date,vessel_class,eua_carbon_price_eur_per_ton,avg_cii_rating,co2_emissions_tons_per_voyage,carbon_tax_cost_usd
2025-12-08,Panamax,94.37,C,1175.16,59885.92
2025-12-08,Capesize,94.37,A,2009.65,122893.63
2025-12-09,Handysize,95.96,A,553.85,17219.77
2025-12-09,Supramax,95.96,A,825.08,34203.46
2025-12-09,Panamax,95.96,B,1173.77,60822.88
2025-12-09,Capesize,95.96,B,2115.32,131535.0
2025-12-10,Handysize,95.3,C,538.84,16637.87
2025-12-10,Supramax,95.3,B,827.76,34078.55
2025-12-10,Panamax,95.3,A,1155.65,59472.06
2025-12-10,Capesize,95.3,D,2039.71,125961.07
2025-12-11,Handysize,96.25,C,571.67,17827.53
2025-12-11,Supramax,96.25,E,833.95,34675.64
2025-12-11,Panamax,96.25,A,1096.75,57003.58
2025-12-11,Capesize,96.25,A,2010.86,125417.34
2025-12-12,Handysize,98.27,C,567.6,18072.09
2025-12-12,Supramax,98.27,D,800.27,33973.57
2025-12-12,Panamax,98.27,C,1128.46,59882.63
2025-12-12,Capesize,98.27,D,2193.22,139661.97
2025-12-15,Handysize,97.74,C,524.58,16612.27
2025-12-15,Supramax,97.74,D,848.73,35836.5
2025-12-15,Panamax,97.74,D,1147.0,60538.2
2025-12-15,Capesize,97.74,C,2199.75,139322.31
2025-12-16,Handysize,97.87,D,546.95,17343.72
2025-12-16,Supramax,97.87,C,850.55,35961.12
2025-12-16,Panamax,97.87,C,1194.17,63111.65
2025-12-16,Capesize,97.87,C,2187.06,138702.82
2025-12-17,Handysize,100.02,B,547.67,17748.06
2025-12-17,Supramax,100.02,B,808.35,34927.7
2025-12-17,Panamax,100.02,B,1205.24,65095.98
2025-12-17,Capesize,100.02,D,2120.77,137453.38
2025-12-18,Handysize,99.34,C,575.29,18516.38
2025-12-18,Supramax,99.34,C,830.21,35628.36
2025-12-18,Panamax,99.34,B,1157.95,62116.61
2025-12-18,Capesize,99.34,B,2163.11,139244.41
2025-12-19,Handysize,96.36,A,540.46,16873.51
2025-12-19,Supramax,96.36,C,789.38,32859.93
2025-12-19,Panamax,96.36,C,1094.32,56942.28
2025-12-19,Capesize,96.36,B,2147.99,134123.25
2025-12-22,Handysize,97.8,B,554.27,17563.26
2025-12-22,Supramax,97.8,A,796.79,33664.06
2025-12-22,Panamax,97.8,A,1117.42,59013.19
2025-12-22,Capesize,97.8,E,2062.23,130692.59
2025-12-23,Handysize,96.0,B,558.17,17361.32
2025-12-23,Supramax,96.0,C,813.07,33719.64
2025-12-23,Panamax,96.0,A,1094.19,56722.81
2025-12-23,Capesize,96.0,C,2169.26,134945.33
2025-12-24,Handysize,93.96,B,568.12,17295.3
2025-12-24,Supramax,93.96,D,855.84,34739.16
2025-12-24,Panamax,93.96,C,1162.95,59006.22
2025-12-24,Capesize,93.96,C,2165.23,131832.37
2025-12-25,Handysize,95.72,C,564.6,17510.1
2025-12-25,Supramax,95.72,B,779.15,32218.66
2025-12-25,Panamax,95.72,C,1205.48,62309.81
2025-12-25,Capesize,95.72,B,2056.21,127539.63
2025-12-26,Handysize,94.27,D,528.46,16141.01
2025-12-26,Supramax,94.27,D,810.96,33026.05
2025-12-26,Panamax,94.27,D,1180.65,60101.93
2025-12-26,Capesize,94.27,C,2143.29,130927.07
2025-12-29,Handysize,93.39,C,532.46,16111.37
2025-12-29,Supramax,93.39,A,783.17,31596.59
2025-12-29,Panamax,93.39,D,1187.99,59911.05
2025-12-29,Capesize,93.39,C,2158.14,130603.55
2025-12-30,Handysize,93.68,B,523.52,15890.05
2025-12-30,Supramax,93.68,D,832.52,33691.88
2025-12-30,Panamax,93.68,C,1135.72,57452.89
2025-12-30,Capesize,93.68,A,2191.75,133049.39
2025-12-31,Handysize,92.37,B,567.17,16974.2
2025-12-31,Supramax,92.37,A,843.99,33678.44
2025-12-31,Panamax,92.37,D,1183.84,59049.7
2025-12-31,Capesize,92.37,B,2162.74,129452.45
2026-01-01,Handysize,91.54,C,558.48,16563.94
2026-01-01,Supramax,91.54,A,812.68,32137.66
2026-01-01,Panamax,91.54,C,1154.41,57064.33
2026-01-01,Capesize,91.54,C,2072.66,122945.88
2026-01-02,Handysize,89.43,E,536.81,15554.24
2026-01-02,Supramax,89.43,B,805.16,31106.36
2026-01-02,Panamax,89.43,C,1204.49,58167.47
2026-01-02,Capesize,89.43,B,2118.69,122779.44
2026-01-05,Handysize,89.85,B,540.95,15747.81
2026-01-05,Supramax,89.85,D,779.28,30247.91
2026-01-05,Panamax,89.85,C,1100.12,53376.72
2026-01-05,Capesize,89.85,B,2139.1,124544.39
2026-01-06,Handysize,91.55,A,548.87,16280.69
2026-01-06,Supramax,91.55,C,852.78,33727.11
2026-01-06,Panamax,91.55,D,1099.02,54332.25
2026-01-06,Capesize,91.55,C,2048.34,121516.54
2026-01-07,Handysize,92.0,C,547.04,16306.17
2026-01-07,Supramax,92.0,B,792.38,31492.35
2026-01-07,Panamax,92.0,B,1153.87,57324.26
2026-01-07,Capesize,92.0,D,2189.81,130547.71
2026-01-08,Handysize,90.51,B,560.55,16438.26
2026-01-08,Supramax,90.51,E,794.38,31060.51
2026-01-08,Panamax,90.51,B,1134.04,55426.66
2026-01-08,Capesize,90.51,C,2197.45,128881.5
2026-01-09,Handysize,91.41,A,556.72,16488.29
2026-01-09,Supramax,91.41,C,814.83,32176.92
2026-01-09,Panamax,91.41,A,1182.52,58370.84
2026-01-09,Capesize,91.41,B,2057.39,121866.78
2026-01-12,Handysize,92.92,C,570.17,17165.58
2026-01-12,Supramax,92.92,E,833.03,33439.02
2026-01-12,Panamax,92.92,A,1113.02,55847.78
2026-01-12,Capesize,92.92,C,2202.47,132615.48
2026-01-13,Handysize,93.16,D,538.46,16252.79
2026-01-13,Supramax,93.16,C,792.01,31874.54
2026-01-13,Panamax,93.16,D,1107.16,55697.23
2026-01-13,Capesize,93.16,B,2191.81,132314.48
2026-01-14,Handysize,92.89,A,534.84,16096.74
2026-01-14,Supramax,92.89,C,842.49,33807.84
2026-01-14,Panamax,92.89,B,1122.87,56323.83
2026-01-14,Capesize,92.89,E,2197.57,132277.72
2026-01-15,Handysize,92.98,B,530.48,15980.99
2026-01-15,Supramax,92.98,A,782.94,31448.63
2026-01-15,Panamax,92.98,A,1113.36,55900.91
2026-01-15,Capesize,92.98,B,2074.09,124966.08
2026-01-16,Handysize,93.48,C,551.46,16702.36
2026-01-16,Supramax,93.48,C,797.6,32209.77
2026-01-16,Panamax,93.48,C,1137.65,57427.66
2026-01-16,Capesize,93.48,C,2029.55,122940.07
2026-01-19,Handysize,93.33,D,545.87,16506.52
2026-01-19,Supramax,93.33,C,815.18,32866.88
2026-01-19,Panamax,93.33,E,1163.08,58617.14
2026-01-19,Capesize,93.33,B,2190.06,132450.1
2026-01-20,Handysize,93.1,B,543.94,16407.62
2026-01-20,Supramax,93.1,A,814.25,32748.48
2026-01-20,Panamax,93.1,C,1201.58,60408.23
2026-01-20,Capesize,93.1,B,2171.93,131029.93
2026-01-21,Handysize,93.16,D,551.09,16634.01
2026-01-21,Supramax,93.16,C,833.0,33524.18
2026-01-21,Panamax,93.16,D,1119.47,56316.51
2026-01-21,Capesize,93.16,C,2063.53,124570.52
2026-01-22,Handysize,92.95,D,554.0,16684.15
2026-01-22,Supramax,92.95,C,779.52,31301.16
2026-01-22,Panamax,92.95,D,1141.48,57294.31
2026-01-22,Capesize,92.95,B,2199.51,132480.01
2026-01-23,Handysize,90.13,C,546.39,15955.75
2026-01-23,Supramax,90.13,A,813.31,31667.17
2026-01-23,Panamax,90.13,D,1114.62,54248.78
2026-01-23,Capesize,90.13,C,2044.88,119429.66
2026-01-26,Handysize,89.47,B,554.02,16060.09
2026-01-26,Supramax,89.47,C,826.21,31933.88
2026-01-26,Panamax,89.47,C,1189.17,57453.32
2026-01-26,Capesize,89.47,B,2079.73,120575.59
2026-01-27,Handysize,88.06,B,544.2,15526.81
2026-01-27,Supramax,88.06,B,844.48,32125.64
2026-01-27,Panamax,88.06,B,1193.44,56750.94
2026-01-27,Capesize,88.06,C,2036.22,116192.58
2026-01-28,Handysize,90.61,D,560.5,16454.96
2026-01-28,Supramax,90.61,D,856.47,33525.25
2026-01-28,Panamax,90.61,C,1137.15,55640.07
2026-01-28,Capesize,90.61,C,2066.19,121316.92
2026-01-29,Handysize,91.31,B,572.29,16930.88
2026-01-29,Supramax,91.31,B,829.36,32714.87
2026-01-29,Panamax,91.31,B,1110.99,54780.03
2026-01-29,Capesize,91.31,A,2068.02,122362.43
2026-01-30,Handysize,90.48,C,574.36,16837.66
2026-01-30,Supramax,90.48,B,825.3,32258.8
2026-01-30,Panamax,90.48,A,1195.2,58396.52
2026-01-30,Capesize,90.48,D,2168.58,127146.1
2026-02-02,Handysize,88.2,C,563.18,16093.88
2026-02-02,Supramax,88.2,C,791.78,30168.72
2026-02-02,Panamax,88.2,E,1207.4,57506.05
2026-02-02,Capesize,88.2,B,2200.29,125754.49
2026-02-03,Handysize,88.63,D,558.31,16032.5
2026-02-03,Supramax,88.63,D,789.58,30231.57
2026-02-03,Panamax,88.63,C,1149.58,55019.13
2026-02-03,Capesize,88.63,B,2067.23,118725.65
2026-02-04,Handysize,88.18,B,523.72,14962.85
2026-02-04,Supramax,88.18,A,780.86,29745.89
2026-02-04,Panamax,88.18,B,1123.0,53474.12
2026-02-04,Capesize,88.18,A,2051.26,117210.31
2026-02-05,Handysize,87.03,E,570.76,16094.13
2026-02-05,Supramax,87.03,E,835.85,31425.42
2026-02-05,Panamax,87.03,A,1102.65,51820.36
2026-02-05,Capesize,87.03,B,2189.3,123466.54
2026-02-06,Handysize,85.34,C,548.44,15164.45
2026-02-06,Supramax,85.34,B,825.38,30429.19
2026-02-06,Panamax,85.34,A,1145.09,52769.87
2026-02-06,Capesize,85.34,B,2000.62,110634.93
2026-02-09,Handysize,86.72,B,557.06,15651.87
2026-02-09,Supramax,86.72,C,809.29,30318.46
2026-02-09,Panamax,86.72,B,1122.48,52564.39
2026-02-09,Capesize,86.72,A,2023.95,113734.98
2026-02-10,Handysize,87.33,D,528.49,14953.58
2026-02-10,Supramax,87.33,D,844.72,31868.38
2026-02-10,Panamax,87.33,A,1161.66,54781.79
2026-02-10,Capesize,87.33,B,2150.46,121694.19
2026-02-11,Handysize,86.65,C,537.78,15097.96
2026-02-11,Supramax,86.65,B,807.7,30234.47
2026-02-11,Panamax,86.65,B,1195.53,55940.04
2026-02-11,Capesize,86.65,D,2182.63,122552.93
2026-02-12,Handysize,87.26,C,568.43,16070.79
2026-02-12,Supramax,87.26,A,797.13,30048.87
2026-02-12,Panamax,87.26,B,1201.2,56601.02
2026-02-12,Capesize,87.26,C,2198.61,124319.26
2026-02-13,Handysize,87.96,D,540.28,15397.46
2026-02-13,Supramax,87.96,C,818.44,31099.67
2026-02-13,Panamax,87.96,C,1198.34,56919.23
2026-02-13,Capesize,87.96,D,2054.03,117075.77
2026-02-16,Handysize,89.28,B,559.07,16172.06
2026-02-16,Supramax,89.28,B,795.07,30665.02
2026-02-16,Panamax,89.28,E,1181.62,56967.32
2026-02-16,Capesize,89.28,C,2122.27,122780.62
2026-02-17,Handysize,90.64,C,534.47,15695.97
2026-02-17,Supramax,90.64,C,816.42,31968.13
2026-02-17,Panamax,90.64,C,1186.47,58072.49
2026-02-17,Capesize,90.64,B,2030.36,119252.63
2026-02-18,Handysize,90.2,E,530.78,15511.94
2026-02-18,Supramax,90.2,B,853.39,33253.54
2026-02-18,Panamax,90.2,C,1193.61,58138.36
2026-02-18,Capesize,90.2,C,2192.73,128164.19
2026-02-19,Handysize,88.8,B,550.77,15846.31
2026-02-19,Supramax,88.8,D,782.2,30006.44
2026-02-19,Panamax,88.8,B,1194.42,57274.83
2026-02-19,Capesize,88.8,B,2078.71,119613.96
2026-02-20,Handysize,87.36,C,525.47,14873.24
2026-02-20,Supramax,87.36,B,854.16,32235.59
2026-02-20,Panamax,87.36,B,1174.83,55421.9
2026-02-20,Capesize,87.36,C,2179.91,123403.14
2026-02-23,Handysize,86.43,C,556.14,15573.77
2026-02-23,Supramax,86.43,A,825.78,30832.78
2026-02-23,Panamax,86.43,E,1154.44,53880.25
2026-02-23,Capesize,86.43,A,2044.3,114494.37
2026-02-24,Handysize,88.26,A,572.56,16373.06
2026-02-24,Supramax,88.26,D,820.46,31282.76
2026-02-24,Panamax,88.26,B,1108.32,52822.97
2026-02-24,Capesize,88.26,C,2181.35,124756.82
2026-02-25,Handysize,87.19,D,575.97,16270.9
2026-02-25,Supramax,87.19,B,826.09,31115.57
2026-02-25,Panamax,87.19,C,1154.05,54335.67
2026-02-25,Capesize,87.19,C,2119.63,119757.23
2026-02-26,Handysize,88.48,B,567.76,16276.27
2026-02-26,Supramax,88.48,D,856.36,32732.96
2026-02-26,Panamax,88.48,C,1121.69,53593.45
2026-02-26,Capesize,88.48,B,2089.25,119787.23
2026-02-27,Handysize,87.5,D,571.59,16204.58
2026-02-27,Supramax,87.5,C,779.36,29459.81
2026-02-27,Panamax,87.5,A,1100.97,52020.83
2026-02-27,Capesize,87.5,C,2031.08,115162.24
2026-03-02,Handysize,86.51,C,544.86,15272.01
2026-03-02,Supramax,86.51,C,855.04,31954.83
2026-03-02,Panamax,86.51,B,1133.12,52934.15
2026-03-02,Capesize,86.51,C,2160.95,121139.57
2026-03-03,Handysize,86.75,C,573.02,16105.87
2026-03-03,Supramax,86.75,B,780.99,29268.38
2026-03-03,Panamax,86.75,B,1157.54,54224.96
2026-03-03,Capesize,86.75,A,2134.37,119981.48
2026-03-04,Handysize,87.69,C,549.34,15607.61
2026-03-04,Supramax,87.69,C,815.43,30890.18
2026-03-04,Panamax,87.69,C,1141.12,54035.0
2026-03-04,Capesize,87.69,B,2044.36,116166.91
2026-03-05,Handysize,89.29,C,537.61,15553.04
2026-03-05,Supramax,89.29,B,781.42,30141.93
2026-03-05,Panamax,89.29,C,1204.35,58069.66
2026-03-05,Capesize,89.29,D,2114.3,122333.23
2026-03-06,Handysize,89.0,D,550.5,15874.22
2026-03-06,Supramax,89.0,D,837.86,32214.04
2026-03-06,Panamax,89.0,D,1146.26,55089.26
2026-03-06,Capesize,89.0,A,2069.78,119368.35
2026-03-09,Handysize,89.06,C,551.79,15922.14
2026-03-09,Supramax,89.06,D,850.96,32739.77
2026-03-09,Panamax,89.06,C,1165.5,56051.69
2026-03-09,Capesize,89.06,D,2087.63,120478.96
2026-03-10,Handysize,88.67,A,560.0,16088.28
2026-03-10,Supramax,88.67,C,860.84,32974.85
2026-03-10,Panamax,88.67,C,1134.77,54334.83
2026-03-10,Capesize,88.67,A,2076.0,119283.14
2026-03-11,Handysize,88.5,B,545.87,15652.28
2026-03-11,Supramax,88.5,A,823.35,31478.32
2026-03-11,Panamax,88.5,C,1143.27,54636.87
2026-03-11,Capesize,88.5,E,2132.06,122269.38
2026-03-12,Handysize,88.15,C,523.04,14938.34
2026-03-12,Supramax,88.15,D,834.37,31773.48
2026-03-12,Panamax,88.15,D,1120.12,53318.83
2026-03-12,Capesize,88.15,B,1996.86,114063.04
2026-03-13,Handysize,89.14,D,534.12,15426.11
2026-03-13,Supramax,89.14,A,824.14,31736.38
2026-03-13,Panamax,89.14,B,1205.78,58040.94
2026-03-13,Capesize,89.14,D,2159.34,124729.35
2026-03-16,Handysize,90.69,A,560.3,16463.61
2026-03-16,Supramax,90.69,A,857.81,33607.35
2026-03-16,Panamax,90.69,C,1200.28,58780.83
2026-03-16,Capesize,90.69,B,2106.96,123819.97
2026-03-17,Handysize,88.47,C,566.84,16248.06
2026-03-17,Supramax,88.47,B,803.35,30703.27
2026-03-17,Panamax,88.47,D,1177.34,56246.01
2026-03-17,Capesize,88.47,B,2055.6,117844.59
2026-03-18,Handysize,90.45,E,532.02,15591.27
2026-03-18,Supramax,90.45,B,798.84,31214.19
2026-03-18,Panamax,90.45,B,1166.74,56987.08
2026-03-18,Capesize,90.45,C,2023.38,118593.54
2026-03-19,Handysize,92.13,E,540.61,16137.27
2026-03-19,Supramax,92.13,C,809.73,32227.38
2026-03-19,Panamax,92.13,B,1174.92,58452.5
2026-03-19,Capesize,92.13,C,2023.47,120801.64
2026-03-20,Handysize,93.24,C,549.7,16606.31
2026-03-20,Supramax,93.24,A,849.42,34214.37
2026-03-20,Panamax,93.24,D,1157.63,58286.21
2026-03-20,Capesize,93.24,D,2067.17,124897.42
2026-03-23,Handysize,91.75,B,547.2,16266.61
2026-03-23,Supramax,91.75,D,828.22,32827.33
2026-03-23,Panamax,91.75,B,1167.18,57827.93
2026-03-23,Capesize,91.75,A,2066.95,122888.45
2026-03-24,Handysize,90.1,D,531.52,15516.34
2026-03-24,Supramax,90.1,E,826.74,32179.37
2026-03-24,Panamax,90.1,D,1201.73,58468.97
2026-03-24,Capesize,90.1,D,2139.77,124930.04
2026-03-25,Handysize,90.62,B,554.52,16281.2
2026-03-25,Supramax,90.62,C,832.24,32580.4
2026-03-25,Panamax,90.62,B,1199.08,58676.74
2026-03-25,Capesize,90.62,D,2064.25,121216.39
2026-03-26,Handysize,91.08,D,522.57,15421.0
2026-03-26,Supramax,91.08,D,785.89,30922.07
2026-03-26,Panamax,91.08,D,1151.5,56634.45
2026-03-26,Capesize,91.08,B,2075.07,122470.3
2026-03-27,Handysize,94.35,E,573.0,17516.27
2026-03-27,Supramax,94.35,C,802.61,32713.74
2026-03-27,Panamax,94.35,D,1126.33,57385.39
2026-03-27,Capesize,94.35,C,2066.3,126331.1
2026-03-30,Handysize,96.29,B,559.46,17454.01
2026-03-30,Supramax,96.29,B,818.85,34061.93
2026-03-30,Panamax,96.29,C,1095.7,56972.67
2026-03-30,Capesize,96.29,C,2081.13,129854.02
2026-03-31,Handysize,96.86,A,560.89,17602.21
2026-03-31,Supramax,96.86,E,779.74,32627.07
2026-03-31,Panamax,96.86,A,1198.8,62702.51
2026-03-31,Capesize,96.86,D,2123.75,133297.76
2026-04-01,Handysize,97.59,A,566.22,17903.4
2026-04-01,Supramax,97.59,B,824.16,34745.66
2026-04-01,Panamax,97.59,B,1110.97,58546.56
2026-04-01,Capesize,97.59,A,2094.68,132464.04
2026-04-02,Handysize,97.98,C,525.12,16670.21
2026-04-02,Supramax,97.98,C,797.23,33744.64
2026-04-02,Panamax,97.98,C,1117.09,59104.34
2026-04-02,Capesize,97.98,A,2152.12,136640.34
2026-04-03,Handysize,96.42,B,527.32,16473.52
2026-04-03,Supramax,96.42,A,816.35,34003.79
2026-04-03,Panamax,96.42,C,1198.43,62398.42
2026-04-03,Capesize,96.42,A,2073.35,129543.24
2026-04-06,Handysize,96.53,A,542.07,16953.63
2026-04-06,Supramax,96.53,C,837.43,34921.63
2026-04-06,Panamax,96.53,D,1155.79,60246.94
2026-04-06,Capesize,96.53,C,2088.8,130657.45
2026-04-07,Handysize,94.05,C,537.76,16386.73
2026-04-07,Supramax,94.05,C,787.81,32008.41
2026-04-07,Panamax,94.05,B,1137.18,57753.96
2026-04-07,Capesize,94.05,C,2166.66,132045.79
2026-04-08,Handysize,95.44,C,550.18,17012.97
2026-04-08,Supramax,95.44,B,858.27,35386.54
2026-04-08,Panamax,95.44,E,1153.58,59452.74
2026-04-08,Capesize,95.44,C,2140.31,132367.73
2026-04-09,Handysize,97.34,C,545.54,17205.33
2026-04-09,Supramax,97.34,A,828.01,34818.55
2026-04-09,Panamax,97.34,B,1114.86,58601.06
2026-04-09,Capesize,97.34,B,2142.51,135141.65
2026-04-10,Handysize,98.13,B,525.03,16692.87
2026-04-10,Supramax,98.13,C,797.78,33819.62
2026-04-10,Panamax,98.13,C,1202.93,63743.5
2026-04-10,Capesize,98.13,C,2037.88,129585.2
2026-04-13,Handysize,99.23,B,531.89,17100.54
2026-04-13,Supramax,99.23,B,806.97,34592.67
2026-04-13,Panamax,99.23,D,1093.0,58567.53
2026-04-13,Capesize,99.23,C,2089.61,134364.1
2026-04-14,Handysize,99.95,D,541.94,17550.08
2026-04-14,Supramax,99.95,C,816.67,35262.5
2026-04-14,Panamax,99.95,B,1191.72,64320.7
2026-04-14,Capesize,99.95,B,2152.63,139420.68
2026-04-15,Handysize,100.8,D,554.39,18105.93
2026-04-15,Supramax,100.8,C,795.48,34639.65
2026-04-15,Panamax,100.8,C,1153.01,62760.64
2026-04-15,Capesize,100.8,E,2079.86,135853.13
2026-04-16,Handysize,100.53,D,551.58,17965.91
2026-04-16,Supramax,100.53,E,812.45,35283.86
2026-04-16,Panamax,100.53,A,1129.74,61329.29
2026-04-16,Capesize,100.53,C,2135.96,139143.78
2026-04-17,Handysize,102.14,B,556.16,18405.2
2026-04-17,Supramax,102.14,D,856.69,37801.0
2026-04-17,Panamax,102.14,A,1100.24,60684.4
2026-04-17,Capesize,102.14,B,2181.29,144372.43
2026-04-20,Handysize,100.27,B,540.21,17550.06
2026-04-20,Supramax,100.27,C,828.11,35870.94
2026-04-20,Panamax,100.27,B,1181.18,63955.94
2026-04-20,Capesize,100.27,D,2019.77,131234.47
2026-04-21,Handysize,101.59,A,528.69,17401.92
2026-04-21,Supramax,101.59,D,859.28,37711.12
2026-04-21,Panamax,101.59,D,1158.81,63570.69
2026-04-21,Capesize,101.59,D,2160.27,142211.27
2026-04-22,Handysize,98.47,C,547.84,17478.44
2026-04-22,Supramax,98.47,D,831.93,35389.5
2026-04-22,Panamax,98.47,B,1188.47,63195.47
2026-04-22,Capesize,98.47,A,2109.65,134613.73
2026-04-23,Handysize,97.29,D,533.56,16818.86
2026-04-23,Supramax,97.29,A,805.4,33850.38
2026-04-23,Panamax,97.29,B,1116.31,58647.13
2026-04-23,Capesize,97.29,B,2150.07,135548.84
2026-04-24,Handysize,99.11,C,531.4,17064.13
2026-04-24,Supramax,99.11,C,846.06,36224.5
2026-04-24,Panamax,99.11,C,1113.12,59573.51
2026-04-24,Capesize,99.11,A,2204.69,141592.42
2026-04-27,Handysize,101.98,C,562.84,18597.09
2026-04-27,Supramax,101.98,B,795.03,35025.33
2026-04-27,Panamax,101.98,B,1126.49,62034.9
2026-04-27,Capesize,101.98,C,2079.2,137399.86
2026-04-28,Handysize,102.32,C,536.44,17783.89
2026-04-28,Supramax,102.32,B,855.71,37824.3
2026-04-28,Panamax,102.32,B,1190.08,65755.25
2026-04-28,Capesize,102.32,C,2191.85,145327.02
2026-04-29,Handysize,102.73,A,530.6,17660.77
2026-04-29,Supramax,102.73,B,780.0,34615.9
2026-04-29,Panamax,102.73,B,1188.75,65944.96
2026-04-29,Capesize,102.73,A,2084.05,138733.21
2026-04-30,Handysize,103.3,C,566.53,18961.31
2026-04-30,Supramax,103.3,C,779.15,34770.04
2026-04-30,Panamax,103.3,C,1138.4,63502.23
2026-04-30,Capesize,103.3,C,2143.43,143477.77
2026-05-01,Handysize,103.12,D,546.68,18265.06
2026-05-01,Supramax,103.12,C,835.53,37221.06
2026-05-01,Panamax,103.12,A,1206.12,67162.55
2026-05-01,Capesize,103.12,B,2177.99,145537.13
2026-05-04,Handysize,102.96,B,544.68,18170.0
2026-05-04,Supramax,102.96,C,850.16,37814.03
2026-05-04,Panamax,102.96,B,1116.67,62085.07
2026-05-04,Capesize,102.96,C,1998.41,133330.08
2026-05-05,Handysize,104.37,B,536.85,18154.06
2026-05-05,Supramax,104.37,B,804.33,36265.5
2026-05-05,Panamax,104.37,B,1169.78,65928.57
2026-05-05,Capesize,104.37,A,2093.14,141562.74
2026-05-06,Handysize,107.42,C,537.64,18712.07
2026-05-06,Supramax,107.42,E,780.51,36219.91
2026-05-06,Panamax,107.42,C,1140.07,66131.81
2026-05-06,Capesize,107.42,A,2158.4,150242.25
2026-05-07,Handysize,107.9,D,535.24,18711.78
2026-05-07,Supramax,107.9,D,810.89,37797.85
2026-05-07,Panamax,107.9,C,1124.67,65530.02
2026-05-07,Capesize,107.9,B,2111.43,147629.5
2026-05-08,Handysize,108.45,E,542.52,19062.96
2026-05-08,Supramax,108.45,C,852.21,39926.38
2026-05-08,Panamax,108.45,D,1130.7,66217.18
2026-05-08,Capesize,108.45,B,2190.89,153966.11
2026-05-11,Handysize,111.32,A,527.28,19017.77
2026-05-11,Supramax,111.32,C,838.04,40301.54
2026-05-11,Panamax,111.32,A,1176.47,70720.91
2026-05-11,Capesize,111.32,E,2081.38,150141.1
2026-05-12,Handysize,109.33,B,565.24,20022.45
2026-05-12,Supramax,109.33,C,849.57,40125.67
2026-05-12,Panamax,109.33,B,1146.58,67692.02
2026-05-12,Capesize,109.33,A,2045.1,144886.83
2026-05-13,Handysize,111.55,B,567.12,20496.96
2026-05-13,Supramax,111.55,C,812.11,39135.26
2026-05-13,Panamax,111.55,C,1123.54,67678.68
2026-05-13,Capesize,111.55,C,2094.44,151395.34
2026-05-14,Handysize,114.03,A,529.74,19571.63
2026-05-14,Supramax,114.03,C,820.24,40405.81
2026-05-14,Panamax,114.03,D,1183.59,72880.97
2026-05-14,Capesize,114.03,A,2024.2,149571.05
2026-05-15,Handysize,113.38,D,548.91,20164.27
2026-05-15,Supramax,113.38,C,790.44,38715.88
2026-05-15,Panamax,113.38,B,1199.0,73409.01
2026-05-15,Capesize,113.38,C,2088.92,153473.45
2026-05-18,Handysize,113.21,C,526.55,19313.88
2026-05-18,Supramax,113.21,A,838.89,41027.36
2026-05-18,Panamax,113.21,D,1164.45,71186.79
2026-05-18,Capesize,113.21,D,2053.01,150608.98
2026-05-19,Handysize,114.92,B,523.75,19501.35
2026-05-19,Supramax,114.92,D,851.17,42256.71
2026-05-19,Panamax,114.92,B,1139.18,70693.87
2026-05-19,Capesize,114.92,C,2081.56,155009.94
2026-05-20,Handysize,114.4,B,558.74,20710.03
2026-05-20,Supramax,114.4,C,819.32,40491.45
2026-05-20,Panamax,114.4,B,1161.79,71770.74
2026-05-20,Capesize,114.4,B,2069.05,153381.16
2026-05-21,Handysize,113.99,C,548.68,20264.27
2026-05-21,Supramax,113.99,B,809.97,39885.9
2026-05-21,Panamax,113.99,D,1149.63,70765.01
2026-05-21,Capesize,113.99,C,2004.85,148089.29
2026-05-22,Handysize,113.72,B,527.69,19442.89
2026-05-22,Supramax,113.72,B,788.13,38718.49
2026-05-22,Panamax,113.72,A,1197.84,73557.92
2026-05-22,Capesize,113.72,C,2096.26,154474.57
2026-05-25,Handysize,115.28,D,575.63,21500.19
2026-05-25,Supramax,115.28,B,801.27,39904.02
2026-05-25,Panamax,115.28,B,1114.87,69402.0
2026-05-25,Capesize,115.28,B,2114.94,157989.06
2026-05-26,Handysize,113.27,C,575.36,21115.41
2026-05-26,Supramax,113.27,C,803.22,39303.68
2026-05-26,Panamax,113.27,D,1187.39,72627.66
2026-05-26,Capesize,113.27,B,2072.36,152109.07
2026-05-27,Handysize,110.99,B,574.59,20662.69
2026-05-27,Supramax,110.99,B,789.43,37851.34
2026-05-27,Panamax,110.99,C,1187.54,71174.73
2026-05-27,Capesize,110.99,C,2121.49,152580.79
2026-05-28,Handysize,113.62,A,539.12,19846.56
2026-05-28,Supramax,113.62,C,792.13,38880.78
2026-05-28,Panamax,113.62,D,1169.14,71732.35
2026-05-28,Capesize,113.62,B,2041.82,150330.55
2026-05-29,Handysize,110.76,B,549.63,19724.15
2026-05-29,Supramax,110.76,D,831.45,39783.49
2026-05-29,Panamax,110.76,C,1104.05,66033.67
2026-05-29,Capesize,110.76,A,1998.82,143460.27
2026-06-01,Handysize,113.03,B,571.46,20927.85
2026-06-01,Supramax,113.03,C,830.18,40536.83
2026-06-01,Panamax,113.03,C,1159.37,70763.54
2026-06-01,Capesize,113.03,B,2180.33,159694.87
2026-06-02,Handysize,114.95,A,552.74,20586.14
2026-06-02,Supramax,114.95,B,854.68,42442.04
2026-06-02,Panamax,114.95,C,1133.46,70357.26
2026-06-02,Capesize,114.95,C,2204.68,164221.32
