date,currency_pair,exchange_rate,daily_change_pct
2025-01-27,EUR/USD,1.0593,0.05
2025-01-28,EUR/USD,1.0577,-0.16
2025-01-29,EUR/USD,1.0622,0.43
2025-01-30,EUR/USD,1.0626,0.04
2025-01-31,EUR/USD,1.0626,-0.0
2025-02-03,EUR/USD,1.0585,-0.39
2025-02-04,EUR/USD,1.0562,-0.21
2025-02-05,EUR/USD,1.0558,-0.04
2025-02-06,EUR/USD,1.052,-0.36
2025-02-07,EUR/USD,1.0549,0.27
2025-02-10,EUR/USD,1.0571,0.21
2025-02-11,EUR/USD,1.0582,0.11
2025-02-12,EUR/USD,1.0605,0.21
2025-02-13,EUR/USD,1.0582,-0.22
2025-02-14,EUR/USD,1.0582,0.0
2025-02-17,EUR/USD,1.0618,0.34
2025-02-18,EUR/USD,1.0654,0.34
2025-02-19,EUR/USD,1.0668,0.14
2025-02-20,EUR/USD,1.0672,0.04
2025-02-21,EUR/USD,1.0622,-0.47
2025-02-24,EUR/USD,1.0648,0.25
2025-02-25,EUR/USD,1.0625,-0.22
2025-02-26,EUR/USD,1.066,0.33
2025-02-27,EUR/USD,1.0721,0.58
2025-02-28,EUR/USD,1.071,-0.1
2025-03-03,EUR/USD,1.0722,0.11
2025-03-04,EUR/USD,1.0746,0.22
2025-03-05,EUR/USD,1.0752,0.06
2025-03-06,EUR/USD,1.0837,0.78
2025-03-07,EUR/USD,1.08,-0.34
2025-03-10,EUR/USD,1.0782,-0.17
2025-03-11,EUR/USD,1.0806,0.23
2025-03-12,EUR/USD,1.0815,0.08
2025-03-13,EUR/USD,1.0832,0.15
2025-03-14,EUR/USD,1.0822,-0.1
2025-03-17,EUR/USD,1.0846,0.22
2025-03-18,EUR/USD,1.0786,-0.55
2025-03-19,EUR/USD,1.0794,0.08
2025-03-20,EUR/USD,1.0785,-0.08
2025-03-21,EUR/USD,1.079,0.04
2025-03-24,EUR/USD,1.0741,-0.46
2025-03-25,EUR/USD,1.076,0.18
2025-03-26,EUR/USD,1.0791,0.29
2025-03-27,EUR/USD,1.0818,0.26
2025-03-28,EUR/USD,1.082,0.01
2025-03-31,EUR/USD,1.0899,0.73
2025-04-01,EUR/USD,1.0904,0.05
2025-04-02,EUR/USD,1.0888,-0.15
2025-04-03,EUR/USD,1.0825,-0.58
2025-04-04,EUR/USD,1.0857,0.3
2025-04-07,EUR/USD,1.086,0.03
2025-04-08,EUR/USD,1.0845,-0.14
2025-04-09,EUR/USD,1.0846,0.01
2025-04-10,EUR/USD,1.0847,0.01
2025-04-11,EUR/USD,1.0817,-0.28
2025-04-14,EUR/USD,1.0823,0.06
2025-04-15,EUR/USD,1.0851,0.26
2025-04-16,EUR/USD,1.0818,-0.31
2025-04-17,EUR/USD,1.085,0.3
2025-04-18,EUR/USD,1.0868,0.16
2025-04-21,EUR/USD,1.0883,0.14
2025-04-22,EUR/USD,1.0907,0.22
2025-04-23,EUR/USD,1.0923,0.15
2025-04-24,EUR/USD,1.0933,0.08
2025-04-25,EUR/USD,1.0921,-0.1
2025-04-28,EUR/USD,1.0938,0.15
2025-04-29,EUR/USD,1.0907,-0.29
2025-04-30,EUR/USD,1.0934,0.25
2025-05-01,EUR/USD,1.0935,0.0
2025-05-02,EUR/USD,1.0927,-0.07
2025-05-05,EUR/USD,1.0939,0.11
2025-05-06,EUR/USD,1.0862,-0.7
2025-05-07,EUR/USD,1.0854,-0.08
2025-05-08,EUR/USD,1.0768,-0.79
2025-05-09,EUR/USD,1.0787,0.17
2025-05-12,EUR/USD,1.0776,-0.1
2025-05-13,EUR/USD,1.0771,-0.04
2025-05-14,EUR/USD,1.0765,-0.06
2025-05-15,EUR/USD,1.0755,-0.09
2025-05-16,EUR/USD,1.0714,-0.38
2025-05-19,EUR/USD,1.0665,-0.46
2025-05-20,EUR/USD,1.0699,0.32
2025-05-21,EUR/USD,1.0694,-0.05
2025-05-22,EUR/USD,1.0712,0.17
2025-05-23,EUR/USD,1.0739,0.25
2025-05-26,EUR/USD,1.0713,-0.25
2025-05-27,EUR/USD,1.0708,-0.04
2025-05-28,EUR/USD,1.0741,0.31
2025-05-29,EUR/USD,1.0776,0.32
2025-05-30,EUR/USD,1.0758,-0.16
2025-06-02,EUR/USD,1.0709,-0.46
2025-06-03,EUR/USD,1.0735,0.24
2025-06-04,EUR/USD,1.075,0.14
2025-06-05,EUR/USD,1.0732,-0.16
2025-06-06,EUR/USD,1.0748,0.15
2025-06-09,EUR/USD,1.0725,-0.22
2025-06-10,EUR/USD,1.0677,-0.44
2025-06-11,EUR/USD,1.065,-0.26
2025-06-12,EUR/USD,1.0674,0.23
2025-06-13,EUR/USD,1.0715,0.38
2025-06-16,EUR/USD,1.073,0.14
2025-06-17,EUR/USD,1.073,-0.0
2025-06-18,EUR/USD,1.0675,-0.51
2025-06-19,EUR/USD,1.0686,0.1
2025-06-20,EUR/USD,1.0656,-0.28
2025-06-23,EUR/USD,1.0677,0.2
2025-06-24,EUR/USD,1.069,0.12
2025-06-25,EUR/USD,1.068,-0.1
2025-06-26,EUR/USD,1.0664,-0.16
2025-06-27,EUR/USD,1.0672,0.08
2025-06-30,EUR/USD,1.0681,0.08
2025-07-01,EUR/USD,1.0718,0.35
2025-07-02,EUR/USD,1.0747,0.27
2025-07-03,EUR/USD,1.0697,-0.47
2025-07-04,EUR/USD,1.0681,-0.15
2025-07-07,EUR/USD,1.073,0.46
2025-07-08,EUR/USD,1.0726,-0.04
2025-07-09,EUR/USD,1.0738,0.11
2025-07-10,EUR/USD,1.0764,0.24
2025-07-11,EUR/USD,1.0742,-0.2
2025-07-14,EUR/USD,1.0728,-0.13
2025-07-15,EUR/USD,1.0778,0.47
2025-07-16,EUR/USD,1.0848,0.65
2025-07-17,EUR/USD,1.0854,0.06
2025-07-18,EUR/USD,1.0831,-0.22
2025-07-21,EUR/USD,1.0817,-0.13
2025-07-22,EUR/USD,1.084,0.22
2025-07-23,EUR/USD,1.0865,0.23
2025-07-24,EUR/USD,1.0872,0.06
2025-07-25,EUR/USD,1.0841,-0.29
2025-07-28,EUR/USD,1.0865,0.23
2025-07-29,EUR/USD,1.0799,-0.61
2025-07-30,EUR/USD,1.0811,0.11
2025-07-31,EUR/USD,1.0758,-0.49
2025-08-01,EUR/USD,1.0784,0.25
2025-08-04,EUR/USD,1.0769,-0.14
2025-08-05,EUR/USD,1.0731,-0.36
2025-08-06,EUR/USD,1.0807,0.71
2025-08-07,EUR/USD,1.0774,-0.31
2025-08-08,EUR/USD,1.0861,0.81
2025-08-11,EUR/USD,1.0848,-0.12
2025-08-12,EUR/USD,1.0849,0.01
2025-08-13,EUR/USD,1.0807,-0.39
2025-08-14,EUR/USD,1.082,0.12
2025-08-15,EUR/USD,1.0841,0.19
2025-08-18,EUR/USD,1.0936,0.88
2025-08-19,EUR/USD,1.0905,-0.28
2025-08-20,EUR/USD,1.0915,0.09
2025-08-21,EUR/USD,1.0854,-0.57
2025-08-22,EUR/USD,1.0821,-0.3
2025-08-25,EUR/USD,1.0809,-0.11
2025-08-26,EUR/USD,1.0846,0.34
2025-08-27,EUR/USD,1.0807,-0.37
2025-08-28,EUR/USD,1.0816,0.08
2025-08-29,EUR/USD,1.084,0.22
2025-09-01,EUR/USD,1.0818,-0.2
2025-09-02,EUR/USD,1.0844,0.24
2025-09-03,EUR/USD,1.0811,-0.31
2025-09-04,EUR/USD,1.0799,-0.11
2025-09-05,EUR/USD,1.0852,0.49
2025-09-08,EUR/USD,1.0831,-0.19
2025-09-09,EUR/USD,1.0835,0.03
2025-09-10,EUR/USD,1.0827,-0.07
2025-09-11,EUR/USD,1.0792,-0.33
2025-09-12,EUR/USD,1.0818,0.24
2025-09-15,EUR/USD,1.0828,0.09
2025-09-16,EUR/USD,1.0803,-0.23
2025-09-17,EUR/USD,1.0792,-0.1
2025-09-18,EUR/USD,1.0781,-0.1
2025-09-19,EUR/USD,1.0795,0.13
2025-09-22,EUR/USD,1.0757,-0.35
2025-09-23,EUR/USD,1.0796,0.36
2025-09-24,EUR/USD,1.0827,0.29
2025-09-25,EUR/USD,1.0816,-0.1
2025-09-26,EUR/USD,1.0815,-0.01
2025-09-29,EUR/USD,1.0743,-0.67
2025-09-30,EUR/USD,1.079,0.44
2025-10-01,EUR/USD,1.0776,-0.13
2025-10-02,EUR/USD,1.0798,0.2
2025-10-03,EUR/USD,1.0842,0.41
2025-10-06,EUR/USD,1.0805,-0.34
2025-10-07,EUR/USD,1.0819,0.13
2025-10-08,EUR/USD,1.085,0.29
2025-10-09,EUR/USD,1.0833,-0.16
2025-10-10,EUR/USD,1.085,0.16
2025-10-13,EUR/USD,1.0814,-0.33
2025-10-14,EUR/USD,1.085,0.33
2025-10-15,EUR/USD,1.079,-0.55
2025-10-16,EUR/USD,1.0802,0.11
2025-10-17,EUR/USD,1.0829,0.25
2025-10-20,EUR/USD,1.0822,-0.06
2025-10-21,EUR/USD,1.0785,-0.34
2025-10-22,EUR/USD,1.0817,0.29
2025-10-23,EUR/USD,1.0828,0.1
2025-10-24,EUR/USD,1.0872,0.41
2025-10-27,EUR/USD,1.0843,-0.27
2025-10-28,EUR/USD,1.0854,0.11
2025-10-29,EUR/USD,1.0914,0.54
2025-10-30,EUR/USD,1.0877,-0.33
2025-10-31,EUR/USD,1.0927,0.46
2025-11-03,EUR/USD,1.0903,-0.23
2025-11-04,EUR/USD,1.0941,0.35
2025-11-05,EUR/USD,1.0933,-0.07
2025-11-06,EUR/USD,1.0909,-0.22
2025-11-07,EUR/USD,1.0863,-0.42
2025-11-10,EUR/USD,1.0833,-0.27
2025-11-11,EUR/USD,1.0796,-0.34
2025-11-12,EUR/USD,1.0808,0.11
2025-11-13,EUR/USD,1.0864,0.52
2025-11-14,EUR/USD,1.0888,0.22
2025-11-17,EUR/USD,1.0858,-0.28
2025-11-18,EUR/USD,1.0922,0.59
2025-11-19,EUR/USD,1.0873,-0.44
2025-11-20,EUR/USD,1.0892,0.17
2025-11-21,EUR/USD,1.0907,0.14
2025-11-24,EUR/USD,1.0891,-0.15
2025-11-25,EUR/USD,1.0846,-0.41
2025-11-26,EUR/USD,1.0869,0.21
2025-11-27,EUR/USD,1.0878,0.08
2025-11-28,EUR/USD,1.0796,-0.75
2025-12-01,EUR/USD,1.0809,0.12
2025-12-02,EUR/USD,1.0813,0.04
2025-12-03,EUR/USD,1.085,0.35
2025-12-04,EUR/USD,1.0862,0.11
2025-12-05,EUR/USD,1.0917,0.5
2025-12-08,EUR/USD,1.0941,0.22
2025-12-09,EUR/USD,1.0936,-0.04
2025-12-10,EUR/USD,1.0957,0.19
2025-12-11,EUR/USD,1.0984,0.25
2025-12-12,EUR/USD,1.0983,-0.01
2025-12-15,EUR/USD,1.096,-0.21
2025-12-16,EUR/USD,1.0999,0.35
2025-12-17,EUR/USD,1.0946,-0.48
2025-12-18,EUR/USD,1.0942,-0.04
2025-12-19,EUR/USD,1.09,-0.39
2025-12-22,EUR/USD,1.0885,-0.14
2025-12-23,EUR/USD,1.0884,-0.01
2025-12-24,EUR/USD,1.0918,0.31
2025-12-25,EUR/USD,1.0888,-0.28
2025-12-26,EUR/USD,1.0875,-0.12
2025-12-29,EUR/USD,1.0857,-0.17
2025-12-30,EUR/USD,1.0862,0.05
2025-12-31,EUR/USD,1.0937,0.69
2026-01-01,EUR/USD,1.0901,-0.33
2026-01-02,EUR/USD,1.0914,0.12
2026-01-05,EUR/USD,1.0904,-0.09
2026-01-06,EUR/USD,1.0901,-0.03
2026-01-07,EUR/USD,1.082,-0.74
2026-01-08,EUR/USD,1.0802,-0.17
2026-01-09,EUR/USD,1.0793,-0.08
2026-01-12,EUR/USD,1.0779,-0.13
2026-01-13,EUR/USD,1.0724,-0.51
2026-01-14,EUR/USD,1.0691,-0.31
2026-01-15,EUR/USD,1.0673,-0.17
2026-01-16,EUR/USD,1.0711,0.35
2026-01-19,EUR/USD,1.0756,0.42
2026-01-20,EUR/USD,1.0722,-0.31
2026-01-21,EUR/USD,1.0742,0.19
2026-01-22,EUR/USD,1.076,0.16
2026-01-23,EUR/USD,1.0678,-0.76
2026-01-26,EUR/USD,1.0702,0.23
2026-01-27,EUR/USD,1.0672,-0.28
2026-01-28,EUR/USD,1.069,0.17
2026-01-29,EUR/USD,1.0743,0.49
2026-01-30,EUR/USD,1.0788,0.42
2026-02-02,EUR/USD,1.077,-0.17
2026-02-03,EUR/USD,1.0811,0.38
2026-02-04,EUR/USD,1.0813,0.03
2026-02-05,EUR/USD,1.0798,-0.14
2026-02-06,EUR/USD,1.0786,-0.11
2026-02-09,EUR/USD,1.0744,-0.38
2026-02-10,EUR/USD,1.0779,0.32
2026-02-11,EUR/USD,1.0747,-0.3
2026-02-12,EUR/USD,1.0758,0.11
2026-02-13,EUR/USD,1.0751,-0.07
2026-02-16,EUR/USD,1.0775,0.23
2026-02-17,EUR/USD,1.0782,0.06
2026-02-18,EUR/USD,1.0825,0.4
2026-02-19,EUR/USD,1.0839,0.13
2026-02-20,EUR/USD,1.0837,-0.02
2026-02-23,EUR/USD,1.0788,-0.45
2026-02-24,EUR/USD,1.0761,-0.25
2026-02-25,EUR/USD,1.0722,-0.36
2026-02-26,EUR/USD,1.0711,-0.1
2026-02-27,EUR/USD,1.0722,0.1
2026-03-02,EUR/USD,1.0654,-0.63
2026-03-03,EUR/USD,1.0621,-0.31
2026-03-04,EUR/USD,1.0638,0.16
2026-03-05,EUR/USD,1.0644,0.06
2026-03-06,EUR/USD,1.0612,-0.29
2026-03-09,EUR/USD,1.0638,0.24
2026-03-10,EUR/USD,1.0746,1.01
2026-03-11,EUR/USD,1.077,0.22
2026-03-12,EUR/USD,1.0791,0.19
2026-03-13,EUR/USD,1.0771,-0.18
2026-03-16,EUR/USD,1.0756,-0.13
2026-03-17,EUR/USD,1.0809,0.49
2026-03-18,EUR/USD,1.0783,-0.24
2026-03-19,EUR/USD,1.077,-0.12
2026-03-20,EUR/USD,1.0735,-0.33
2026-03-23,EUR/USD,1.0723,-0.11
2026-03-24,EUR/USD,1.0657,-0.62
2026-03-25,EUR/USD,1.0654,-0.02
2026-03-26,EUR/USD,1.0707,0.5
2026-03-27,EUR/USD,1.0721,0.13
2026-03-30,EUR/USD,1.0697,-0.22
2026-03-31,EUR/USD,1.0689,-0.08
2026-04-01,EUR/USD,1.0729,0.38
2026-04-02,EUR/USD,1.0732,0.03
2026-04-03,EUR/USD,1.0727,-0.05
2026-04-06,EUR/USD,1.0719,-0.08
2026-04-07,EUR/USD,1.0701,-0.16
2026-04-08,EUR/USD,1.0714,0.12
2026-04-09,EUR/USD,1.0716,0.03
2026-04-10,EUR/USD,1.0715,-0.01
2026-04-13,EUR/USD,1.0771,0.52
2026-04-14,EUR/USD,1.0768,-0.03
2026-04-15,EUR/USD,1.0819,0.48
2026-04-16,EUR/USD,1.0849,0.28
2026-04-17,EUR/USD,1.0885,0.33
2026-04-20,EUR/USD,1.0913,0.26
2026-04-21,EUR/USD,1.0969,0.51
2026-04-22,EUR/USD,1.0961,-0.07
2026-04-23,EUR/USD,1.0962,0.01
2026-04-24,EUR/USD,1.0914,-0.44
2026-04-27,EUR/USD,1.0914,0.0
2026-04-28,EUR/USD,1.0901,-0.12
2026-04-29,EUR/USD,1.0934,0.31
2026-04-30,EUR/USD,1.1,0.61
2026-05-01,EUR/USD,1.0914,-0.78
2026-05-04,EUR/USD,1.091,-0.04
2026-05-05,EUR/USD,1.0899,-0.1
2026-05-06,EUR/USD,1.0901,0.02
2026-05-07,EUR/USD,1.0863,-0.35
2026-05-08,EUR/USD,1.0856,-0.07
2026-05-11,EUR/USD,1.084,-0.14
2026-05-12,EUR/USD,1.0798,-0.4
2026-05-13,EUR/USD,1.0773,-0.23
2026-05-14,EUR/USD,1.087,0.9
2026-05-15,EUR/USD,1.0851,-0.18
2026-05-18,EUR/USD,1.0822,-0.26
2026-05-19,EUR/USD,1.0818,-0.04
2026-05-20,EUR/USD,1.0752,-0.61
2026-05-21,EUR/USD,1.0737,-0.15
2026-05-22,EUR/USD,1.0715,-0.21
2026-05-25,EUR/USD,1.0677,-0.35
2026-05-26,EUR/USD,1.063,-0.44
2026-05-27,EUR/USD,1.0582,-0.45
2026-05-28,EUR/USD,1.0632,0.47
2026-05-29,EUR/USD,1.0667,0.33
2026-06-01,EUR/USD,1.0698,0.29
2026-06-02,EUR/USD,1.0727,0.27
2026-06-03,EUR/USD,1.0712,-0.13
2026-06-04,EUR/USD,1.07,-0.12
2026-06-05,EUR/USD,1.0709,0.09
2026-06-08,EUR/USD,1.0681,-0.27
2026-06-09,EUR/USD,1.0678,-0.02
2026-06-10,EUR/USD,1.0632,-0.43
2026-06-11,EUR/USD,1.0636,0.03
2026-06-12,EUR/USD,1.0678,0.39
2026-06-15,EUR/USD,1.0676,-0.02
2026-06-16,EUR/USD,1.0703,0.25
2026-06-17,EUR/USD,1.0687,-0.15
2026-06-18,EUR/USD,1.0751,0.6
2026-06-19,EUR/USD,1.0809,0.54
2026-06-22,EUR/USD,1.0817,0.07
2026-06-23,EUR/USD,1.0725,-0.85
2026-06-24,EUR/USD,1.0677,-0.45
2026-06-25,EUR/USD,1.0705,0.26
2026-06-26,EUR/USD,1.0712,0.07
2026-06-29,EUR/USD,1.0734,0.2
2026-06-30,EUR/USD,1.0699,-0.33
2026-07-01,EUR/USD,1.0701,0.02
2026-07-02,EUR/USD,1.0753,0.49
2026-07-03,EUR/USD,1.0773,0.18
2026-07-06,EUR/USD,1.0797,0.23
2026-07-07,EUR/USD,1.0833,0.33
2026-07-08,EUR/USD,1.0787,-0.42
2026-07-09,EUR/USD,1.0805,0.16
2026-07-10,EUR/USD,1.0844,0.37
2026-07-13,EUR/USD,1.0861,0.16
2026-07-14,EUR/USD,1.0785,-0.7
2026-07-15,EUR/USD,1.0763,-0.2
2026-07-16,EUR/USD,1.079,0.25
2026-07-17,EUR/USD,1.0841,0.48
2026-07-20,EUR/USD,1.0802,-0.37
2026-07-21,EUR/USD,1.0749,-0.48
2026-07-22,EUR/USD,1.072,-0.27
2026-07-23,EUR/USD,1.0751,0.29
2026-07-24,EUR/USD,1.073,-0.19
2026-07-27,EUR/USD,1.0685,-0.43
2026-07-28,EUR/USD,1.063,-0.51
2026-07-29,EUR/USD,1.0619,-0.1
2026-07-30,EUR/USD,1.0606,-0.12
2026-07-31,EUR/USD,1.0492,-1.08
2026-08-03,EUR/USD,1.0486,-0.06
2026-08-04,EUR/USD,1.053,0.42
2026-08-05,EUR/USD,1.0532,0.02
2026-08-06,EUR/USD,1.0493,-0.37
2026-08-07,EUR/USD,1.0517,0.23
2026-08-10,EUR/USD,1.0535,0.17
2026-08-11,EUR/USD,1.0511,-0.23
2026-08-12,EUR/USD,1.0535,0.22
2026-08-13,EUR/USD,1.0491,-0.41
2026-08-14,EUR/USD,1.0485,-0.06
2026-08-17,EUR/USD,1.0474,-0.1
2026-08-18,EUR/USD,1.0522,0.45
2026-08-19,EUR/USD,1.0502,-0.19
2026-08-20,EUR/USD,1.0469,-0.32
2026-08-21,EUR/USD,1.0495,0.25
2026-08-24,EUR/USD,1.0511,0.15
2026-08-25,EUR/USD,1.0528,0.16
2026-08-26,EUR/USD,1.0562,0.33
2026-08-27,EUR/USD,1.06,0.36
2026-08-28,EUR/USD,1.0602,0.02
2026-08-31,EUR/USD,1.0591,-0.11
2026-09-01,EUR/USD,1.0533,-0.54
2026-09-02,EUR/USD,1.0579,0.43
2026-09-03,EUR/USD,1.0606,0.26
2026-09-04,EUR/USD,1.0594,-0.11
2026-09-07,EUR/USD,1.0603,0.08
2026-09-08,EUR/USD,1.0594,-0.09
