date,origin_port,destination_port,vessel_class,route_distance_nm,freight_rate_usd_per_ton
2024-03-25,Newcastle,Visakhapatnam (Outer),Capesize,4870,18.16
2024-03-25,Newcastle,Visakhapatnam (Inner),Panamax,4870,22.13
2024-03-25,Newcastle,Dhamra,Capesize,4800,17.36
2024-03-25,Newcastle,Gangavaram,Capesize,4880,17.4
2024-03-25,Newcastle,Haldia,Supramax,4950,25.22
2024-03-25,Newcastle,Gopalpur,Panamax,4840,21.11
2024-03-25,Samarinda,Paradip,Panamax,2150,10.87
2024-03-25,Samarinda,Visakhapatnam (Outer),Panamax,2190,11.03
2024-03-25,Samarinda,Visakhapatnam (Inner),Supramax,2190,12.87
2024-03-25,Samarinda,Dhamra,Panamax,2130,10.51
2024-03-25,Samarinda,Gangavaram,Panamax,2200,11.01
2024-03-25,Samarinda,Haldia,Handysize,2280,15.0
2024-03-25,Samarinda,Gopalpur,Supramax,2160,12.2
2024-03-25,Richards Bay,Paradip,Capesize,4450,16.63
2024-03-25,Richards Bay,Visakhapatnam (Outer),Capesize,4410,16.71
2024-03-25,Richards Bay,Visakhapatnam (Inner),Panamax,4410,19.83
2024-03-25,Richards Bay,Dhamra,Capesize,4480,16.62
2024-03-25,Richards Bay,Gangavaram,Capesize,4400,16.72
2024-03-25,Richards Bay,Haldia,Supramax,4580,23.15
2024-03-25,Richards Bay,Gopalpur,Panamax,4430,19.99
2024-03-25,Maputo,Paradip,Panamax,4250,19.35
2024-03-25,Maputo,Visakhapatnam (Outer),Panamax,4210,19.31
2024-03-25,Maputo,Visakhapatnam (Inner),Supramax,4210,21.85
2024-03-25,Maputo,Dhamra,Panamax,4280,19.57
2024-03-25,Maputo,Gangavaram,Panamax,4200,19.36
2024-03-25,Maputo,Haldia,Handysize,4380,25.93
2024-03-25,Maputo,Gopalpur,Supramax,4230,21.45
2024-03-25,Norfolk,Paradip,Capesize,9150,29.9
2024-03-25,Norfolk,Visakhapatnam (Outer),Capesize,9110,30.15
2024-03-25,Norfolk,Visakhapatnam (Inner),Panamax,9110,36.83
2024-03-25,Norfolk,Dhamra,Capesize,9180,30.05
2024-03-25,Norfolk,Gangavaram,Capesize,9100,30.48
2024-03-25,Norfolk,Haldia,Supramax,9280,43.1
2024-03-25,Norfolk,Gopalpur,Panamax,9130,36.03
2024-04-01,Newcastle,Paradip,Panamax,4820,22.12
2024-04-01,Newcastle,Visakhapatnam (Outer),Capesize,4870,18.25
2024-04-01,Newcastle,Visakhapatnam (Inner),Panamax,4870,22.3
2024-04-01,Newcastle,Dhamra,Capesize,4800,18.39
2024-04-01,Newcastle,Gangavaram,Capesize,4880,18.1
2024-04-01,Newcastle,Haldia,Supramax,4950,26.37
2024-04-01,Newcastle,Gopalpur,Panamax,4840,22.61
2024-04-01,Samarinda,Paradip,Panamax,2150,11.24
2024-04-01,Samarinda,Visakhapatnam (Outer),Panamax,2190,11.23
2024-04-01,Samarinda,Visakhapatnam (Inner),Supramax,2190,12.88
2024-04-01,Samarinda,Dhamra,Panamax,2130,11.18
2024-04-01,Samarinda,Gangavaram,Panamax,2200,11.19
2024-04-01,Samarinda,Haldia,Handysize,2280,15.07
2024-04-01,Samarinda,Gopalpur,Supramax,2160,13.04
2024-04-01,Richards Bay,Paradip,Capesize,4450,16.78
2024-04-01,Richards Bay,Visakhapatnam (Outer),Capesize,4410,16.58
2024-04-01,Richards Bay,Visakhapatnam (Inner),Panamax,4410,20.46
2024-04-01,Richards Bay,Dhamra,Capesize,4480,16.84
2024-04-01,Richards Bay,Gangavaram,Capesize,4400,16.95
2024-04-01,Richards Bay,Haldia,Supramax,4580,24.4
2024-04-01,Richards Bay,Gopalpur,Panamax,4430,21.05
2024-04-01,Maputo,Paradip,Panamax,4250,19.56
2024-04-01,Maputo,Visakhapatnam (Outer),Panamax,4210,19.47
2024-04-01,Maputo,Visakhapatnam (Inner),Supramax,4210,22.11
2024-04-01,Maputo,Dhamra,Panamax,4280,19.76
2024-04-01,Maputo,Gangavaram,Panamax,4200,19.6
2024-04-01,Maputo,Haldia,Handysize,4380,26.96
2024-04-01,Maputo,Gopalpur,Supramax,4230,22.57
2024-04-01,Norfolk,Paradip,Capesize,9150,31.0
2024-04-01,Norfolk,Visakhapatnam (Outer),Capesize,9110,31.17
2024-04-01,Norfolk,Visakhapatnam (Inner),Panamax,9110,37.27
2024-04-01,Norfolk,Dhamra,Capesize,9180,32.0
2024-04-01,Norfolk,Gangavaram,Capesize,9100,31.77
2024-04-01,Norfolk,Haldia,Supramax,9280,43.46
2024-04-01,Norfolk,Gopalpur,Panamax,9130,37.73
2024-04-08,Newcastle,Paradip,Panamax,4820,22.52
2024-04-08,Newcastle,Visakhapatnam (Outer),Capesize,4870,18.85
2024-04-08,Newcastle,Visakhapatnam (Inner),Panamax,4870,22.31
2024-04-08,Newcastle,Dhamra,Capesize,4800,18.36
2024-04-08,Newcastle,Gangavaram,Capesize,4880,18.35
2024-04-08,Newcastle,Haldia,Supramax,4950,26.9
2024-04-08,Newcastle,Gopalpur,Panamax,4840,22.46
2024-04-08,Samarinda,Paradip,Panamax,2150,11.63
2024-04-08,Samarinda,Visakhapatnam (Outer),Panamax,2190,11.61
2024-04-08,Samarinda,Visakhapatnam (Inner),Supramax,2190,13.09
2024-04-08,Samarinda,Dhamra,Panamax,2130,11.17
2024-04-08,Samarinda,Gangavaram,Panamax,2200,11.47
2024-04-08,Samarinda,Haldia,Handysize,2280,15.26
2024-04-08,Samarinda,Gopalpur,Supramax,2160,12.87
2024-04-08,Richards Bay,Paradip,Capesize,4450,17.59
2024-04-08,Richards Bay,Visakhapatnam (Outer),Capesize,4410,17.23
2024-04-08,Richards Bay,Visakhapatnam (Inner),Panamax,4410,20.67
2024-04-08,Richards Bay,Dhamra,Capesize,4480,17.17
2024-04-08,Richards Bay,Gangavaram,Capesize,4400,17.34
2024-04-08,Richards Bay,Haldia,Supramax,4580,24.46
2024-04-08,Richards Bay,Gopalpur,Panamax,4430,20.88
2024-04-08,Maputo,Paradip,Panamax,4250,20.79
2024-04-08,Maputo,Visakhapatnam (Outer),Panamax,4210,19.87
2024-04-08,Maputo,Visakhapatnam (Inner),Supramax,4210,22.56
2024-04-08,Maputo,Dhamra,Panamax,4280,20.69
2024-04-08,Maputo,Gangavaram,Panamax,4200,20.35
2024-04-08,Maputo,Haldia,Handysize,4380,27.22
2024-04-08,Maputo,Gopalpur,Supramax,4230,22.64
2024-04-08,Norfolk,Paradip,Capesize,9150,31.32
2024-04-08,Norfolk,Visakhapatnam (Outer),Capesize,9110,31.24
2024-04-08,Norfolk,Visakhapatnam (Inner),Panamax,9110,39.03
2024-04-08,Norfolk,Dhamra,Capesize,9180,32.1
2024-04-08,Norfolk,Gangavaram,Capesize,9100,31.55
2024-04-08,Norfolk,Haldia,Supramax,9280,45.08
2024-04-08,Norfolk,Gopalpur,Panamax,9130,39.0
2024-04-15,Newcastle,Paradip,Panamax,4820,23.31
2024-04-15,Newcastle,Visakhapatnam (Outer),Capesize,4870,19.47
2024-04-15,Newcastle,Visakhapatnam (Inner),Panamax,4870,22.73
2024-04-15,Newcastle,Dhamra,Capesize,4800,18.89
2024-04-15,Newcastle,Gangavaram,Capesize,4880,19.54
2024-04-15,Newcastle,Haldia,Supramax,4950,27.31
2024-04-15,Newcastle,Gopalpur,Panamax,4840,22.83
2024-04-15,Samarinda,Paradip,Panamax,2150,11.88
2024-04-15,Samarinda,Visakhapatnam (Outer),Panamax,2190,11.79
2024-04-15,Samarinda,Visakhapatnam (Inner),Supramax,2190,13.55
2024-04-15,Samarinda,Dhamra,Panamax,2130,11.38
2024-04-15,Samarinda,Gangavaram,Panamax,2200,11.7
2024-04-15,Samarinda,Haldia,Handysize,2280,15.64
2024-04-15,Samarinda,Gopalpur,Supramax,2160,13.09
2024-04-15,Richards Bay,Paradip,Capesize,4450,17.6
2024-04-15,Richards Bay,Visakhapatnam (Outer),Capesize,4410,17.66
2024-04-15,Richards Bay,Visakhapatnam (Inner),Panamax,4410,21.36
2024-04-15,Richards Bay,Dhamra,Capesize,4480,17.72
2024-04-15,Richards Bay,Gangavaram,Capesize,4400,17.16
2024-04-15,Richards Bay,Haldia,Supramax,4580,25.86
2024-04-15,Richards Bay,Gopalpur,Panamax,4430,21.36
2024-04-15,Maputo,Paradip,Panamax,4250,20.22
2024-04-15,Maputo,Visakhapatnam (Outer),Panamax,4210,21.01
2024-04-15,Maputo,Visakhapatnam (Inner),Supramax,4210,23.84
2024-04-15,Maputo,Dhamra,Panamax,4280,20.87
2024-04-15,Maputo,Gangavaram,Panamax,4200,20.08
2024-04-15,Maputo,Haldia,Handysize,4380,27.15
2024-04-15,Maputo,Gopalpur,Supramax,4230,23.88
2024-04-15,Norfolk,Paradip,Capesize,9150,32.27
2024-04-15,Norfolk,Visakhapatnam (Outer),Capesize,9110,32.51
2024-04-15,Norfolk,Visakhapatnam (Inner),Panamax,9110,40.01
2024-04-15,Norfolk,Dhamra,Capesize,9180,32.6
2024-04-15,Norfolk,Gangavaram,Capesize,9100,32.27
2024-04-15,Norfolk,Haldia,Supramax,9280,46.22
2024-04-15,Norfolk,Gopalpur,Panamax,9130,40.4
2024-04-22,Newcastle,Paradip,Panamax,4820,22.97
2024-04-22,Newcastle,Visakhapatnam (Outer),Capesize,4870,19.23
2024-04-22,Newcastle,Visakhapatnam (Inner),Panamax,4870,23.76
2024-04-22,Newcastle,Dhamra,Capesize,4800,19.08
2024-04-22,Newcastle,Gangavaram,Capesize,4880,19.66
2024-04-22,Newcastle,Haldia,Supramax,4950,27.03
2024-04-22,Newcastle,Gopalpur,Panamax,4840,23.52
2024-04-22,Samarinda,Paradip,Panamax,2150,11.71
2024-04-22,Samarinda,Visakhapatnam (Outer),Panamax,2190,11.86
2024-04-22,Samarinda,Visakhapatnam (Inner),Supramax,2190,13.39
2024-04-22,Samarinda,Dhamra,Panamax,2130,11.41
2024-04-22,Samarinda,Gangavaram,Panamax,2200,11.93
2024-04-22,Samarinda,Haldia,Handysize,2280,15.72
2024-04-22,Samarinda,Gopalpur,Supramax,2160,13.69
2024-04-22,Richards Bay,Paradip,Capesize,4450,17.87
2024-04-22,Richards Bay,Visakhapatnam (Outer),Capesize,4410,17.43
2024-04-22,Richards Bay,Visakhapatnam (Inner),Panamax,4410,22.04
2024-04-22,Richards Bay,Dhamra,Capesize,4480,17.81
2024-04-22,Richards Bay,Gangavaram,Capesize,4400,17.34
2024-04-22,Richards Bay,Haldia,Supramax,4580,26.02
2024-04-22,Richards Bay,Gopalpur,Panamax,4430,21.29
2024-04-22,Maputo,Paradip,Panamax,4250,20.92
2024-04-22,Maputo,Visakhapatnam (Outer),Panamax,4210,20.25
2024-04-22,Maputo,Visakhapatnam (Inner),Supramax,4210,23.66
2024-04-22,Maputo,Dhamra,Panamax,4280,20.61
2024-04-22,Maputo,Gangavaram,Panamax,4200,20.61
2024-04-22,Maputo,Haldia,Handysize,4380,28.13
2024-04-22,Maputo,Gopalpur,Supramax,4230,23.48
2024-04-22,Norfolk,Paradip,Capesize,9150,33.47
2024-04-22,Norfolk,Visakhapatnam (Outer),Capesize,9110,32.24
2024-04-22,Norfolk,Visakhapatnam (Inner),Panamax,9110,40.27
2024-04-22,Norfolk,Dhamra,Capesize,9180,32.99
2024-04-22,Norfolk,Gangavaram,Capesize,9100,32.87
2024-04-22,Norfolk,Haldia,Supramax,9280,47.47
2024-04-22,Norfolk,Gopalpur,Panamax,9130,40.57
2024-04-29,Newcastle,Paradip,Panamax,4820,23.01
2024-04-29,Newcastle,Visakhapatnam (Outer),Capesize,4870,19.82
2024-04-29,Newcastle,Visakhapatnam (Inner),Panamax,4870,24.07
2024-04-29,Newcastle,Dhamra,Capesize,4800,18.94
2024-04-29,Newcastle,Gangavaram,Capesize,4880,19.45
2024-04-29,Newcastle,Haldia,Supramax,4950,28.29
2024-04-29,Newcastle,Gopalpur,Panamax,4840,23.1
2024-04-29,Samarinda,Paradip,Panamax,2150,11.63
2024-04-29,Samarinda,Visakhapatnam (Outer),Panamax,2190,11.9
2024-04-29,Samarinda,Visakhapatnam (Inner),Supramax,2190,14.0
2024-04-29,Samarinda,Dhamra,Panamax,2130,11.73
2024-04-29,Samarinda,Gangavaram,Panamax,2200,11.89
2024-04-29,Samarinda,Haldia,Handysize,2280,16.38
2024-04-29,Samarinda,Gopalpur,Supramax,2160,13.91
2024-04-29,Richards Bay,Paradip,Capesize,4450,18.05
2024-04-29,Richards Bay,Visakhapatnam (Outer),Capesize,4410,18.34
2024-04-29,Richards Bay,Visakhapatnam (Inner),Panamax,4410,21.36
2024-04-29,Richards Bay,Dhamra,Capesize,4480,18.28
2024-04-29,Richards Bay,Gangavaram,Capesize,4400,17.91
2024-04-29,Richards Bay,Haldia,Supramax,4580,26.33
2024-04-29,Richards Bay,Gopalpur,Panamax,4430,21.44
2024-04-29,Maputo,Paradip,Panamax,4250,21.29
2024-04-29,Maputo,Visakhapatnam (Outer),Panamax,4210,21.16
2024-04-29,Maputo,Visakhapatnam (Inner),Supramax,4210,24.27
2024-04-29,Maputo,Dhamra,Panamax,4280,21.22
2024-04-29,Maputo,Gangavaram,Panamax,4200,21.13
2024-04-29,Maputo,Haldia,Handysize,4380,28.46
2024-04-29,Maputo,Gopalpur,Supramax,4230,24.06
2024-04-29,Norfolk,Paradip,Capesize,9150,33.29
2024-04-29,Norfolk,Visakhapatnam (Outer),Capesize,9110,33.28
2024-04-29,Norfolk,Visakhapatnam (Inner),Panamax,9110,39.59
2024-04-29,Norfolk,Dhamra,Capesize,9180,33.96
2024-04-29,Norfolk,Gangavaram,Capesize,9100,33.66
2024-04-29,Norfolk,Haldia,Supramax,9280,47.3
2024-04-29,Norfolk,Gopalpur,Panamax,9130,39.64
2024-05-06,Newcastle,Paradip,Panamax,4820,22.96
2024-05-06,Newcastle,Visakhapatnam (Outer),Capesize,4870,19.15
2024-05-06,Newcastle,Visakhapatnam (Inner),Panamax,4870,23.02
2024-05-06,Newcastle,Dhamra,Capesize,4800,18.61
2024-05-06,Newcastle,Gangavaram,Capesize,4880,18.96
2024-05-06,Newcastle,Haldia,Supramax,4950,27.1
2024-05-06,Newcastle,Gopalpur,Panamax,4840,22.85
2024-05-06,Samarinda,Paradip,Panamax,2150,11.66
2024-05-06,Samarinda,Visakhapatnam (Outer),Panamax,2190,11.46
2024-05-06,Samarinda,Visakhapatnam (Inner),Supramax,2190,13.19
2024-05-06,Samarinda,Dhamra,Panamax,2130,11.18
2024-05-06,Samarinda,Gangavaram,Panamax,2200,11.72
2024-05-06,Samarinda,Haldia,Handysize,2280,15.9
2024-05-06,Samarinda,Gopalpur,Supramax,2160,13.29
2024-05-06,Richards Bay,Paradip,Capesize,4450,17.8
2024-05-06,Richards Bay,Visakhapatnam (Outer),Capesize,4410,17.33
2024-05-06,Richards Bay,Visakhapatnam (Inner),Panamax,4410,20.75
2024-05-06,Richards Bay,Dhamra,Capesize,4480,18.06
2024-05-06,Richards Bay,Gangavaram,Capesize,4400,17.22
2024-05-06,Richards Bay,Haldia,Supramax,4580,25.19
2024-05-06,Richards Bay,Gopalpur,Panamax,4430,21.64
2024-05-06,Maputo,Paradip,Panamax,4250,20.39
2024-05-06,Maputo,Visakhapatnam (Outer),Panamax,4210,20.14
2024-05-06,Maputo,Visakhapatnam (Inner),Supramax,4210,22.87
2024-05-06,Maputo,Dhamra,Panamax,4280,20.38
2024-05-06,Maputo,Gangavaram,Panamax,4200,20.03
2024-05-06,Maputo,Haldia,Handysize,4380,27.54
2024-05-06,Maputo,Gopalpur,Supramax,4230,23.24
2024-05-06,Norfolk,Paradip,Capesize,9150,32.28
2024-05-06,Norfolk,Visakhapatnam (Outer),Capesize,9110,32.31
2024-05-06,Norfolk,Visakhapatnam (Inner),Panamax,9110,40.07
2024-05-06,Norfolk,Dhamra,Capesize,9180,33.22
2024-05-06,Norfolk,Gangavaram,Capesize,9100,33.05
2024-05-06,Norfolk,Haldia,Supramax,9280,46.37
2024-05-06,Norfolk,Gopalpur,Panamax,9130,39.78
2024-05-13,Newcastle,Paradip,Panamax,4820,22.95
2024-05-13,Newcastle,Visakhapatnam (Outer),Capesize,4870,18.95
2024-05-13,Newcastle,Visakhapatnam (Inner),Panamax,4870,22.74
2024-05-13,Newcastle,Dhamra,Capesize,4800,18.59
2024-05-13,Newcastle,Gangavaram,Capesize,4880,18.68
2024-05-13,Newcastle,Haldia,Supramax,4950,26.27
2024-05-13,Newcastle,Gopalpur,Panamax,4840,22.43
2024-05-13,Samarinda,Paradip,Panamax,2150,11.08
2024-05-13,Samarinda,Visakhapatnam (Outer),Panamax,2190,11.27
2024-05-13,Samarinda,Visakhapatnam (Inner),Supramax,2190,13.16
2024-05-13,Samarinda,Dhamra,Panamax,2130,11.34
2024-05-13,Samarinda,Gangavaram,Panamax,2200,11.57
2024-05-13,Samarinda,Haldia,Handysize,2280,15.13
2024-05-13,Samarinda,Gopalpur,Supramax,2160,13.13
2024-05-13,Richards Bay,Paradip,Capesize,4450,17.42
2024-05-13,Richards Bay,Visakhapatnam (Outer),Capesize,4410,17.48
2024-05-13,Richards Bay,Visakhapatnam (Inner),Panamax,4410,21.19
2024-05-13,Richards Bay,Dhamra,Capesize,4480,17.36
2024-05-13,Richards Bay,Gangavaram,Capesize,4400,17.12
2024-05-13,Richards Bay,Haldia,Supramax,4580,24.26
2024-05-13,Richards Bay,Gopalpur,Panamax,4430,20.65
2024-05-13,Maputo,Paradip,Panamax,4250,20.44
2024-05-13,Maputo,Visakhapatnam (Outer),Panamax,4210,19.68
2024-05-13,Maputo,Visakhapatnam (Inner),Supramax,4210,23.24
2024-05-13,Maputo,Dhamra,Panamax,4280,20.05
2024-05-13,Maputo,Gangavaram,Panamax,4200,20.04
2024-05-13,Maputo,Haldia,Handysize,4380,26.18
2024-05-13,Maputo,Gopalpur,Supramax,4230,23.65
2024-05-13,Norfolk,Paradip,Capesize,9150,31.57
2024-05-13,Norfolk,Visakhapatnam (Outer),Capesize,9110,31.48
2024-05-13,Norfolk,Visakhapatnam (Inner),Panamax,9110,39.04
2024-05-13,Norfolk,Dhamra,Capesize,9180,31.68
2024-05-13,Norfolk,Gangavaram,Capesize,9100,32.28
2024-05-13,Norfolk,Haldia,Supramax,9280,44.15
2024-05-13,Norfolk,Gopalpur,Panamax,9130,39.0
2024-05-20,Newcastle,Paradip,Panamax,4820,22.08
2024-05-20,Newcastle,Visakhapatnam (Outer),Capesize,4870,18.38
2024-05-20,Newcastle,Visakhapatnam (Inner),Panamax,4870,22.07
2024-05-20,Newcastle,Dhamra,Capesize,4800,18.09
2024-05-20,Newcastle,Gangavaram,Capesize,4880,18.52
2024-05-20,Newcastle,Haldia,Supramax,4950,26.14
2024-05-20,Newcastle,Gopalpur,Panamax,4840,22.92
2024-05-20,Samarinda,Paradip,Panamax,2150,11.36
2024-05-20,Samarinda,Visakhapatnam (Outer),Panamax,2190,11.58
2024-05-20,Samarinda,Visakhapatnam (Inner),Supramax,2190,12.84
2024-05-20,Samarinda,Dhamra,Panamax,2130,11.22
2024-05-20,Samarinda,Gangavaram,Panamax,2200,11.44
2024-05-20,Samarinda,Haldia,Handysize,2280,15.28
2024-05-20,Samarinda,Gopalpur,Supramax,2160,13.12
2024-05-20,Richards Bay,Paradip,Capesize,4450,17.16
2024-05-20,Richards Bay,Visakhapatnam (Outer),Capesize,4410,17.28
2024-05-20,Richards Bay,Visakhapatnam (Inner),Panamax,4410,21.22
2024-05-20,Richards Bay,Dhamra,Capesize,4480,17.64
2024-05-20,Richards Bay,Gangavaram,Capesize,4400,16.67
2024-05-20,Richards Bay,Haldia,Supramax,4580,24.48
2024-05-20,Richards Bay,Gopalpur,Panamax,4430,21.05
2024-05-20,Maputo,Paradip,Panamax,4250,19.71
2024-05-20,Maputo,Visakhapatnam (Outer),Panamax,4210,19.65
2024-05-20,Maputo,Visakhapatnam (Inner),Supramax,4210,23.16
2024-05-20,Maputo,Dhamra,Panamax,4280,20.56
2024-05-20,Maputo,Gangavaram,Panamax,4200,19.54
2024-05-20,Maputo,Haldia,Handysize,4380,26.5
2024-05-20,Maputo,Gopalpur,Supramax,4230,22.91
2024-05-20,Norfolk,Paradip,Capesize,9150,31.6
2024-05-20,Norfolk,Visakhapatnam (Outer),Capesize,9110,30.99
2024-05-20,Norfolk,Visakhapatnam (Inner),Panamax,9110,39.24
2024-05-20,Norfolk,Dhamra,Capesize,9180,31.82
2024-05-20,Norfolk,Gangavaram,Capesize,9100,32.26
2024-05-20,Norfolk,Haldia,Supramax,9280,45.24
2024-05-20,Norfolk,Gopalpur,Panamax,9130,37.82
2024-05-27,Newcastle,Paradip,Panamax,4820,22.41
2024-05-27,Newcastle,Visakhapatnam (Outer),Capesize,4870,18.73
2024-05-27,Newcastle,Visakhapatnam (Inner),Panamax,4870,22.91
2024-05-27,Newcastle,Dhamra,Capesize,4800,18.66
2024-05-27,Newcastle,Gangavaram,Capesize,4880,18.78
2024-05-27,Newcastle,Haldia,Supramax,4950,26.88
2024-05-27,Newcastle,Gopalpur,Panamax,4840,22.23
2024-05-27,Samarinda,Paradip,Panamax,2150,11.61
2024-05-27,Samarinda,Visakhapatnam (Outer),Panamax,2190,11.55
2024-05-27,Samarinda,Visakhapatnam (Inner),Supramax,2190,13.39
2024-05-27,Samarinda,Dhamra,Panamax,2130,11.0
2024-05-27,Samarinda,Gangavaram,Panamax,2200,11.56
2024-05-27,Samarinda,Haldia,Handysize,2280,15.13
2024-05-27,Samarinda,Gopalpur,Supramax,2160,13.2
2024-05-27,Richards Bay,Paradip,Capesize,4450,17.04
2024-05-27,Richards Bay,Visakhapatnam (Outer),Capesize,4410,16.9
2024-05-27,Richards Bay,Visakhapatnam (Inner),Panamax,4410,21.0
2024-05-27,Richards Bay,Dhamra,Capesize,4480,17.83
2024-05-27,Richards Bay,Gangavaram,Capesize,4400,16.86
2024-05-27,Richards Bay,Haldia,Supramax,4580,24.14
2024-05-27,Richards Bay,Gopalpur,Panamax,4430,20.73
2024-05-27,Maputo,Paradip,Panamax,4250,20.31
2024-05-27,Maputo,Visakhapatnam (Outer),Panamax,4210,20.17
2024-05-27,Maputo,Visakhapatnam (Inner),Supramax,4210,23.11
2024-05-27,Maputo,Dhamra,Panamax,4280,19.91
2024-05-27,Maputo,Gangavaram,Panamax,4200,20.08
2024-05-27,Maputo,Haldia,Handysize,4380,27.2
2024-05-27,Maputo,Gopalpur,Supramax,4230,22.72
2024-05-27,Norfolk,Paradip,Capesize,9150,32.46
2024-05-27,Norfolk,Visakhapatnam (Outer),Capesize,9110,32.47
2024-05-27,Norfolk,Visakhapatnam (Inner),Panamax,9110,38.54
2024-05-27,Norfolk,Dhamra,Capesize,9180,32.01
2024-05-27,Norfolk,Gangavaram,Capesize,9100,32.32
2024-05-27,Norfolk,Haldia,Supramax,9280,44.4
2024-05-27,Norfolk,Gopalpur,Panamax,9130,37.97
2024-06-03,Newcastle,Paradip,Panamax,4820,24.31
2024-06-03,Newcastle,Visakhapatnam (Outer),Capesize,4870,19.93
2024-06-03,Newcastle,Visakhapatnam (Inner),Panamax,4870,23.94
2024-06-03,Newcastle,Dhamra,Capesize,4800,19.52
2024-06-03,Newcastle,Gangavaram,Capesize,4880,20.22
2024-06-03,Newcastle,Haldia,Supramax,4950,27.5
2024-06-03,Newcastle,Gopalpur,Panamax,4840,24.49
2024-06-03,Samarinda,Paradip,Panamax,2150,12.02
2024-06-03,Samarinda,Visakhapatnam (Outer),Panamax,2190,12.4
2024-06-03,Samarinda,Visakhapatnam (Inner),Supramax,2190,14.27
2024-06-03,Samarinda,Dhamra,Panamax,2130,12.19
2024-06-03,Samarinda,Gangavaram,Panamax,2200,12.28
2024-06-03,Samarinda,Haldia,Handysize,2280,16.27
2024-06-03,Samarinda,Gopalpur,Supramax,2160,13.58
2024-06-03,Richards Bay,Paradip,Capesize,4450,18.29
2024-06-03,Richards Bay,Visakhapatnam (Outer),Capesize,4410,17.9
2024-06-03,Richards Bay,Visakhapatnam (Inner),Panamax,4410,22.21
2024-06-03,Richards Bay,Dhamra,Capesize,4480,18.28
2024-06-03,Richards Bay,Gangavaram,Capesize,4400,17.98
2024-06-03,Richards Bay,Haldia,Supramax,4580,25.55
2024-06-03,Richards Bay,Gopalpur,Panamax,4430,21.95
2024-06-03,Maputo,Paradip,Panamax,4250,21.7
2024-06-03,Maputo,Visakhapatnam (Outer),Panamax,4210,21.23
2024-06-03,Maputo,Visakhapatnam (Inner),Supramax,4210,24.04
2024-06-03,Maputo,Dhamra,Panamax,4280,21.69
2024-06-03,Maputo,Gangavaram,Panamax,4200,21.56
2024-06-03,Maputo,Haldia,Handysize,4380,28.01
2024-06-03,Maputo,Gopalpur,Supramax,4230,24.49
2024-06-03,Norfolk,Paradip,Capesize,9150,34.14
2024-06-03,Norfolk,Visakhapatnam (Outer),Capesize,9110,34.27
2024-06-03,Norfolk,Visakhapatnam (Inner),Panamax,9110,40.77
2024-06-03,Norfolk,Dhamra,Capesize,9180,34.03
2024-06-03,Norfolk,Gangavaram,Capesize,9100,34.5
2024-06-03,Norfolk,Haldia,Supramax,9280,46.65
2024-06-03,Norfolk,Gopalpur,Panamax,9130,40.43
2024-06-10,Newcastle,Paradip,Panamax,4820,24.1
2024-06-10,Newcastle,Visakhapatnam (Outer),Capesize,4870,19.77
2024-06-10,Newcastle,Visakhapatnam (Inner),Panamax,4870,24.23
2024-06-10,Newcastle,Dhamra,Capesize,4800,20.36
2024-06-10,Newcastle,Gangavaram,Capesize,4880,19.75
2024-06-10,Newcastle,Haldia,Supramax,4950,28.48
2024-06-10,Newcastle,Gopalpur,Panamax,4840,24.75
2024-06-10,Samarinda,Paradip,Panamax,2150,12.48
2024-06-10,Samarinda,Visakhapatnam (Outer),Panamax,2190,12.63
2024-06-10,Samarinda,Visakhapatnam (Inner),Supramax,2190,14.07
2024-06-10,Samarinda,Dhamra,Panamax,2130,11.85
2024-06-10,Samarinda,Gangavaram,Panamax,2200,12.47
2024-06-10,Samarinda,Haldia,Handysize,2280,16.91
2024-06-10,Samarinda,Gopalpur,Supramax,2160,14.12
2024-06-10,Richards Bay,Paradip,Capesize,4450,18.33
2024-06-10,Richards Bay,Visakhapatnam (Outer),Capesize,4410,18.88
2024-06-10,Richards Bay,Visakhapatnam (Inner),Panamax,4410,22.64
2024-06-10,Richards Bay,Dhamra,Capesize,4480,18.63
2024-06-10,Richards Bay,Gangavaram,Capesize,4400,18.19
2024-06-10,Richards Bay,Haldia,Supramax,4580,26.52
2024-06-10,Richards Bay,Gopalpur,Panamax,4430,22.15
2024-06-10,Maputo,Paradip,Panamax,4250,22.26
2024-06-10,Maputo,Visakhapatnam (Outer),Panamax,4210,21.17
2024-06-10,Maputo,Visakhapatnam (Inner),Supramax,4210,24.46
2024-06-10,Maputo,Dhamra,Panamax,4280,22.2
2024-06-10,Maputo,Gangavaram,Panamax,4200,21.63
2024-06-10,Maputo,Haldia,Handysize,4380,29.02
2024-06-10,Maputo,Gopalpur,Supramax,4230,25.07
2024-06-10,Norfolk,Paradip,Capesize,9150,33.71
2024-06-10,Norfolk,Visakhapatnam (Outer),Capesize,9110,33.57
2024-06-10,Norfolk,Visakhapatnam (Inner),Panamax,9110,41.07
2024-06-10,Norfolk,Dhamra,Capesize,9180,34.34
2024-06-10,Norfolk,Gangavaram,Capesize,9100,34.52
2024-06-10,Norfolk,Haldia,Supramax,9280,48.67
2024-06-10,Norfolk,Gopalpur,Panamax,9130,42.62
2024-06-17,Newcastle,Paradip,Panamax,4820,24.65
2024-06-17,Newcastle,Visakhapatnam (Outer),Capesize,4870,20.19
2024-06-17,Newcastle,Visakhapatnam (Inner),Panamax,4870,24.05
