date,port_name,vessels_at_anchor,vessels_at_berth,avg_waiting_time_days,congestion_level
2024-03-04,Gopalpur,2,2,0.62,Low
2024-03-04,Newcastle,17,6,3.24,Medium
2024-03-04,Samarinda,5,6,0.96,Low
2024-03-04,Richards Bay,7,5,1.58,Medium
2024-03-04,Maputo,3,2,0.94,Low
2024-03-04,Norfolk,4,5,0.84,Low
2024-03-05,Paradip,9,5,2.65,Medium
2024-03-05,Visakhapatnam (Outer),4,5,1.04,Low
2024-03-05,Visakhapatnam (Inner),9,6,2.4,Medium
2024-03-05,Dhamra,5,5,1.26,Low
2024-03-05,Gangavaram,3,3,0.82,Low
2024-03-05,Haldia,16,6,5.72,High
2024-03-05,Gopalpur,3,1,0.47,Low
2024-03-05,Newcastle,15,7,2.95,Medium
2024-03-05,Samarinda,5,4,1.15,Low
2024-03-05,Richards Bay,5,3,1.13,Low
2024-03-05,Maputo,6,3,1.35,Low
2024-03-05,Norfolk,5,4,1.11,Low
2024-03-06,Paradip,17,5,4.46,High
2024-03-06,Visakhapatnam (Outer),6,4,1.43,Low
2024-03-06,Visakhapatnam (Inner),11,5,2.75,Medium
2024-03-06,Dhamra,3,4,0.69,Low
2024-03-06,Gangavaram,1,2,0.31,Low
2024-03-06,Haldia,10,4,3.64,High
2024-03-06,Gopalpur,2,2,0.58,Low
2024-03-06,Newcastle,17,8,3.44,Medium
2024-03-06,Samarinda,7,5,1.36,Low
2024-03-06,Richards Bay,11,6,2.63,Medium
2024-03-06,Maputo,5,4,1.27,Low
2024-03-06,Norfolk,4,2,0.99,Low
2024-03-07,Paradip,11,5,3.16,Medium
2024-03-07,Visakhapatnam (Outer),5,4,1.29,Low
2024-03-07,Visakhapatnam (Inner),6,5,1.46,Low
2024-03-07,Dhamra,3,3,0.83,Low
2024-03-07,Gangavaram,3,3,0.77,Low
2024-03-07,Haldia,15,6,5.36,High
2024-03-07,Gopalpur,2,1,0.52,Low
2024-03-07,Newcastle,21,7,3.91,High
2024-03-07,Samarinda,6,5,1.38,Low
2024-03-07,Richards Bay,9,6,2.07,Medium
2024-03-07,Maputo,4,2,0.82,Low
2024-03-07,Norfolk,5,3,1.01,Low
2024-03-08,Paradip,14,5,3.74,High
2024-03-08,Visakhapatnam (Outer),6,4,1.32,Low
2024-03-08,Visakhapatnam (Inner),10,5,2.63,Medium
2024-03-08,Dhamra,4,4,0.92,Low
2024-03-08,Gangavaram,2,2,0.76,Low
2024-03-08,Haldia,13,6,4.82,High
2024-03-08,Gopalpur,2,1,0.49,Low
2024-03-08,Newcastle,17,7,3.42,Medium
2024-03-08,Samarinda,8,5,1.55,Medium
2024-03-08,Richards Bay,7,6,1.72,Medium
2024-03-08,Maputo,5,1,0.98,Low
2024-03-08,Norfolk,2,3,0.61,Low
2024-03-11,Paradip,4,6,1.16,Low
2024-03-11,Visakhapatnam (Outer),6,3,1.35,Low
2024-03-11,Visakhapatnam (Inner),12,5,3.03,Medium
2024-03-11,Dhamra,8,4,1.79,Medium
2024-03-11,Gangavaram,3,3,0.95,Low
2024-03-11,Haldia,16,5,6.07,High
2024-03-11,Gopalpur,2,2,0.68,Low
2024-03-11,Newcastle,20,8,3.78,High
2024-03-11,Samarinda,8,7,1.58,Medium
2024-03-11,Richards Bay,8,5,1.76,Medium
2024-03-11,Maputo,3,3,0.95,Low
2024-03-11,Norfolk,3,3,0.66,Low
2024-03-12,Paradip,12,7,3.11,Medium
2024-03-12,Visakhapatnam (Outer),4,3,1.21,Low
2024-03-12,Visakhapatnam (Inner),10,4,2.61,Medium
2024-03-12,Dhamra,5,3,1.03,Low
2024-03-12,Gangavaram,2,2,0.47,Low
2024-03-12,Haldia,5,4,1.96,Medium
2024-03-12,Gopalpur,3,1,0.49,Low
2024-03-12,Newcastle,12,8,2.38,Medium
2024-03-12,Samarinda,3,5,0.76,Low
2024-03-12,Richards Bay,10,5,2.36,Medium
2024-03-12,Maputo,3,2,0.66,Low
2024-03-12,Norfolk,3,4,0.62,Low
2024-03-13,Paradip,9,5,2.41,Medium
2024-03-13,Visakhapatnam (Outer),8,4,1.85,Medium
2024-03-13,Visakhapatnam (Inner),8,2,2.23,Medium
2024-03-13,Dhamra,4,3,1.19,Low
2024-03-13,Gangavaram,5,4,1.01,Low
2024-03-13,Haldia,12,4,4.68,High
2024-03-13,Gopalpur,2,2,0.43,Low
2024-03-13,Newcastle,19,6,3.9,High
2024-03-13,Samarinda,6,6,1.2,Low
2024-03-13,Richards Bay,11,3,2.5,Medium
2024-03-13,Maputo,3,2,0.84,Low
2024-03-13,Norfolk,3,3,0.67,Low
2024-03-14,Paradip,11,3,2.99,Medium
2024-03-14,Visakhapatnam (Outer),8,3,1.92,Medium
2024-03-14,Visakhapatnam (Inner),10,3,2.64,Medium
2024-03-14,Dhamra,6,4,1.43,Low
2024-03-14,Gangavaram,3,2,0.92,Low
2024-03-14,Haldia,18,5,6.52,High
2024-03-14,Gopalpur,1,2,0.55,Low
2024-03-14,Newcastle,13,8,2.77,Medium
2024-03-14,Samarinda,9,6,1.58,Medium
2024-03-14,Richards Bay,13,5,3.05,Medium
2024-03-14,Maputo,5,2,1.01,Low
2024-03-14,Norfolk,4,5,0.76,Low
2024-03-15,Paradip,13,6,3.46,Medium
2024-03-15,Visakhapatnam (Outer),5,4,1.42,Low
2024-03-15,Visakhapatnam (Inner),5,4,1.38,Low
2024-03-15,Dhamra,4,4,0.99,Low
2024-03-15,Gangavaram,2,3,0.44,Low
2024-03-15,Haldia,12,3,4.62,High
2024-03-15,Gopalpur,2,2,0.57,Low
2024-03-15,Newcastle,14,8,2.94,Medium
2024-03-15,Samarinda,7,6,1.28,Low
2024-03-15,Richards Bay,11,4,2.56,Medium
2024-03-15,Maputo,4,1,1.1,Low
2024-03-15,Norfolk,4,2,0.83,Low
2024-03-18,Paradip,7,6,2.1,Medium
2024-03-18,Visakhapatnam (Outer),5,3,1.49,Low
2024-03-18,Visakhapatnam (Inner),5,4,1.39,Low
2024-03-18,Dhamra,4,4,1.0,Low
2024-03-18,Gangavaram,4,2,1.1,Low
2024-03-18,Haldia,9,5,3.43,Medium
2024-03-18,Gopalpur,2,1,0.73,Low
2024-03-18,Newcastle,13,9,2.56,Medium
2024-03-18,Samarinda,8,7,1.39,Low
2024-03-18,Richards Bay,9,4,2.0,Medium
2024-03-18,Maputo,4,1,1.13,Low
2024-03-18,Norfolk,4,2,0.97,Low
2024-03-19,Paradip,9,5,2.66,Medium
2024-03-19,Visakhapatnam (Outer),4,5,1.1,Low
2024-03-19,Visakhapatnam (Inner),10,4,2.68,Medium
2024-03-19,Dhamra,5,4,1.11,Low
2024-03-19,Gangavaram,3,4,0.87,Low
2024-03-19,Haldia,11,5,4.08,High
2024-03-19,Gopalpur,2,2,0.34,Low
2024-03-19,Newcastle,18,9,3.65,High
2024-03-19,Samarinda,6,5,1.23,Low
2024-03-19,Richards Bay,10,3,2.42,Medium
2024-03-19,Maputo,6,3,1.21,Low
2024-03-19,Norfolk,5,3,1.12,Low
2024-03-20,Paradip,16,5,4.5,High
2024-03-20,Visakhapatnam (Outer),5,3,1.11,Low
2024-03-20,Visakhapatnam (Inner),9,5,2.28,Medium
2024-03-20,Dhamra,5,4,1.09,Low
2024-03-20,Gangavaram,5,3,0.87,Low
2024-03-20,Haldia,16,4,5.76,High
2024-03-20,Gopalpur,4,2,0.96,Low
2024-03-20,Newcastle,18,8,3.7,High
2024-03-20,Samarinda,7,7,1.27,Low
2024-03-20,Richards Bay,8,7,1.75,Medium
2024-03-20,Maputo,3,3,0.96,Low
2024-03-20,Norfolk,3,3,0.64,Low
2024-03-21,Paradip,10,7,2.91,Medium
2024-03-21,Visakhapatnam (Outer),6,3,1.68,Medium
2024-03-21,Visakhapatnam (Inner),8,5,2.15,Medium
2024-03-21,Dhamra,3,3,0.8,Low
2024-03-21,Gangavaram,4,3,0.87,Low
2024-03-21,Haldia,9,7,3.41,Medium
2024-03-21,Gopalpur,2,1,0.44,Low
2024-03-21,Newcastle,15,9,3.12,Medium
2024-03-21,Samarinda,8,5,1.45,Low
2024-03-21,Richards Bay,5,5,1.5,Medium
2024-03-21,Maputo,4,2,1.11,Low
2024-03-21,Norfolk,5,4,1.19,Low
2024-03-22,Paradip,13,5,3.62,High
2024-03-22,Visakhapatnam (Outer),6,3,1.6,Medium
2024-03-22,Visakhapatnam (Inner),7,6,1.75,Medium
2024-03-22,Dhamra,4,4,1.07,Low
2024-03-22,Gangavaram,1,2,0.45,Low
2024-03-22,Haldia,11,4,4.25,High
2024-03-22,Gopalpur,2,1,0.66,Low
2024-03-22,Newcastle,14,8,2.86,Medium
2024-03-22,Samarinda,9,5,1.59,Medium
2024-03-22,Richards Bay,11,6,2.7,Medium
2024-03-22,Maputo,4,3,0.75,Low
2024-03-22,Norfolk,3,3,0.8,Low
2024-03-25,Paradip,9,4,2.58,Medium
2024-03-25,Visakhapatnam (Outer),5,5,1.49,Low
2024-03-25,Visakhapatnam (Inner),1,5,0.63,Low
2024-03-25,Dhamra,7,4,1.73,Medium
2024-03-25,Gangavaram,4,2,0.88,Low
2024-03-25,Haldia,7,5,2.56,Medium
2024-03-25,Gopalpur,2,4,0.4,Low
2024-03-25,Newcastle,7,9,1.44,Low
2024-03-25,Samarinda,7,5,1.35,Low
2024-03-25,Richards Bay,9,6,2.24,Medium
2024-03-25,Maputo,4,3,0.98,Low
2024-03-25,Norfolk,4,4,0.68,Low
2024-03-26,Paradip,11,4,3.01,Medium
2024-03-26,Visakhapatnam (Outer),3,3,0.82,Low
2024-03-26,Visakhapatnam (Inner),9,5,2.41,Medium
2024-03-26,Dhamra,4,3,1.05,Low
2024-03-26,Gangavaram,3,3,0.95,Low
2024-03-26,Haldia,11,6,4.01,High
2024-03-26,Gopalpur,2,3,0.36,Low
2024-03-26,Newcastle,14,5,2.76,Medium
2024-03-26,Samarinda,6,7,1.33,Low
2024-03-26,Richards Bay,8,3,2.06,Medium
2024-03-26,Maputo,4,3,0.85,Low
2024-03-26,Norfolk,5,4,1.13,Low
2024-03-27,Paradip,9,5,2.47,Medium
2024-03-27,Visakhapatnam (Outer),5,3,1.48,Low
2024-03-27,Visakhapatnam (Inner),6,4,1.44,Low
2024-03-27,Dhamra,7,2,1.66,Medium
2024-03-27,Gangavaram,3,3,0.66,Low
2024-03-27,Haldia,8,4,2.95,Medium
2024-03-27,Gopalpur,3,1,0.5,Low
2024-03-27,Newcastle,14,8,2.72,Medium
2024-03-27,Samarinda,9,5,1.68,Medium
2024-03-27,Richards Bay,10,6,2.46,Medium
2024-03-27,Maputo,4,4,1.08,Low
2024-03-27,Norfolk,5,4,0.95,Low
2024-03-28,Paradip,13,7,3.41,Medium
2024-03-28,Visakhapatnam (Outer),6,5,1.66,Medium
2024-03-28,Visakhapatnam (Inner),8,4,2.24,Medium
2024-03-28,Dhamra,0,5,0.12,Low
2024-03-28,Gangavaram,5,3,0.87,Low
2024-03-28,Haldia,10,3,3.92,High
2024-03-28,Gopalpur,3,1,0.53,Low
2024-03-28,Newcastle,13,10,2.64,Medium
2024-03-28,Samarinda,7,5,1.17,Low
2024-03-28,Richards Bay,3,5,0.92,Low
2024-03-28,Maputo,5,2,1.01,Low
2024-03-28,Norfolk,3,2,0.71,Low
2024-03-29,Paradip,11,5,3.16,Medium
2024-03-29,Visakhapatnam (Outer),4,4,0.96,Low
2024-03-29,Visakhapatnam (Inner),7,2,1.65,Medium
2024-03-29,Dhamra,4,4,1.03,Low
2024-03-29,Gangavaram,2,1,0.43,Low
2024-03-29,Haldia,10,5,3.78,High
2024-03-29,Gopalpur,2,2,0.5,Low
2024-03-29,Newcastle,16,7,2.98,Medium
2024-03-29,Samarinda,6,6,1.3,Low
2024-03-29,Richards Bay,5,5,1.3,Low
2024-03-29,Maputo,3,1,0.64,Low
2024-03-29,Norfolk,4,5,0.96,Low
2024-04-01,Paradip,7,6,2.24,Medium
2024-04-01,Visakhapatnam (Outer),5,3,1.48,Low
2024-04-01,Visakhapatnam (Inner),8,3,2.04,Medium
2024-04-01,Dhamra,6,4,1.22,Low
2024-04-01,Gangavaram,4,2,1.08,Low
2024-04-01,Haldia,10,2,3.62,High
2024-04-01,Gopalpur,2,1,0.65,Low
2024-04-01,Newcastle,17,8,3.25,Medium
2024-04-01,Samarinda,7,6,1.55,Medium
2024-04-01,Richards Bay,7,4,1.79,Medium
2024-04-01,Maputo,3,3,0.76,Low
2024-04-01,Norfolk,3,4,0.84,Low
2024-04-02,Paradip,7,5,1.96,Medium
2024-04-02,Visakhapatnam (Outer),4,5,1.06,Low
2024-04-02,Visakhapatnam (Inner),3,5,0.85,Low
2024-04-02,Dhamra,6,5,1.56,Medium
2024-04-02,Gangavaram,2,1,0.79,Low
2024-04-02,Haldia,11,4,4.05,High
2024-04-02,Gopalpur,3,2,0.71,Low
2024-04-02,Newcastle,16,9,3.36,Medium
2024-04-02,Samarinda,6,5,1.33,Low
2024-04-02,Richards Bay,12,4,2.8,Medium
2024-04-02,Maputo,4,2,1.1,Low
2024-04-02,Norfolk,3,4,0.67,Low
2024-04-03,Paradip,5,6,1.52,Medium
2024-04-03,Visakhapatnam (Outer),7,4,1.74,Medium
2024-04-03,Visakhapatnam (Inner),9,5,2.38,Medium
2024-04-03,Dhamra,4,2,1.03,Low
2024-04-03,Gangavaram,2,4,0.68,Low
2024-04-03,Haldia,6,5,2.42,Medium
2024-04-03,Gopalpur,3,1,0.78,Low
2024-04-03,Newcastle,19,7,3.62,High
2024-04-03,Samarinda,7,4,1.24,Low
2024-04-03,Richards Bay,10,5,2.35,Medium
2024-04-03,Maputo,6,3,1.09,Low
2024-04-03,Norfolk,3,3,0.84,Low
2024-04-04,Paradip,11,6,2.98,Medium
2024-04-04,Visakhapatnam (Outer),5,5,1.14,Low
2024-04-04,Visakhapatnam (Inner),8,4,2.16,Medium
2024-04-04,Dhamra,5,3,1.06,Low
2024-04-04,Gangavaram,3,3,0.6,Low
2024-04-04,Haldia,11,4,4.2,High
2024-04-04,Gopalpur,2,1,0.73,Low
2024-04-04,Newcastle,13,7,2.72,Medium
2024-04-04,Samarinda,9,5,1.56,Medium
2024-04-04,Richards Bay,8,5,1.87,Medium
2024-04-04,Maputo,5,2,1.08,Low
2024-04-04,Norfolk,3,1,0.78,Low
2024-04-05,Paradip,6,6,1.75,Medium
2024-04-05,Visakhapatnam (Outer),1,4,0.54,Low
2024-04-05,Visakhapatnam (Inner),6,5,1.42,Low
2024-04-05,Dhamra,5,2,1.37,Low
2024-04-05,Gangavaram,3,1,0.57,Low
2024-04-05,Haldia,9,5,3.42,Medium
2024-04-05,Gopalpur,2,1,0.4,Low
2024-04-05,Newcastle,19,9,3.9,High
2024-04-05,Samarinda,11,6,2.13,Medium
2024-04-05,Richards Bay,14,5,2.94,Medium
2024-04-05,Maputo,3,3,0.79,Low
2024-04-05,Norfolk,2,5,0.55,Low
2024-04-08,Paradip,13,4,3.69,High
2024-04-08,Visakhapatnam (Outer),7,4,1.86,Medium
2024-04-08,Visakhapatnam (Inner),5,5,1.39,Low
2024-04-08,Dhamra,5,5,1.0,Low
2024-04-08,Gangavaram,5,1,0.9,Low
2024-04-08,Haldia,13,4,4.96,High
2024-04-08,Gopalpur,3,3,0.54,Low
2024-04-08,Newcastle,7,7,1.52,Medium
2024-04-08,Samarinda,9,4,1.6,Medium
2024-04-08,Richards Bay,7,3,1.86,Medium
2024-04-08,Maputo,2,4,0.62,Low
2024-04-08,Norfolk,5,3,1.14,Low
2024-04-09,Paradip,7,4,1.93,Medium
2024-04-09,Visakhapatnam (Outer),3,5,1.04,Low
2024-04-09,Visakhapatnam (Inner),4,5,0.99,Low
2024-04-09,Dhamra,4,4,1.07,Low
2024-04-09,Gangavaram,4,2,1.0,Low
2024-04-09,Haldia,21,6,7.56,High
2024-04-09,Gopalpur,4,1,0.6,Low
2024-04-09,Newcastle,18,7,3.56,High
2024-04-09,Samarinda,9,6,1.71,Medium
2024-04-09,Richards Bay,10,3,2.45,Medium
2024-04-09,Maputo,5,2,0.97,Low
2024-04-09,Norfolk,4,4,0.69,Low
2024-04-10,Paradip,11,6,2.88,Medium
2024-04-10,Visakhapatnam (Outer),6,4,1.4,Low
2024-04-10,Visakhapatnam (Inner),6,6,1.69,Medium
2024-04-10,Dhamra,5,2,1.03,Low
2024-04-10,Gangavaram,4,2,0.71,Low
2024-04-10,Haldia,14,6,5.23,High
2024-04-10,Gopalpur,2,1,0.37,Low
2024-04-10,Newcastle,14,8,3.01,Medium
2024-04-10,Samarinda,7,5,1.36,Low
2024-04-10,Richards Bay,6,3,1.63,Medium
2024-04-10,Maputo,3,1,0.79,Low
2024-04-10,Norfolk,4,3,0.71,Low
2024-04-11,Paradip,7,5,1.95,Medium
2024-04-11,Visakhapatnam (Outer),5,4,1.35,Low
2024-04-11,Visakhapatnam (Inner),10,5,2.51,Medium
2024-04-11,Dhamra,6,3,1.39,Low
2024-04-11,Gangavaram,4,2,0.85,Low
2024-04-11,Haldia,14,5,5.01,High
2024-04-11,Gopalpur,3,1,0.77,Low
2024-04-11,Newcastle,12,7,2.36,Medium
2024-04-11,Samarinda,9,7,1.52,Medium
2024-04-11,Richards Bay,10,3,2.23,Medium
2024-04-11,Maputo,5,2,1.29,Low
2024-04-11,Norfolk,3,3,0.75,Low
2024-04-12,Paradip,8,5,2.35,Medium
2024-04-12,Visakhapatnam (Outer),5,5,1.11,Low
2024-04-12,Visakhapatnam (Inner),7,5,1.73,Medium
2024-04-12,Dhamra,5,3,1.09,Low
2024-04-12,Gangavaram,4,1,0.71,Low
2024-04-12,Haldia,12,6,4.35,High
2024-04-12,Gopalpur,3,2,0.61,Low
2024-04-12,Newcastle,13,9,2.54,Medium
2024-04-12,Samarinda,9,5,1.62,Medium
2024-04-12,Richards Bay,7,5,1.81,Medium
2024-04-12,Maputo,6,1,1.38,Low
2024-04-12,Norfolk,4,4,0.76,Low
2024-04-15,Paradip,10,6,2.71,Medium
2024-04-15,Visakhapatnam (Outer),6,4,1.58,Medium
2024-04-15,Visakhapatnam (Inner),6,4,1.68,Medium
2024-04-15,Dhamra,4,5,0.99,Low
2024-04-15,Gangavaram,2,3,0.7,Low
2024-04-15,Haldia,16,4,5.71,High
2024-04-15,Gopalpur,3,1,0.72,Low
2024-04-15,Newcastle,22,10,4.12,High
2024-04-15,Samarinda,3,7,0.91,Low
2024-04-15,Richards Bay,11,5,2.31,Medium
2024-04-15,Maputo,4,3,1.11,Low
2024-04-15,Norfolk,2,5,0.74,Low
2024-04-16,Paradip,5,5,1.54,Medium
2024-04-16,Visakhapatnam (Outer),5,2,1.37,Low
2024-04-16,Visakhapatnam (Inner),6,5,1.69,Medium
2024-04-16,Dhamra,5,5,1.01,Low
2024-04-16,Gangavaram,4,3,0.86,Low
2024-04-16,Haldia,11,6,4.28,High
2024-04-16,Gopalpur,2,1,0.37,Low
2024-04-16,Newcastle,13,7,2.57,Medium
2024-04-16,Samarinda,7,6,1.24,Low
2024-04-16,Richards Bay,9,5,2.02,Medium
2024-04-16,Maputo,6,3,1.22,Low
2024-04-16,Norfolk,3,4,0.69,Low
2024-04-17,Paradip,10,7,2.83,Medium
2024-04-17,Visakhapatnam (Outer),8,5,1.74,Medium
2024-04-17,Visakhapatnam (Inner),4,5,1.04,Low
2024-04-17,Dhamra,5,3,1.16,Low
2024-04-17,Gangavaram,1,1,0.63,Low
2024-04-17,Haldia,9,4,3.61,High
2024-04-17,Gopalpur,2,1,0.56,Low
2024-04-17,Newcastle,10,7,2.12,Medium
2024-04-17,Samarinda,8,5,1.68,Medium
2024-04-17,Richards Bay,11,4,2.37,Medium
2024-04-17,Maputo,3,4,0.72,Low
2024-04-17,Norfolk,3,4,0.87,Low
2024-04-18,Paradip,8,6,2.3,Medium
2024-04-18,Visakhapatnam (Outer),5,4,1.23,Low
2024-04-18,Visakhapatnam (Inner),7,3,1.85,Medium
2024-04-18,Dhamra,6,3,1.53,Medium
2024-04-18,Gangavaram,5,3,0.95,Low
2024-04-18,Haldia,12,5,4.58,High
2024-04-18,Gopalpur,3,2,0.79,Low
2024-04-18,Newcastle,7,8,1.49,Low
2024-04-18,Samarinda,8,6,1.4,Low
2024-04-18,Richards Bay,8,4,2.08,Medium
2024-04-18,Maputo,4,2,1.03,Low
2024-04-18,Norfolk,4,2,1.01,Low
2024-04-19,Paradip,10,7,2.91,Medium
2024-04-19,Visakhapatnam (Outer),6,3,1.45,Low
2024-04-19,Visakhapatnam (Inner),7,4,1.8,Medium
2024-04-19,Dhamra,5,1,1.08,Low
2024-04-19,Gangavaram,4,3,0.87,Low
2024-04-19,Haldia,10,7,3.89,High
2024-04-19,Gopalpur,2,2,0.64,Low
2024-04-19,Newcastle,16,7,3.31,Medium
2024-04-19,Samarinda,8,7,1.34,Low
2024-04-19,Richards Bay,8,5,2.02,Medium
2024-04-19,Maputo,6,3,1.3,Low
2024-04-19,Norfolk,3,3,0.64,Low
2024-04-22,Paradip,12,6,3.33,Medium
2024-04-22,Visakhapatnam (Outer),5,3,1.48,Low
2024-04-22,Visakhapatnam (Inner),7,5,1.66,Medium
2024-04-22,Dhamra,5,4,1.05,Low
2024-04-22,Gangavaram,2,2,0.52,Low
2024-04-22,Haldia,8,5,3.0,Medium
2024-04-22,Gopalpur,3,2,0.56,Low
2024-04-22,Newcastle,10,8,2.07,Medium
2024-04-22,Samarinda,8,5,1.48,Low
2024-04-22,Richards Bay,7,7,1.76,Medium
2024-04-22,Maputo,4,3,0.85,Low
2024-04-22,Norfolk,4,4,0.98,Low
2024-04-23,Paradip,10,5,2.96,Medium
2024-04-23,Visakhapatnam (Outer),7,4,1.62,Medium
2024-04-23,Visakhapatnam (Inner),7,6,1.9,Medium
2024-04-23,Dhamra,2,5,0.8,Low
2024-04-23,Gangavaram,4,3,0.95,Low
2024-04-23,Haldia,11,4,4.27,High
2024-04-23,Gopalpur,3,2,0.82,Low
2024-04-23,Newcastle,13,9,2.47,Medium
2024-04-23,Samarinda,8,7,1.62,Medium
2024-04-23,Richards Bay,8,5,1.73,Medium
2024-04-23,Maputo,4,2,0.84,Low
2024-04-23,Norfolk,3,4,0.6,Low
2024-04-24,Paradip,9,5,2.52,Medium
2024-04-24,Visakhapatnam (Outer),6,3,1.68,Medium
2024-04-24,Visakhapatnam (Inner),8,4,2.1,Medium
2024-04-24,Dhamra,4,4,0.85,Low
2024-04-24,Gangavaram,4,4,0.98,Low
2024-04-24,Haldia,8,4,3.24,Medium
2024-04-24,Gopalpur,3,2,0.71,Low
2024-04-24,Newcastle,15,10,2.89,Medium
2024-04-24,Samarinda,8,5,1.58,Medium
2024-04-24,Richards Bay,5,3,1.45,Low
2024-04-24,Maputo,4,2,0.77,Low
2024-04-24,Norfolk,3,2,0.6,Low
2024-04-25,Paradip,10,5,2.93,Medium
2024-04-25,Visakhapatnam (Outer),4,4,1.05,Low
2024-04-25,Visakhapatnam (Inner),7,5,1.78,Medium
2024-04-25,Dhamra,4,3,0.87,Low
2024-04-25,Gangavaram,2,2,0.76,Low
2024-04-25,Haldia,11,4,4.21,High
2024-04-25,Gopalpur,3,3,0.63,Low
2024-04-25,Newcastle,14,7,2.98,Medium
2024-04-25,Samarinda,7,4,1.4,Low
2024-04-25,Richards Bay,11,4,2.53,Medium
2024-04-25,Maputo,5,5,1.08,Low
2024-04-25,Norfolk,4,2,1.05,Low
2024-04-26,Paradip,9,6,2.4,Medium
2024-04-26,Visakhapatnam (Outer),5,3,1.31,Low
2024-04-26,Visakhapatnam (Inner),8,4,2.04,Medium
2024-04-26,Dhamra,3,4,1.04,Low
2024-04-26,Gangavaram,4,3,0.71,Low
2024-04-26,Haldia,9,6,3.54,High
2024-04-26,Gopalpur,2,1,0.61,Low
2024-04-26,Newcastle,15,6,2.92,Medium
2024-04-26,Samarinda,9,5,1.81,Medium
2024-04-26,Richards Bay,6,4,1.51,Medium
2024-04-26,Maputo,5,4,0.96,Low
2024-04-26,Norfolk,4,3,1.06,Low
2024-04-29,Paradip,11,6,3.18,Medium
2024-04-29,Visakhapatnam (Outer),2,5,0.63,Low
2024-04-29,Visakhapatnam (Inner),11,5,2.65,Medium
2024-04-29,Dhamra,5,5,1.02,Low
2024-04-29,Gangavaram,4,3,0.74,Low
2024-04-29,Haldia,10,5,3.66,High
2024-04-29,Gopalpur,2,1,0.71,Low
2024-04-29,Newcastle,11,8,2.23,Medium
2024-04-29,Samarinda,9,5,1.71,Medium
2024-04-29,Richards Bay,7,4,1.52,Medium
2024-04-29,Maputo,5,2,0.92,Low
2024-04-29,Norfolk,2,3,0.52,Low
2024-04-30,Paradip,8,6,2.1,Medium
2024-04-30,Visakhapatnam (Outer),4,2,1.13,Low
2024-04-30,Visakhapatnam (Inner),8,5,2.24,Medium
2024-04-30,Dhamra,6,4,1.3,Low
2024-04-30,Gangavaram,2,3,0.62,Low
2024-04-30,Haldia,11,4,4.28,High
2024-04-30,Gopalpur,3,1,0.76,Low
2024-04-30,Newcastle,8,10,1.54,Medium
2024-04-30,Samarinda,10,5,1.63,Medium
2024-04-30,Richards Bay,10,5,2.23,Medium
2024-04-30,Maputo,5,3,1.18,Low
2024-04-30,Norfolk,4,3,0.81,Low
2024-05-01,Paradip,11,7,2.92,Medium
2024-05-01,Visakhapatnam (Outer),5,5,1.16,Low
2024-05-01,Visakhapatnam (Inner),9,3,2.35,Medium
2024-05-01,Dhamra,2,5,0.76,Low
2024-05-01,Gangavaram,3,1,0.9,Low
2024-05-01,Haldia,10,4,3.9,High
2024-05-01,Gopalpur,2,3,0.52,Low
2024-05-01,Newcastle,7,7,1.51,Medium
2024-05-01,Samarinda,5,5,0.89,Low
2024-05-01,Richards Bay,2,4,0.59,Low
2024-05-01,Maputo,4,2,0.98,Low
2024-05-01,Norfolk,5,5,0.98,Low
2024-05-02,Paradip,13,5,3.41,Medium
2024-05-02,Visakhapatnam (Outer),7,3,1.8,Medium
2024-05-02,Visakhapatnam (Inner),7,5,1.77,Medium
2024-05-02,Dhamra,5,2,1.07,Low
2024-05-02,Gangavaram,2,3,0.58,Low
2024-05-02,Haldia,9,5,3.27,Medium
2024-05-02,Gopalpur,3,2,0.78,Low
2024-05-02,Newcastle,11,6,2.11,Medium
2024-05-02,Samarinda,14,6,2.22,Medium
2024-05-02,Richards Bay,7,6,1.62,Medium
2024-05-02,Maputo,8,3,1.45,Low
2024-05-02,Norfolk,4,2,1.0,Low
2024-05-03,Paradip,12,4,3.27,Medium
2024-05-03,Visakhapatnam (Outer),4,5,1.27,Low
2024-05-03,Visakhapatnam (Inner),12,5,2.83,Medium
2024-05-03,Dhamra,3,5,0.69,Low
2024-05-03,Gangavaram,4,3,0.94,Low
2024-05-03,Haldia,17,4,6.31,High
2024-05-03,Gopalpur,3,1,0.85,Low
2024-05-03,Newcastle,7,7,1.65,Medium
2024-05-03,Samarinda,8,6,1.44,Low
2024-05-03,Richards Bay,5,4,1.38,Low
2024-05-03,Maputo,5,5,1.02,Low
2024-05-03,Norfolk,5,6,1.08,Low
2024-05-06,Paradip,11,5,2.98,Medium
2024-05-06,Visakhapatnam (Outer),7,2,1.6,Medium
2024-05-06,Visakhapatnam (Inner),9,3,2.17,Medium
2024-05-06,Dhamra,6,6,1.39,Low
2024-05-06,Gangavaram,2,2,0.51,Low
2024-05-06,Haldia,13,5,4.71,High
2024-05-06,Gopalpur,2,3,0.4,Low
2024-05-06,Newcastle,18,8,3.49,Medium
2024-05-06,Samarinda,6,7,1.37,Low
2024-05-06,Richards Bay,5,4,1.43,Low
2024-05-06,Maputo,5,3,0.99,Low
2024-05-06,Norfolk,2,4,0.4,Low
2024-05-07,Paradip,11,6,3.2,Medium
2024-05-07,Visakhapatnam (Outer),5,4,1.33,Low
