date,port,fuel_type,price_usd_per_ton
2024-03-08,Rotterdam,HSFO,337.77
2024-03-08,Visakhapatnam,VLSFO,557.88
2024-03-08,Visakhapatnam,LSMGO,748.97
2024-03-08,Visakhapatnam,HSFO,398.69
2024-03-11,Singapore,VLSFO,526.73
2024-03-11,Singapore,LSMGO,717.67
2024-03-11,Singapore,HSFO,367.96
2024-03-11,Fujairah,VLSFO,515.39
2024-03-11,Fujairah,LSMGO,706.82
2024-03-11,Fujairah,HSFO,351.19
2024-03-11,Rotterdam,VLSFO,499.26
2024-03-11,Rotterdam,LSMGO,688.13
2024-03-11,Rotterdam,HSFO,341.97
2024-03-11,Visakhapatnam,VLSFO,563.47
2024-03-11,Visakhapatnam,LSMGO,749.54
2024-03-11,Visakhapatnam,HSFO,403.65
2024-03-12,Singapore,VLSFO,520.46
2024-03-12,Singapore,LSMGO,715.7
2024-03-12,Singapore,HSFO,362.21
2024-03-12,Fujairah,VLSFO,508.71
2024-03-12,Fujairah,LSMGO,701.01
2024-03-12,Fujairah,HSFO,349.64
2024-03-12,Rotterdam,VLSFO,496.81
2024-03-12,Rotterdam,LSMGO,686.94
2024-03-12,Rotterdam,HSFO,339.92
2024-03-12,Visakhapatnam,VLSFO,558.33
2024-03-12,Visakhapatnam,LSMGO,746.97
2024-03-12,Visakhapatnam,HSFO,398.76
2024-03-13,Singapore,VLSFO,519.14
2024-03-13,Singapore,LSMGO,706.47
2024-03-13,Singapore,HSFO,357.32
2024-03-13,Fujairah,VLSFO,503.57
2024-03-13,Fujairah,LSMGO,693.93
2024-03-13,Fujairah,HSFO,346.93
2024-03-13,Rotterdam,VLSFO,490.93
2024-03-13,Rotterdam,LSMGO,682.99
2024-03-13,Rotterdam,HSFO,334.09
2024-03-13,Visakhapatnam,VLSFO,550.48
2024-03-13,Visakhapatnam,LSMGO,743.24
2024-03-13,Visakhapatnam,HSFO,391.38
2024-03-14,Singapore,VLSFO,525.42
2024-03-14,Singapore,LSMGO,712.54
2024-03-14,Singapore,HSFO,364.48
2024-03-14,Fujairah,VLSFO,510.94
2024-03-14,Fujairah,LSMGO,697.9
2024-03-14,Fujairah,HSFO,351.44
2024-03-14,Rotterdam,VLSFO,500.35
2024-03-14,Rotterdam,LSMGO,688.25
2024-03-14,Rotterdam,HSFO,339.56
2024-03-14,Visakhapatnam,VLSFO,559.95
2024-03-14,Visakhapatnam,LSMGO,746.01
2024-03-14,Visakhapatnam,HSFO,395.91
2024-03-15,Singapore,VLSFO,531.44
2024-03-15,Singapore,LSMGO,720.24
2024-03-15,Singapore,HSFO,372.82
2024-03-15,Fujairah,VLSFO,521.18
2024-03-15,Fujairah,LSMGO,707.9
2024-03-15,Fujairah,HSFO,357.2
2024-03-15,Rotterdam,VLSFO,507.46
2024-03-15,Rotterdam,LSMGO,694.43
2024-03-15,Rotterdam,HSFO,347.71
2024-03-15,Visakhapatnam,VLSFO,565.32
2024-03-15,Visakhapatnam,LSMGO,756.78
2024-03-15,Visakhapatnam,HSFO,403.35
2024-03-18,Singapore,VLSFO,538.99
2024-03-18,Singapore,LSMGO,727.95
2024-03-18,Singapore,HSFO,378.76
2024-03-18,Fujairah,VLSFO,524.25
2024-03-18,Fujairah,LSMGO,717.67
2024-03-18,Fujairah,HSFO,368.42
2024-03-18,Rotterdam,VLSFO,511.54
2024-03-18,Rotterdam,LSMGO,700.82
2024-03-18,Rotterdam,HSFO,350.39
2024-03-18,Visakhapatnam,VLSFO,574.1
2024-03-18,Visakhapatnam,LSMGO,763.89
2024-03-18,Visakhapatnam,HSFO,413.52
2024-03-19,Singapore,VLSFO,529.91
2024-03-19,Singapore,LSMGO,720.87
2024-03-19,Singapore,HSFO,372.09
2024-03-19,Fujairah,VLSFO,519.5
2024-03-19,Fujairah,LSMGO,712.45
2024-03-19,Fujairah,HSFO,357.34
2024-03-19,Rotterdam,VLSFO,507.69
2024-03-19,Rotterdam,LSMGO,695.95
2024-03-19,Rotterdam,HSFO,346.09
2024-03-19,Visakhapatnam,VLSFO,567.83
2024-03-19,Visakhapatnam,LSMGO,757.68
2024-03-19,Visakhapatnam,HSFO,409.47
2024-03-20,Singapore,VLSFO,526.88
2024-03-20,Singapore,LSMGO,716.74
2024-03-20,Singapore,HSFO,370.46
2024-03-20,Fujairah,VLSFO,517.58
2024-03-20,Fujairah,LSMGO,705.76
2024-03-20,Fujairah,HSFO,354.59
2024-03-20,Rotterdam,VLSFO,501.62
2024-03-20,Rotterdam,LSMGO,696.48
2024-03-20,Rotterdam,HSFO,342.26
2024-03-20,Visakhapatnam,VLSFO,563.05
2024-03-20,Visakhapatnam,LSMGO,752.47
2024-03-20,Visakhapatnam,HSFO,403.24
2024-03-21,Singapore,VLSFO,529.21
2024-03-21,Singapore,LSMGO,721.91
2024-03-21,Singapore,HSFO,369.2
2024-03-21,Fujairah,VLSFO,521.59
2024-03-21,Fujairah,LSMGO,708.19
2024-03-21,Fujairah,HSFO,360.03
2024-03-21,Rotterdam,VLSFO,509.07
2024-03-21,Rotterdam,LSMGO,697.7
2024-03-21,Rotterdam,HSFO,346.99
2024-03-21,Visakhapatnam,VLSFO,565.74
2024-03-21,Visakhapatnam,LSMGO,755.79
2024-03-21,Visakhapatnam,HSFO,407.81
2024-03-22,Singapore,VLSFO,542.59
2024-03-22,Singapore,LSMGO,730.6
2024-03-22,Singapore,HSFO,379.97
2024-03-22,Fujairah,VLSFO,529.01
2024-03-22,Fujairah,LSMGO,717.42
2024-03-22,Fujairah,HSFO,364.99
2024-03-22,Rotterdam,VLSFO,515.0
2024-03-22,Rotterdam,LSMGO,707.37
2024-03-22,Rotterdam,HSFO,352.68
2024-03-22,Visakhapatnam,VLSFO,575.77
2024-03-22,Visakhapatnam,LSMGO,762.83
2024-03-22,Visakhapatnam,HSFO,414.84
2024-03-25,Singapore,VLSFO,533.38
2024-03-25,Singapore,LSMGO,725.5
2024-03-25,Singapore,HSFO,377.34
2024-03-25,Fujairah,VLSFO,522.89
2024-03-25,Fujairah,LSMGO,714.79
2024-03-25,Fujairah,HSFO,365.58
2024-03-25,Rotterdam,VLSFO,513.37
2024-03-25,Rotterdam,LSMGO,699.21
2024-03-25,Rotterdam,HSFO,350.2
2024-03-25,Visakhapatnam,VLSFO,568.72
2024-03-25,Visakhapatnam,LSMGO,763.76
2024-03-25,Visakhapatnam,HSFO,413.36
2024-03-26,Singapore,VLSFO,534.6
2024-03-26,Singapore,LSMGO,726.42
2024-03-26,Singapore,HSFO,374.49
2024-03-26,Fujairah,VLSFO,523.11
2024-03-26,Fujairah,LSMGO,709.9
2024-03-26,Fujairah,HSFO,363.9
2024-03-26,Rotterdam,VLSFO,507.13
2024-03-26,Rotterdam,LSMGO,701.32
2024-03-26,Rotterdam,HSFO,351.06
2024-03-26,Visakhapatnam,VLSFO,570.62
2024-03-26,Visakhapatnam,LSMGO,756.58
2024-03-26,Visakhapatnam,HSFO,408.18
2024-03-27,Singapore,VLSFO,524.13
2024-03-27,Singapore,LSMGO,714.71
2024-03-27,Singapore,HSFO,363.08
2024-03-27,Fujairah,VLSFO,516.17
2024-03-27,Fujairah,LSMGO,703.87
2024-03-27,Fujairah,HSFO,352.38
2024-03-27,Rotterdam,VLSFO,499.93
2024-03-27,Rotterdam,LSMGO,690.23
2024-03-27,Rotterdam,HSFO,341.15
2024-03-27,Visakhapatnam,VLSFO,560.64
2024-03-27,Visakhapatnam,LSMGO,753.07
2024-03-27,Visakhapatnam,HSFO,400.53
2024-03-28,Singapore,VLSFO,519.13
2024-03-28,Singapore,LSMGO,708.28
2024-03-28,Singapore,HSFO,354.42
2024-03-28,Fujairah,VLSFO,506.76
2024-03-28,Fujairah,LSMGO,691.87
2024-03-28,Fujairah,HSFO,346.08
2024-03-28,Rotterdam,VLSFO,490.46
2024-03-28,Rotterdam,LSMGO,683.44
2024-03-28,Rotterdam,HSFO,333.38
2024-03-28,Visakhapatnam,VLSFO,553.01
2024-03-28,Visakhapatnam,LSMGO,742.91
2024-03-28,Visakhapatnam,HSFO,390.0
2024-03-29,Singapore,VLSFO,520.0
2024-03-29,Singapore,LSMGO,711.93
2024-03-29,Singapore,HSFO,360.56
2024-03-29,Fujairah,VLSFO,511.68
2024-03-29,Fujairah,LSMGO,699.59
2024-03-29,Fujairah,HSFO,353.37
2024-03-29,Rotterdam,VLSFO,498.36
2024-03-29,Rotterdam,LSMGO,689.45
2024-03-29,Rotterdam,HSFO,335.31
2024-03-29,Visakhapatnam,VLSFO,559.69
2024-03-29,Visakhapatnam,LSMGO,750.05
2024-03-29,Visakhapatnam,HSFO,397.44
2024-04-01,Singapore,VLSFO,533.83
2024-04-01,Singapore,LSMGO,724.79
2024-04-01,Singapore,HSFO,371.25
2024-04-01,Fujairah,VLSFO,521.21
2024-04-01,Fujairah,LSMGO,710.59
2024-04-01,Fujairah,HSFO,359.08
2024-04-01,Rotterdam,VLSFO,507.4
2024-04-01,Rotterdam,LSMGO,695.61
2024-04-01,Rotterdam,HSFO,345.35
2024-04-01,Visakhapatnam,VLSFO,566.01
2024-04-01,Visakhapatnam,LSMGO,760.98
2024-04-01,Visakhapatnam,HSFO,408.49
2024-04-02,Singapore,VLSFO,535.47
2024-04-02,Singapore,LSMGO,722.27
2024-04-02,Singapore,HSFO,371.55
2024-04-02,Fujairah,VLSFO,520.71
2024-04-02,Fujairah,LSMGO,710.31
2024-04-02,Fujairah,HSFO,358.31
2024-04-02,Rotterdam,VLSFO,508.52
2024-04-02,Rotterdam,LSMGO,695.97
2024-04-02,Rotterdam,HSFO,348.39
2024-04-02,Visakhapatnam,VLSFO,568.58
2024-04-02,Visakhapatnam,LSMGO,755.59
2024-04-02,Visakhapatnam,HSFO,405.04
2024-04-03,Singapore,VLSFO,542.43
2024-04-03,Singapore,LSMGO,730.5
2024-04-03,Singapore,HSFO,378.1
2024-04-03,Fujairah,VLSFO,531.72
2024-04-03,Fujairah,LSMGO,716.09
2024-04-03,Fujairah,HSFO,369.92
2024-04-03,Rotterdam,VLSFO,518.65
2024-04-03,Rotterdam,LSMGO,704.18
2024-04-03,Rotterdam,HSFO,353.6
2024-04-03,Visakhapatnam,VLSFO,573.47
2024-04-03,Visakhapatnam,LSMGO,764.57
2024-04-03,Visakhapatnam,HSFO,413.35
2024-04-04,Singapore,VLSFO,544.89
2024-04-04,Singapore,LSMGO,731.11
2024-04-04,Singapore,HSFO,383.79
2024-04-04,Fujairah,VLSFO,534.71
2024-04-04,Fujairah,LSMGO,723.62
2024-04-04,Fujairah,HSFO,372.42
2024-04-04,Rotterdam,VLSFO,517.57
2024-04-04,Rotterdam,LSMGO,709.48
2024-04-04,Rotterdam,HSFO,358.9
2024-04-04,Visakhapatnam,VLSFO,578.29
2024-04-04,Visakhapatnam,LSMGO,766.52
2024-04-04,Visakhapatnam,HSFO,421.05
2024-04-05,Singapore,VLSFO,538.22
2024-04-05,Singapore,LSMGO,726.69
2024-04-05,Singapore,HSFO,377.73
2024-04-05,Fujairah,VLSFO,526.01
2024-04-05,Fujairah,LSMGO,718.49
2024-04-05,Fujairah,HSFO,367.93
2024-04-05,Rotterdam,VLSFO,515.14
2024-04-05,Rotterdam,LSMGO,700.59
2024-04-05,Rotterdam,HSFO,353.02
2024-04-05,Visakhapatnam,VLSFO,573.41
2024-04-05,Visakhapatnam,LSMGO,760.64
2024-04-05,Visakhapatnam,HSFO,412.09
2024-04-08,Singapore,VLSFO,543.06
2024-04-08,Singapore,LSMGO,729.32
2024-04-08,Singapore,HSFO,381.71
2024-04-08,Fujairah,VLSFO,527.79
2024-04-08,Fujairah,LSMGO,716.57
2024-04-08,Fujairah,HSFO,367.95
2024-04-08,Rotterdam,VLSFO,519.35
2024-04-08,Rotterdam,LSMGO,708.31
2024-04-08,Rotterdam,HSFO,359.26
2024-04-08,Visakhapatnam,VLSFO,576.43
2024-04-08,Visakhapatnam,LSMGO,764.16
2024-04-08,Visakhapatnam,HSFO,416.79
2024-04-09,Singapore,VLSFO,553.77
2024-04-09,Singapore,LSMGO,746.11
2024-04-09,Singapore,HSFO,391.63
2024-04-09,Fujairah,VLSFO,541.98
2024-04-09,Fujairah,LSMGO,729.95
2024-04-09,Fujairah,HSFO,380.99
2024-04-09,Rotterdam,VLSFO,530.47
2024-04-09,Rotterdam,LSMGO,718.9
2024-04-09,Rotterdam,HSFO,368.3
2024-04-09,Visakhapatnam,VLSFO,588.41
2024-04-09,Visakhapatnam,LSMGO,778.8
2024-04-09,Visakhapatnam,HSFO,430.76
2024-04-10,Singapore,VLSFO,556.16
2024-04-10,Singapore,LSMGO,746.54
2024-04-10,Singapore,HSFO,395.53
2024-04-10,Fujairah,VLSFO,540.7
2024-04-10,Fujairah,LSMGO,732.93
2024-04-10,Fujairah,HSFO,381.43
2024-04-10,Rotterdam,VLSFO,527.33
2024-04-10,Rotterdam,LSMGO,720.85
2024-04-10,Rotterdam,HSFO,366.03
2024-04-10,Visakhapatnam,VLSFO,591.21
2024-04-10,Visakhapatnam,LSMGO,778.57
2024-04-10,Visakhapatnam,HSFO,429.63
2024-04-11,Singapore,VLSFO,567.81
2024-04-11,Singapore,LSMGO,759.23
2024-04-11,Singapore,HSFO,407.68
2024-04-11,Fujairah,VLSFO,555.54
2024-04-11,Fujairah,LSMGO,742.26
2024-04-11,Fujairah,HSFO,394.97
2024-04-11,Rotterdam,VLSFO,539.76
2024-04-11,Rotterdam,LSMGO,733.28
2024-04-11,Rotterdam,HSFO,381.93
2024-04-11,Visakhapatnam,VLSFO,602.94
2024-04-11,Visakhapatnam,LSMGO,789.11
2024-04-11,Visakhapatnam,HSFO,439.37
2024-04-12,Singapore,VLSFO,545.94
2024-04-12,Singapore,LSMGO,732.07
2024-04-12,Singapore,HSFO,382.07
2024-04-12,Fujairah,VLSFO,529.71
2024-04-12,Fujairah,LSMGO,725.38
2024-04-12,Fujairah,HSFO,374.06
2024-04-12,Rotterdam,VLSFO,518.76
2024-04-12,Rotterdam,LSMGO,708.42
2024-04-12,Rotterdam,HSFO,358.74
2024-04-12,Visakhapatnam,VLSFO,581.29
2024-04-12,Visakhapatnam,LSMGO,770.61
2024-04-12,Visakhapatnam,HSFO,417.75
2024-04-15,Singapore,VLSFO,549.45
2024-04-15,Singapore,LSMGO,739.0
2024-04-15,Singapore,HSFO,392.37
2024-04-15,Fujairah,VLSFO,540.99
2024-04-15,Fujairah,LSMGO,728.0
2024-04-15,Fujairah,HSFO,376.53
2024-04-15,Rotterdam,VLSFO,523.9
2024-04-15,Rotterdam,LSMGO,719.21
2024-04-15,Rotterdam,HSFO,365.18
2024-04-15,Visakhapatnam,VLSFO,588.02
2024-04-15,Visakhapatnam,LSMGO,777.16
2024-04-15,Visakhapatnam,HSFO,425.7
2024-04-16,Singapore,VLSFO,550.42
2024-04-16,Singapore,LSMGO,739.91
2024-04-16,Singapore,HSFO,392.87
2024-04-16,Fujairah,VLSFO,541.83
2024-04-16,Fujairah,LSMGO,731.05
2024-04-16,Fujairah,HSFO,380.36
2024-04-16,Rotterdam,VLSFO,524.43
2024-04-16,Rotterdam,LSMGO,719.99
2024-04-16,Rotterdam,HSFO,368.97
2024-04-16,Visakhapatnam,VLSFO,585.94
2024-04-16,Visakhapatnam,LSMGO,780.06
2024-04-16,Visakhapatnam,HSFO,427.79
2024-04-17,Singapore,VLSFO,550.26
2024-04-17,Singapore,LSMGO,741.25
2024-04-17,Singapore,HSFO,391.63
2024-04-17,Fujairah,VLSFO,538.7
2024-04-17,Fujairah,LSMGO,725.53
2024-04-17,Fujairah,HSFO,376.79
2024-04-17,Rotterdam,VLSFO,527.33
2024-04-17,Rotterdam,LSMGO,713.11
2024-04-17,Rotterdam,HSFO,363.99
2024-04-17,Visakhapatnam,VLSFO,584.35
2024-04-17,Visakhapatnam,LSMGO,774.4
2024-04-17,Visakhapatnam,HSFO,425.44
2024-04-18,Singapore,VLSFO,553.23
2024-04-18,Singapore,LSMGO,739.02
2024-04-18,Singapore,HSFO,388.3
2024-04-18,Fujairah,VLSFO,536.76
2024-04-18,Fujairah,LSMGO,730.89
2024-04-18,Fujairah,HSFO,379.45
2024-04-18,Rotterdam,VLSFO,524.29
2024-04-18,Rotterdam,LSMGO,717.47
2024-04-18,Rotterdam,HSFO,367.74
2024-04-18,Visakhapatnam,VLSFO,587.65
2024-04-18,Visakhapatnam,LSMGO,778.09
2024-04-18,Visakhapatnam,HSFO,424.09
2024-04-19,Singapore,VLSFO,535.74
2024-04-19,Singapore,LSMGO,723.98
2024-04-19,Singapore,HSFO,376.27
2024-04-19,Fujairah,VLSFO,523.58
2024-04-19,Fujairah,LSMGO,713.87
2024-04-19,Fujairah,HSFO,363.15
2024-04-19,Rotterdam,VLSFO,507.28
2024-04-19,Rotterdam,LSMGO,699.48
2024-04-19,Rotterdam,HSFO,352.12
2024-04-19,Visakhapatnam,VLSFO,571.84
2024-04-19,Visakhapatnam,LSMGO,756.47
2024-04-19,Visakhapatnam,HSFO,407.2
2024-04-22,Singapore,VLSFO,530.3
2024-04-22,Singapore,LSMGO,723.86
2024-04-22,Singapore,HSFO,374.41
2024-04-22,Fujairah,VLSFO,518.79
2024-04-22,Fujairah,LSMGO,710.54
2024-04-22,Fujairah,HSFO,362.55
2024-04-22,Rotterdam,VLSFO,508.9
2024-04-22,Rotterdam,LSMGO,697.76
2024-04-22,Rotterdam,HSFO,348.05
2024-04-22,Visakhapatnam,VLSFO,567.56
2024-04-22,Visakhapatnam,LSMGO,756.29
2024-04-22,Visakhapatnam,HSFO,407.9
2024-04-23,Singapore,VLSFO,536.55
2024-04-23,Singapore,LSMGO,727.65
2024-04-23,Singapore,HSFO,376.23
2024-04-23,Fujairah,VLSFO,524.98
2024-04-23,Fujairah,LSMGO,711.37
2024-04-23,Fujairah,HSFO,363.18
2024-04-23,Rotterdam,VLSFO,507.47
2024-04-23,Rotterdam,LSMGO,698.89
2024-04-23,Rotterdam,HSFO,351.77
2024-04-23,Visakhapatnam,VLSFO,573.36
2024-04-23,Visakhapatnam,LSMGO,758.01
2024-04-23,Visakhapatnam,HSFO,409.82
2024-04-24,Singapore,VLSFO,549.14
2024-04-24,Singapore,LSMGO,735.56
2024-04-24,Singapore,HSFO,387.67
2024-04-24,Fujairah,VLSFO,536.73
2024-04-24,Fujairah,LSMGO,726.03
2024-04-24,Fujairah,HSFO,373.46
2024-04-24,Rotterdam,VLSFO,521.47
2024-04-24,Rotterdam,LSMGO,714.04
2024-04-24,Rotterdam,HSFO,362.66
2024-04-24,Visakhapatnam,VLSFO,579.37
2024-04-24,Visakhapatnam,LSMGO,773.9
2024-04-24,Visakhapatnam,HSFO,419.55
2024-04-25,Singapore,VLSFO,544.61
2024-04-25,Singapore,LSMGO,731.35
2024-04-25,Singapore,HSFO,385.88
2024-04-25,Fujairah,VLSFO,530.34
2024-04-25,Fujairah,LSMGO,720.1
2024-04-25,Fujairah,HSFO,369.03
2024-04-25,Rotterdam,VLSFO,516.97
2024-04-25,Rotterdam,LSMGO,710.39
2024-04-25,Rotterdam,HSFO,361.11
2024-04-25,Visakhapatnam,VLSFO,577.34
2024-04-25,Visakhapatnam,LSMGO,767.83
2024-04-25,Visakhapatnam,HSFO,419.47
2024-04-26,Singapore,VLSFO,538.92
2024-04-26,Singapore,LSMGO,727.16
2024-04-26,Singapore,HSFO,375.95
2024-04-26,Fujairah,VLSFO,524.08
2024-04-26,Fujairah,LSMGO,715.78
2024-04-26,Fujairah,HSFO,361.62
2024-04-26,Rotterdam,VLSFO,512.32
2024-04-26,Rotterdam,LSMGO,700.74
2024-04-26,Rotterdam,HSFO,353.37
2024-04-26,Visakhapatnam,VLSFO,569.16
2024-04-26,Visakhapatnam,LSMGO,762.13
2024-04-26,Visakhapatnam,HSFO,411.49
2024-04-29,Singapore,VLSFO,533.47
2024-04-29,Singapore,LSMGO,720.01
2024-04-29,Singapore,HSFO,373.1
2024-04-29,Fujairah,VLSFO,520.99
2024-04-29,Fujairah,LSMGO,710.98
2024-04-29,Fujairah,HSFO,361.24
2024-04-29,Rotterdam,VLSFO,508.68
2024-04-29,Rotterdam,LSMGO,699.45
2024-04-29,Rotterdam,HSFO,346.24
2024-04-29,Visakhapatnam,VLSFO,569.57
2024-04-29,Visakhapatnam,LSMGO,757.61
2024-04-29,Visakhapatnam,HSFO,405.08
2024-04-30,Singapore,VLSFO,537.34
2024-04-30,Singapore,LSMGO,728.99
2024-04-30,Singapore,HSFO,381.69
2024-04-30,Fujairah,VLSFO,529.23
2024-04-30,Fujairah,LSMGO,719.72
2024-04-30,Fujairah,HSFO,368.09
2024-04-30,Rotterdam,VLSFO,514.62
2024-04-30,Rotterdam,LSMGO,702.87
2024-04-30,Rotterdam,HSFO,353.95
2024-04-30,Visakhapatnam,VLSFO,574.59
2024-04-30,Visakhapatnam,LSMGO,762.52
2024-04-30,Visakhapatnam,HSFO,413.31
2024-05-01,Singapore,VLSFO,543.29
2024-05-01,Singapore,LSMGO,734.11
2024-05-01,Singapore,HSFO,385.69
2024-05-01,Fujairah,VLSFO,533.3
2024-05-01,Fujairah,LSMGO,721.56
2024-05-01,Fujairah,HSFO,370.23
2024-05-01,Rotterdam,VLSFO,518.52
2024-05-01,Rotterdam,LSMGO,709.41
2024-05-01,Rotterdam,HSFO,355.41
2024-05-01,Visakhapatnam,VLSFO,577.16
2024-05-01,Visakhapatnam,LSMGO,769.74
2024-05-01,Visakhapatnam,HSFO,417.0
2024-05-02,Singapore,VLSFO,538.87
2024-05-02,Singapore,LSMGO,728.97
2024-05-02,Singapore,HSFO,376.55
2024-05-02,Fujairah,VLSFO,525.62
2024-05-02,Fujairah,LSMGO,715.45
2024-05-02,Fujairah,HSFO,363.6
2024-05-02,Rotterdam,VLSFO,510.59
2024-05-02,Rotterdam,LSMGO,705.43
2024-05-02,Rotterdam,HSFO,352.08
2024-05-02,Visakhapatnam,VLSFO,573.55
2024-05-02,Visakhapatnam,LSMGO,762.23
2024-05-02,Visakhapatnam,HSFO,416.09
2024-05-03,Singapore,VLSFO,541.2
2024-05-03,Singapore,LSMGO,732.22
2024-05-03,Singapore,HSFO,384.88
2024-05-03,Fujairah,VLSFO,532.69
2024-05-03,Fujairah,LSMGO,718.76
2024-05-03,Fujairah,HSFO,372.46
2024-05-03,Rotterdam,VLSFO,517.39
2024-05-03,Rotterdam,LSMGO,707.54
2024-05-03,Rotterdam,HSFO,355.44
2024-05-03,Visakhapatnam,VLSFO,575.13
2024-05-03,Visakhapatnam,LSMGO,769.01
2024-05-03,Visakhapatnam,HSFO,417.62
2024-05-06,Singapore,VLSFO,543.11
2024-05-06,Singapore,LSMGO,734.86
2024-05-06,Singapore,HSFO,385.08
2024-05-06,Fujairah,VLSFO,529.44
2024-05-06,Fujairah,LSMGO,722.15
2024-05-06,Fujairah,HSFO,369.3
2024-05-06,Rotterdam,VLSFO,519.99
2024-05-06,Rotterdam,LSMGO,709.43
2024-05-06,Rotterdam,HSFO,361.23
2024-05-06,Visakhapatnam,VLSFO,575.9
2024-05-06,Visakhapatnam,LSMGO,765.83
2024-05-06,Visakhapatnam,HSFO,417.18
2024-05-07,Singapore,VLSFO,550.01
2024-05-07,Singapore,LSMGO,739.92
2024-05-07,Singapore,HSFO,393.87
2024-05-07,Fujairah,VLSFO,537.93
2024-05-07,Fujairah,LSMGO,728.07
2024-05-07,Fujairah,HSFO,380.99
2024-05-07,Rotterdam,VLSFO,526.14
2024-05-07,Rotterdam,LSMGO,718.1
2024-05-07,Rotterdam,HSFO,363.83
2024-05-07,Visakhapatnam,VLSFO,586.36
2024-05-07,Visakhapatnam,LSMGO,773.64
2024-05-07,Visakhapatnam,HSFO,423.81
2024-05-08,Singapore,VLSFO,548.12
2024-05-08,Singapore,LSMGO,733.52
2024-05-08,Singapore,HSFO,385.88
2024-05-08,Fujairah,VLSFO,533.15
2024-05-08,Fujairah,LSMGO,722.77
2024-05-08,Fujairah,HSFO,376.08
2024-05-08,Rotterdam,VLSFO,517.82
2024-05-08,Rotterdam,LSMGO,711.67
2024-05-08,Rotterdam,HSFO,363.47
2024-05-08,Visakhapatnam,VLSFO,581.05
2024-05-08,Visakhapatnam,LSMGO,773.31
2024-05-08,Visakhapatnam,HSFO,418.0
2024-05-09,Singapore,VLSFO,542.57
2024-05-09,Singapore,LSMGO,731.62
2024-05-09,Singapore,HSFO,384.44
2024-05-09,Fujairah,VLSFO,533.95
2024-05-09,Fujairah,LSMGO,719.6
2024-05-09,Fujairah,HSFO,371.98
2024-05-09,Rotterdam,VLSFO,516.25
2024-05-09,Rotterdam,LSMGO,708.45
2024-05-09,Rotterdam,HSFO,357.84
2024-05-09,Visakhapatnam,VLSFO,580.89
2024-05-09,Visakhapatnam,LSMGO,768.71
2024-05-09,Visakhapatnam,HSFO,417.15
2024-05-10,Singapore,VLSFO,537.6
2024-05-10,Singapore,LSMGO,727.83
2024-05-10,Singapore,HSFO,378.27
2024-05-10,Fujairah,VLSFO,526.42
2024-05-10,Fujairah,LSMGO,720.02
2024-05-10,Fujairah,HSFO,368.29
2024-05-10,Rotterdam,VLSFO,515.06
2024-05-10,Rotterdam,LSMGO,702.61
2024-05-10,Rotterdam,HSFO,357.08
2024-05-10,Visakhapatnam,VLSFO,576.25
2024-05-10,Visakhapatnam,LSMGO,762.32
2024-05-10,Visakhapatnam,HSFO,416.17
2024-05-13,Singapore,VLSFO,528.38
2024-05-13,Singapore,LSMGO,715.61
2024-05-13,Singapore,HSFO,367.87
2024-05-13,Fujairah,VLSFO,516.03
2024-05-13,Fujairah,LSMGO,704.11
2024-05-13,Fujairah,HSFO,358.79
2024-05-13,Rotterdam,VLSFO,505.22
2024-05-13,Rotterdam,LSMGO,694.13
2024-05-13,Rotterdam,HSFO,342.89
2024-05-13,Visakhapatnam,VLSFO,562.59
2024-05-13,Visakhapatnam,LSMGO,754.03
2024-05-13,Visakhapatnam,HSFO,403.39
2024-05-14,Singapore,VLSFO,527.89
2024-05-14,Singapore,LSMGO,720.59
2024-05-14,Singapore,HSFO,372.36
2024-05-14,Fujairah,VLSFO,518.27
2024-05-14,Fujairah,LSMGO,705.83
2024-05-14,Fujairah,HSFO,360.24
2024-05-14,Rotterdam,VLSFO,503.73
2024-05-14,Rotterdam,LSMGO,694.07
2024-05-14,Rotterdam,HSFO,343.51
2024-05-14,Visakhapatnam,VLSFO,564.5
2024-05-14,Visakhapatnam,LSMGO,757.06
2024-05-14,Visakhapatnam,HSFO,405.63
2024-05-15,Singapore,VLSFO,530.88
2024-05-15,Singapore,LSMGO,724.92
2024-05-15,Singapore,HSFO,374.93
2024-05-15,Fujairah,VLSFO,522.87
2024-05-15,Fujairah,LSMGO,709.08
2024-05-15,Fujairah,HSFO,360.36
2024-05-15,Rotterdam,VLSFO,510.56
2024-05-15,Rotterdam,LSMGO,699.28
2024-05-15,Rotterdam,HSFO,344.81
2024-05-15,Visakhapatnam,VLSFO,565.04
2024-05-15,Visakhapatnam,LSMGO,757.43
2024-05-15,Visakhapatnam,HSFO,410.1
2024-05-16,Singapore,VLSFO,532.97
2024-05-16,Singapore,LSMGO,722.73
2024-05-16,Singapore,HSFO,370.38
2024-05-16,Fujairah,VLSFO,521.68
2024-05-16,Fujairah,LSMGO,712.68
2024-05-16,Fujairah,HSFO,360.03
2024-05-16,Rotterdam,VLSFO,509.4
2024-05-16,Rotterdam,LSMGO,700.53
2024-05-16,Rotterdam,HSFO,345.97
2024-05-16,Visakhapatnam,VLSFO,567.88
2024-05-16,Visakhapatnam,LSMGO,756.47
2024-05-16,Visakhapatnam,HSFO,409.5
2024-05-17,Singapore,VLSFO,531.39
2024-05-17,Singapore,LSMGO,721.73
2024-05-17,Singapore,HSFO,372.71
2024-05-17,Fujairah,VLSFO,518.3
2024-05-17,Fujairah,LSMGO,711.41
