date,vessel_class,demurrage_rate_usd_per_day,despatch_rate_usd_per_day,allowed_laytime_hours,projected_delay_hours,net_demurrage_cost_usd
2025-08-28,Supramax,15932.03,7966.02,60,52.4,0.0
2025-08-28,Panamax,20438.02,10219.01,72,30.8,0.0
2025-08-28,Capesize,30867.89,15433.94,96,82.7,0.0
2025-08-29,Handysize,12545.0,6272.5,48,95.2,24671.83
2025-08-29,Supramax,15963.42,7981.71,60,55.2,0.0
2025-08-29,Panamax,20312.71,10156.35,72,58.8,0.0
2025-08-29,Capesize,31299.63,15649.82,96,69.4,0.0
2025-09-01,Handysize,12216.35,6108.18,48,56.8,4479.33
2025-09-01,Supramax,15700.83,7850.41,60,53.2,0.0
2025-09-01,Panamax,20098.75,10049.38,72,72.4,334.98
2025-09-01,Capesize,31222.57,15611.28,96,61.1,0.0
2025-09-02,Handysize,12622.14,6311.07,48,75.1,14252.5
2025-09-02,Supramax,16694.74,8347.37,60,50.4,0.0
2025-09-02,Panamax,21329.73,10664.86,72,24.7,0.0
2025-09-02,Capesize,31998.9,15999.45,96,51.3,0.0
2025-09-03,Handysize,12347.67,6173.84,48,44.1,0.0
2025-09-03,Supramax,16079.65,8039.82,60,36.5,0.0
2025-09-03,Panamax,21147.6,10573.8,72,40.3,0.0
2025-09-03,Capesize,31730.91,15865.45,96,49.5,0.0
2025-09-04,Handysize,12776.81,6388.4,48,68.6,10966.76
2025-09-04,Supramax,16129.64,8064.82,60,71.6,7795.99
2025-09-04,Panamax,20713.4,10356.7,72,36.2,0.0
2025-09-04,Capesize,31383.02,15691.51,96,68.2,0.0
2025-09-05,Handysize,12622.38,6311.19,48,59.9,6258.6
2025-09-05,Supramax,16901.21,8450.6,60,45.6,0.0
2025-09-05,Panamax,21505.25,10752.62,72,54.0,0.0
2025-09-05,Capesize,31513.27,15756.64,96,49.4,0.0
2025-09-08,Handysize,12374.73,6187.36,48,46.0,0.0
2025-09-08,Supramax,16341.47,8170.73,60,67.1,4834.35
2025-09-08,Panamax,21327.78,10663.89,72,64.5,0.0
2025-09-08,Capesize,31951.89,15975.94,96,59.9,0.0
2025-09-09,Handysize,12208.92,6104.46,48,86.2,19432.53
2025-09-09,Supramax,16427.65,8213.83,60,75.4,10541.08
2025-09-09,Panamax,20661.3,10330.65,72,52.6,0.0
2025-09-09,Capesize,31892.3,15946.15,96,49.9,0.0
2025-09-10,Handysize,12477.59,6238.8,48,45.0,0.0
2025-09-10,Supramax,16615.17,8307.58,60,50.3,0.0
2025-09-10,Panamax,20650.06,10325.03,72,59.0,0.0
2025-09-10,Capesize,31795.5,15897.75,96,69.0,0.0
2025-09-11,Handysize,11929.32,5964.66,48,50.0,994.11
2025-09-11,Supramax,16664.93,8332.47,60,46.7,0.0
2025-09-11,Panamax,21035.61,10517.81,72,28.5,0.0
2025-09-11,Capesize,31242.03,15621.01,96,41.1,0.0
2025-09-12,Handysize,12578.34,6289.17,48,40.7,0.0
2025-09-12,Supramax,16800.8,8400.4,60,40.9,0.0
2025-09-12,Panamax,21165.73,10582.86,72,39.1,0.0
2025-09-12,Capesize,32452.05,16226.02,96,34.9,0.0
2025-09-15,Handysize,13133.32,6566.66,48,54.6,3611.66
2025-09-15,Supramax,17155.08,8577.54,60,77.6,12580.39
2025-09-15,Panamax,21572.2,10786.1,72,63.5,0.0
2025-09-15,Capesize,31770.46,15885.23,96,64.3,0.0
2025-09-16,Handysize,12688.22,6344.11,48,46.2,0.0
2025-09-16,Supramax,16654.32,8327.16,60,59.5,0.0
2025-09-16,Panamax,21881.49,10940.75,72,55.8,0.0
2025-09-16,Capesize,33056.07,16528.03,96,59.6,0.0
2025-09-17,Handysize,12950.07,6475.03,48,80.9,17752.39
2025-09-17,Supramax,17270.64,8635.32,60,57.2,0.0
2025-09-17,Panamax,22278.45,11139.23,72,58.7,0.0
2025-09-17,Capesize,33254.96,16627.48,96,35.0,0.0
2025-09-18,Handysize,13013.81,6506.9,48,87.2,21255.89
2025-09-18,Supramax,17287.18,8643.59,60,26.1,0.0
2025-09-18,Panamax,22408.18,11204.09,72,53.6,0.0
2025-09-18,Capesize,34007.43,17003.72,96,57.9,0.0
2025-09-19,Handysize,12648.29,6324.15,48,61.8,7272.77
2025-09-19,Supramax,17650.67,8825.33,60,61.8,1323.8
2025-09-19,Panamax,22488.37,11244.18,72,86.5,13586.72
2025-09-19,Capesize,32944.26,16472.13,96,50.9,0.0
2025-09-22,Handysize,13249.37,6624.69,48,32.8,0.0
2025-09-22,Supramax,17304.86,8652.43,60,37.6,0.0
2025-09-22,Panamax,22087.14,11043.57,72,45.5,0.0
2025-09-22,Capesize,33413.79,16706.9,96,70.2,0.0
2025-09-23,Handysize,12815.68,6407.84,48,59.2,5980.65
2025-09-23,Supramax,16820.87,8410.43,60,43.9,0.0
2025-09-23,Panamax,21448.53,10724.26,72,54.9,0.0
2025-09-23,Capesize,33140.72,16570.36,96,83.2,0.0
2025-09-24,Handysize,13402.76,6701.38,48,63.1,8432.57
2025-09-24,Supramax,17238.85,8619.42,60,38.9,0.0
2025-09-24,Panamax,21999.62,10999.81,72,36.7,0.0
2025-09-24,Capesize,33711.38,16855.69,96,49.0,0.0
2025-09-25,Handysize,13555.21,6777.6,48,49.4,790.72
2025-09-25,Supramax,17563.39,8781.69,60,47.2,0.0
2025-09-25,Panamax,22045.44,11022.72,72,46.0,0.0
2025-09-25,Capesize,33315.98,16657.99,96,52.7,0.0
2025-09-26,Handysize,13651.72,6825.86,48,41.2,0.0
2025-09-26,Supramax,17334.67,8667.33,60,41.0,0.0
2025-09-26,Panamax,22098.63,11049.32,72,51.7,0.0
2025-09-26,Capesize,33567.64,16783.82,96,51.3,0.0
2025-09-29,Handysize,12633.16,6316.58,48,71.0,12106.78
2025-09-29,Supramax,17468.26,8734.13,60,87.9,20306.85
2025-09-29,Panamax,22361.17,11180.58,72,37.8,0.0
2025-09-29,Capesize,33373.32,16686.66,96,64.3,0.0
2025-09-30,Handysize,13038.57,6519.28,48,30.7,0.0
2025-09-30,Supramax,17184.42,8592.21,60,61.8,1288.83
2025-09-30,Panamax,22424.76,11212.38,72,68.3,0.0
2025-09-30,Capesize,33363.48,16681.74,96,69.0,0.0
2025-10-01,Handysize,12916.14,6458.07,48,7.7,0.0
2025-10-01,Supramax,17111.39,8555.69,60,15.4,0.0
2025-10-01,Panamax,22620.32,11310.16,72,43.2,0.0
2025-10-01,Capesize,33985.38,16992.69,96,15.0,0.0
2025-10-02,Handysize,13177.76,6588.88,48,20.8,0.0
2025-10-02,Supramax,16702.64,8351.32,60,32.7,0.0
2025-10-02,Panamax,22183.42,11091.71,72,20.2,0.0
2025-10-02,Capesize,33480.78,16740.39,96,38.1,0.0
2025-10-03,Handysize,12696.7,6348.35,48,35.3,0.0
2025-10-03,Supramax,17068.55,8534.27,60,10.9,0.0
2025-10-03,Panamax,21508.8,10754.4,72,14.2,0.0
2025-10-03,Capesize,33438.62,16719.31,96,24.5,0.0
2025-10-06,Handysize,12281.08,6140.54,48,12.6,0.0
2025-10-06,Supramax,16758.65,8379.33,60,52.1,0.0
2025-10-06,Panamax,21318.5,10659.25,72,37.3,0.0
2025-10-06,Capesize,32507.58,16253.79,96,25.7,0.0
2025-10-07,Handysize,13048.21,6524.1,48,11.5,0.0
2025-10-07,Supramax,16604.9,8302.45,60,23.7,0.0
2025-10-07,Panamax,20987.37,10493.68,72,36.0,0.0
2025-10-07,Capesize,31982.47,15991.24,96,6.4,0.0
2025-10-08,Handysize,12835.58,6417.79,48,27.0,0.0
2025-10-08,Supramax,16720.59,8360.3,60,24.0,0.0
2025-10-08,Panamax,21054.62,10527.31,72,16.1,0.0
2025-10-08,Capesize,31533.27,15766.64,96,57.3,0.0
2025-10-09,Handysize,12594.69,6297.35,48,27.3,0.0
2025-10-09,Supramax,16213.29,8106.65,60,1.0,0.0
2025-10-09,Panamax,21185.58,10592.79,72,24.6,0.0
2025-10-09,Capesize,31728.19,15864.09,96,41.4,0.0
2025-10-10,Handysize,12249.36,6124.68,48,43.7,0.0
2025-10-10,Supramax,16982.79,8491.4,60,4.5,0.0
2025-10-10,Panamax,20673.54,10336.77,72,23.6,0.0
2025-10-10,Capesize,32391.36,16195.68,96,3.4,0.0
2025-10-13,Handysize,12925.0,6462.5,48,35.4,0.0
2025-10-13,Supramax,17086.82,8543.41,60,50.5,0.0
2025-10-13,Panamax,21261.21,10630.6,72,25.9,0.0
2025-10-13,Capesize,32168.37,16084.18,96,27.2,0.0
2025-10-14,Handysize,12634.51,6317.26,48,23.8,0.0
2025-10-14,Supramax,16860.17,8430.08,60,0.0,0.0
2025-10-14,Panamax,21387.16,10693.58,72,28.1,0.0
2025-10-14,Capesize,31979.97,15989.99,96,18.0,0.0
2025-10-15,Handysize,12452.33,6226.16,48,8.0,0.0
2025-10-15,Supramax,16781.47,8390.74,60,14.4,0.0
2025-10-15,Panamax,21164.78,10582.39,72,5.3,0.0
2025-10-15,Capesize,32573.82,16286.91,96,20.9,0.0
2025-10-16,Handysize,12503.32,6251.66,48,2.2,0.0
2025-10-16,Supramax,16562.85,8281.42,60,47.6,0.0
2025-10-16,Panamax,21930.07,10965.03,72,17.0,0.0
2025-10-16,Capesize,32684.14,16342.07,96,17.6,0.0
2025-10-17,Handysize,13436.41,6718.2,48,41.1,0.0
2025-10-17,Supramax,17761.12,8880.56,60,0.0,0.0
2025-10-17,Panamax,22516.98,11258.49,72,20.7,0.0
2025-10-17,Capesize,33197.86,16598.93,96,41.5,0.0
2025-10-20,Handysize,13410.66,6705.33,48,35.0,0.0
2025-10-20,Supramax,17300.45,8650.23,60,9.7,0.0
2025-10-20,Panamax,22786.42,11393.21,72,36.3,0.0
2025-10-20,Capesize,33760.0,16880.0,96,27.1,0.0
2025-10-21,Handysize,12996.81,6498.4,48,40.4,0.0
2025-10-21,Supramax,16804.11,8402.06,60,26.5,0.0
2025-10-21,Panamax,22209.64,11104.82,72,13.5,0.0
2025-10-21,Capesize,33676.97,16838.49,96,53.0,0.0
2025-10-22,Handysize,12619.01,6309.51,48,3.6,0.0
2025-10-22,Supramax,16579.63,8289.82,60,13.5,0.0
2025-10-22,Panamax,21978.79,10989.4,72,25.4,0.0
2025-10-22,Capesize,33441.1,16720.55,96,15.6,0.0
2025-10-23,Handysize,13594.47,6797.23,48,55.5,4248.27
2025-10-23,Supramax,16914.33,8457.17,60,0.0,0.0
2025-10-23,Panamax,22007.57,11003.78,72,0.0,0.0
2025-10-23,Capesize,33486.89,16743.44,96,5.4,0.0
2025-10-24,Handysize,13428.06,6714.03,48,34.3,0.0
2025-10-24,Supramax,16995.98,8497.99,60,15.4,0.0
2025-10-24,Panamax,21707.81,10853.91,72,24.7,0.0
2025-10-24,Capesize,33087.35,16543.67,96,0.0,0.0
2025-10-27,Handysize,12950.63,6475.31,48,0.9,0.0
2025-10-27,Supramax,17004.51,8502.25,60,16.6,0.0
2025-10-27,Panamax,22003.53,11001.76,72,21.8,0.0
2025-10-27,Capesize,33522.1,16761.05,96,0.0,0.0
2025-10-28,Handysize,12692.35,6346.18,48,11.7,0.0
2025-10-28,Supramax,17191.52,8595.76,60,33.7,0.0
2025-10-28,Panamax,21316.54,10658.27,72,22.5,0.0
2025-10-28,Capesize,32758.67,16379.33,96,11.5,0.0
2025-10-29,Handysize,13120.36,6560.18,48,27.1,0.0
2025-10-29,Supramax,16974.98,8487.49,60,25.4,0.0
2025-10-29,Panamax,22511.65,11255.83,72,42.6,0.0
2025-10-29,Capesize,33922.89,16961.44,96,40.1,0.0
2025-10-30,Handysize,13650.82,6825.41,48,27.6,0.0
2025-10-30,Supramax,17702.13,8851.07,60,22.9,0.0
2025-10-30,Panamax,22532.23,11266.11,72,16.9,0.0
2025-10-30,Capesize,34303.22,17151.61,96,29.5,0.0
2025-10-31,Handysize,13668.39,6834.19,48,70.0,12529.36
2025-10-31,Supramax,17487.32,8743.66,60,31.3,0.0
2025-10-31,Panamax,22488.98,11244.49,72,47.7,0.0
2025-10-31,Capesize,34016.93,17008.47,96,7.6,0.0
2025-11-03,Handysize,13607.91,6803.95,48,46.2,0.0
2025-11-03,Supramax,17527.52,8763.76,60,52.9,0.0
2025-11-03,Panamax,22015.87,11007.93,72,33.5,0.0
2025-11-03,Capesize,33837.65,16918.83,96,34.8,0.0
2025-11-04,Handysize,12341.62,6170.81,48,29.4,0.0
2025-11-04,Supramax,17121.93,8560.97,60,12.5,0.0
2025-11-04,Panamax,21980.7,10990.35,72,25.6,0.0
2025-11-04,Capesize,32664.89,16332.44,96,35.7,0.0
2025-11-05,Handysize,13360.83,6680.41,48,11.5,0.0
2025-11-05,Supramax,16827.1,8413.55,60,19.9,0.0
2025-11-05,Panamax,21688.2,10844.1,72,0.4,0.0
2025-11-05,Capesize,33169.39,16584.69,96,34.8,0.0
2025-11-06,Handysize,12274.76,6137.38,48,0.0,0.0
2025-11-06,Supramax,17111.94,8555.97,60,22.0,0.0
2025-11-06,Panamax,21524.68,10762.34,72,5.2,0.0
2025-11-06,Capesize,32623.15,16311.58,96,9.6,0.0
2025-11-07,Handysize,13344.1,6672.05,48,17.6,0.0
2025-11-07,Supramax,16809.5,8404.75,60,36.8,0.0
2025-11-07,Panamax,21922.74,10961.37,72,44.4,0.0
2025-11-07,Capesize,32317.02,16158.51,96,41.7,0.0
2025-11-10,Handysize,12822.83,6411.41,48,7.2,0.0
2025-11-10,Supramax,17370.59,8685.3,60,7.3,0.0
2025-11-10,Panamax,22743.82,11371.91,72,51.3,0.0
2025-11-10,Capesize,33551.65,16775.83,96,22.4,0.0
2025-11-11,Handysize,13611.8,6805.9,48,30.4,0.0
2025-11-11,Supramax,16989.6,8494.8,60,10.4,0.0
2025-11-11,Panamax,22083.17,11041.58,72,5.3,0.0
2025-11-11,Capesize,33132.66,16566.33,96,24.1,0.0
2025-11-12,Handysize,12708.01,6354.01,48,38.2,0.0
2025-11-12,Supramax,17347.35,8673.67,60,19.5,0.0
2025-11-12,Panamax,21525.37,10762.68,72,53.9,0.0
2025-11-12,Capesize,33463.33,16731.67,96,40.2,0.0
2025-11-13,Handysize,12994.8,6497.4,48,25.4,0.0
2025-11-13,Supramax,17816.21,8908.1,60,41.4,0.0
2025-11-13,Panamax,21993.27,10996.64,72,39.9,0.0
2025-11-13,Capesize,33355.03,16677.51,96,27.8,0.0
2025-11-14,Handysize,12869.6,6434.8,48,16.6,0.0
2025-11-14,Supramax,17244.24,8622.12,60,32.5,0.0
2025-11-14,Panamax,21955.36,10977.68,72,21.0,0.0
2025-11-14,Capesize,33290.54,16645.27,96,11.9,0.0
2025-11-17,Handysize,13323.13,6661.56,48,26.6,0.0
2025-11-17,Supramax,17406.0,8703.0,60,41.4,0.0
2025-11-17,Panamax,22106.78,11053.39,72,32.6,0.0
2025-11-17,Capesize,33363.82,16681.91,96,27.1,0.0
2025-11-18,Handysize,12654.13,6327.06,48,3.0,0.0
2025-11-18,Supramax,17108.73,8554.36,60,29.0,0.0
2025-11-18,Panamax,22417.54,11208.77,72,48.9,0.0
2025-11-18,Capesize,32960.66,16480.33,96,15.7,0.0
2025-11-19,Handysize,13224.1,6612.05,48,37.2,0.0
2025-11-19,Supramax,18168.95,9084.48,60,24.7,0.0
2025-11-19,Panamax,22685.56,11342.78,72,8.5,0.0
2025-11-19,Capesize,34157.48,17078.74,96,29.4,0.0
2025-11-20,Handysize,13564.71,6782.35,48,20.4,0.0
2025-11-20,Supramax,18106.11,9053.06,60,13.7,0.0
2025-11-20,Panamax,22209.15,11104.58,72,37.6,0.0
2025-11-20,Capesize,34714.93,17357.47,96,28.0,0.0
2025-11-21,Handysize,13396.8,6698.4,48,14.2,0.0
2025-11-21,Supramax,17297.15,8648.58,60,16.0,0.0
2025-11-21,Panamax,22407.99,11204.0,72,12.0,0.0
2025-11-21,Capesize,33729.0,16864.5,96,24.4,0.0
2025-11-24,Handysize,12614.65,6307.32,48,14.3,0.0
2025-11-24,Supramax,17167.52,8583.76,60,22.1,0.0
2025-11-24,Panamax,22165.44,11082.72,72,23.5,0.0
2025-11-24,Capesize,32947.75,16473.88,96,37.1,0.0
2025-11-25,Handysize,12502.06,6251.03,48,24.2,0.0
2025-11-25,Supramax,17200.23,8600.11,60,21.5,0.0
2025-11-25,Panamax,21734.5,10867.25,72,20.6,0.0
2025-11-25,Capesize,32372.96,16186.48,96,0.0,0.0
2025-11-26,Handysize,12713.55,6356.77,48,36.4,0.0
2025-11-26,Supramax,16272.29,8136.15,60,53.2,0.0
2025-11-26,Panamax,21362.36,10681.18,72,17.0,0.0
2025-11-26,Capesize,32165.72,16082.86,96,8.8,0.0
2025-11-27,Handysize,12494.85,6247.43,48,0.0,0.0
2025-11-27,Supramax,17178.08,8589.04,60,37.8,0.0
2025-11-27,Panamax,21153.5,10576.75,72,12.8,0.0
2025-11-27,Capesize,32541.87,16270.93,96,15.4,0.0
2025-11-28,Handysize,12231.08,6115.54,48,7.1,0.0
2025-11-28,Supramax,16942.52,8471.26,60,6.8,0.0
2025-11-28,Panamax,21103.72,10551.86,72,49.5,0.0
2025-11-28,Capesize,32135.23,16067.61,96,36.6,0.0
2025-12-01,Handysize,12529.97,6264.98,48,29.4,0.0
2025-12-01,Supramax,17041.09,8520.55,60,2.4,0.0
2025-12-01,Panamax,21655.14,10827.57,72,42.1,0.0
2025-12-01,Capesize,32885.97,16442.99,96,2.3,0.0
2025-12-02,Handysize,12878.89,6439.44,48,37.0,0.0
2025-12-02,Supramax,16762.53,8381.26,60,28.1,0.0
2025-12-02,Panamax,20525.99,10263.0,72,37.4,0.0
2025-12-02,Capesize,31447.55,15723.77,96,22.8,0.0
2025-12-03,Handysize,13005.91,6502.95,48,38.3,0.0
2025-12-03,Supramax,16826.81,8413.41,60,19.6,0.0
2025-12-03,Panamax,22056.99,11028.5,72,21.9,0.0
2025-12-03,Capesize,32750.98,16375.49,96,14.8,0.0
2025-12-04,Handysize,13206.23,6603.11,48,22.7,0.0
2025-12-04,Supramax,17213.29,8606.65,60,36.8,0.0
2025-12-04,Panamax,22249.54,11124.77,72,3.5,0.0
2025-12-04,Capesize,33321.49,16660.74,96,27.7,0.0
2025-12-05,Handysize,12977.98,6488.99,48,21.5,0.0
2025-12-05,Supramax,17568.58,8784.29,60,9.1,0.0
2025-12-05,Panamax,22513.94,11256.97,72,45.5,0.0
2025-12-05,Capesize,33287.28,16643.64,96,14.7,0.0
2025-12-08,Handysize,13044.58,6522.29,48,15.7,0.0
2025-12-08,Supramax,17566.45,8783.23,60,36.5,0.0
2025-12-08,Panamax,21857.09,10928.55,72,38.9,0.0
2025-12-08,Capesize,33273.39,16636.69,96,29.1,0.0
2025-12-09,Handysize,12907.06,6453.53,48,29.3,0.0
2025-12-09,Supramax,17635.0,8817.5,60,18.6,0.0
2025-12-09,Panamax,22216.55,11108.27,72,12.9,0.0
2025-12-09,Capesize,33620.05,16810.03,96,4.5,0.0
2025-12-10,Handysize,12921.91,6460.95,48,18.7,0.0
2025-12-10,Supramax,17907.53,8953.76,60,12.0,0.0
2025-12-10,Panamax,22620.11,11310.06,72,0.0,0.0
2025-12-10,Capesize,33530.59,16765.29,96,48.2,0.0
2025-12-11,Handysize,13369.46,6684.73,48,17.0,0.0
2025-12-11,Supramax,16979.64,8489.82,60,14.6,0.0
2025-12-11,Panamax,21986.24,10993.12,72,51.6,0.0
2025-12-11,Capesize,33059.62,16529.81,96,21.2,0.0
2025-12-12,Handysize,12585.59,6292.8,48,51.9,2045.16
2025-12-12,Supramax,17174.61,8587.31,60,6.3,0.0
2025-12-12,Panamax,21234.51,10617.25,72,0.0,0.0
2025-12-12,Capesize,33104.68,16552.34,96,29.4,0.0
2025-12-15,Handysize,13061.08,6530.54,48,39.3,0.0
2025-12-15,Supramax,16281.47,8140.73,60,25.3,0.0
2025-12-15,Panamax,21767.0,10883.5,72,14.9,0.0
2025-12-15,Capesize,32312.04,16156.02,96,27.2,0.0
2025-12-16,Handysize,12213.04,6106.52,48,22.8,0.0
2025-12-16,Supramax,16652.99,8326.5,60,46.5,0.0
2025-12-16,Panamax,21257.26,10628.63,72,28.7,0.0
2025-12-16,Capesize,32237.85,16118.92,96,14.3,0.0
2025-12-17,Handysize,12507.89,6253.94,48,48.1,52.12
2025-12-17,Supramax,17298.38,8649.19,60,27.3,0.0
2025-12-17,Panamax,21788.52,10894.26,72,11.5,0.0
2025-12-17,Capesize,32753.69,16376.84,96,43.5,0.0
2025-12-18,Handysize,12779.87,6389.94,48,24.4,0.0
2025-12-18,Supramax,16799.91,8399.95,60,57.8,0.0
2025-12-18,Panamax,21041.08,10520.54,72,40.7,0.0
2025-12-18,Capesize,32360.96,16180.48,96,4.8,0.0
2025-12-19,Handysize,12866.92,6433.46,48,30.2,0.0
2025-12-19,Supramax,16586.51,8293.25,60,28.9,0.0
2025-12-19,Panamax,21960.24,10980.12,72,32.3,0.0
2025-12-19,Capesize,32712.48,16356.24,96,28.8,0.0
2025-12-22,Handysize,13172.79,6586.4,48,21.6,0.0
2025-12-22,Supramax,16667.0,8333.5,60,20.9,0.0
2025-12-22,Panamax,22198.07,11099.03,72,20.8,0.0
2025-12-22,Capesize,32721.42,16360.71,96,14.9,0.0
2025-12-23,Handysize,12829.69,6414.85,48,9.5,0.0
2025-12-23,Supramax,17072.71,8536.35,60,43.5,0.0
2025-12-23,Panamax,21862.55,10931.27,72,8.8,0.0
2025-12-23,Capesize,32475.79,16237.9,96,9.3,0.0
2025-12-24,Handysize,13273.27,6636.64,48,24.9,0.0
2025-12-24,Supramax,17363.85,8681.92,60,13.5,0.0
2025-12-24,Panamax,22190.4,11095.2,72,24.8,0.0
2025-12-24,Capesize,32638.82,16319.41,96,50.3,0.0
2025-12-25,Handysize,12420.0,6210.0,48,45.8,0.0
2025-12-25,Supramax,16772.99,8386.5,60,34.7,0.0
2025-12-25,Panamax,21854.13,10927.07,72,4.6,0.0
2025-12-25,Capesize,33006.1,16503.05,96,39.0,0.0
2025-12-26,Handysize,12850.99,6425.49,48,28.7,0.0
2025-12-26,Supramax,17307.42,8653.71,60,2.2,0.0
2025-12-26,Panamax,21245.69,10622.84,72,17.2,0.0
2025-12-26,Capesize,32920.39,16460.19,96,3.0,0.0
2025-12-29,Handysize,13124.07,6562.03,48,24.5,0.0
2025-12-29,Supramax,16926.91,8463.45,60,36.1,0.0
2025-12-29,Panamax,21200.73,10600.36,72,5.8,0.0
2025-12-29,Capesize,32436.75,16218.38,96,26.5,0.0
2025-12-30,Handysize,13013.79,6506.9,48,17.2,0.0
2025-12-30,Supramax,16694.17,8347.08,60,45.9,0.0
2025-12-30,Panamax,21496.47,10748.24,72,49.4,0.0
2025-12-30,Capesize,32608.92,16304.46,96,9.6,0.0
2025-12-31,Handysize,12106.53,6053.27,48,20.1,0.0
2025-12-31,Supramax,16958.03,8479.01,60,24.0,0.0
2025-12-31,Panamax,21147.16,10573.58,72,19.1,0.0
2025-12-31,Capesize,32039.39,16019.69,96,30.1,0.0
2026-01-01,Handysize,12337.9,6168.95,48,43.9,0.0
2026-01-01,Supramax,16389.38,8194.69,60,25.2,0.0
2026-01-01,Panamax,20615.39,10307.69,72,0.9,0.0
2026-01-01,Capesize,31410.19,15705.09,96,3.5,0.0
2026-01-02,Handysize,12375.18,6187.59,48,35.1,0.0
2026-01-02,Supramax,16581.3,8290.65,60,10.0,0.0
2026-01-02,Panamax,21258.31,10629.16,72,29.4,0.0
2026-01-02,Capesize,31824.92,15912.46,96,24.4,0.0
2026-01-05,Handysize,12156.44,6078.22,48,43.0,0.0
2026-01-05,Supramax,16077.23,8038.61,60,36.7,0.0
2026-01-05,Panamax,21014.1,10507.05,72,0.0,0.0
2026-01-05,Capesize,31255.83,15627.92,96,43.3,0.0
2026-01-06,Handysize,12845.03,6422.52,48,46.4,0.0
2026-01-06,Supramax,16708.7,8354.35,60,0.0,0.0
2026-01-06,Panamax,21462.01,10731.0,72,18.7,0.0
2026-01-06,Capesize,31935.05,15967.52,96,47.2,0.0
2026-01-07,Handysize,12440.09,6220.05,48,44.5,0.0
2026-01-07,Supramax,16498.71,8249.35,60,18.1,0.0
2026-01-07,Panamax,21793.87,10896.93,72,19.6,0.0
2026-01-07,Capesize,32562.74,16281.37,96,30.7,0.0
2026-01-08,Handysize,13217.38,6608.69,48,27.9,0.0
2026-01-08,Supramax,17183.14,8591.57,60,14.6,0.0
2026-01-08,Panamax,21663.84,10831.92,72,45.4,0.0
2026-01-08,Capesize,32830.53,16415.26,96,29.0,0.0
2026-01-09,Handysize,12574.62,6287.31,48,17.1,0.0
2026-01-09,Supramax,16905.07,8452.53,60,0.0,0.0
2026-01-09,Panamax,21870.97,10935.49,72,33.9,0.0
2026-01-09,Capesize,32944.0,16472.0,96,7.8,0.0
2026-01-12,Handysize,13236.78,6618.39,48,39.5,0.0
2026-01-12,Supramax,17329.46,8664.73,60,46.8,0.0
2026-01-12,Panamax,22111.37,11055.68,72,9.2,0.0
2026-01-12,Capesize,33357.98,16678.99,96,41.0,0.0
2026-01-13,Handysize,13683.61,6841.81,48,40.6,0.0
2026-01-13,Supramax,17564.48,8782.24,60,22.1,0.0
2026-01-13,Panamax,21808.66,10904.33,72,9.1,0.0
2026-01-13,Capesize,33331.66,16665.83,96,13.7,0.0
2026-01-14,Handysize,12991.98,6495.99,48,14.7,0.0
2026-01-14,Supramax,17676.19,8838.09,60,0.0,0.0
2026-01-14,Panamax,22248.33,11124.17,72,44.9,0.0
2026-01-14,Capesize,33346.86,16673.43,96,10.1,0.0
2026-01-15,Handysize,13127.98,6563.99,48,17.6,0.0
2026-01-15,Supramax,16905.25,8452.62,60,29.7,0.0
2026-01-15,Panamax,21931.98,10965.99,72,22.7,0.0
2026-01-15,Capesize,33355.61,16677.81,96,38.5,0.0
2026-01-16,Handysize,13420.92,6710.46,48,14.1,0.0
2026-01-16,Supramax,17403.96,8701.98,60,30.6,0.0
2026-01-16,Panamax,22239.22,11119.61,72,20.1,0.0
2026-01-16,Capesize,33566.66,16783.33,96,42.2,0.0
2026-01-19,Handysize,13177.37,6588.69,48,26.2,0.0
2026-01-19,Supramax,17377.71,8688.85,60,39.2,0.0
2026-01-19,Panamax,22539.03,11269.51,72,10.6,0.0
2026-01-19,Capesize,34076.76,17038.38,96,1.8,0.0
2026-01-20,Handysize,13776.62,6888.31,48,44.1,0.0
2026-01-20,Supramax,17285.13,8642.57,60,35.4,0.0
2026-01-20,Panamax,22627.83,11313.92,72,20.1,0.0
2026-01-20,Capesize,33801.07,16900.53,96,12.5,0.0
2026-01-21,Handysize,13617.67,6808.84,48,3.3,0.0
2026-01-21,Supramax,17755.82,8877.91,60,30.4,0.0
2026-01-21,Panamax,22183.72,11091.86,72,21.3,0.0
2026-01-21,Capesize,33791.62,16895.81,96,35.2,0.0
2026-01-22,Handysize,13730.88,6865.44,48,38.3,0.0
2026-01-22,Supramax,17977.81,8988.91,60,64.8,3595.56
2026-01-22,Panamax,22695.88,11347.94,72,27.6,0.0
2026-01-22,Capesize,33912.68,16956.34,96,19.6,0.0
2026-01-23,Handysize,13740.8,6870.4,48,27.6,0.0
2026-01-23,Supramax,17887.69,8943.84,60,30.6,0.0
2026-01-23,Panamax,22572.17,11286.08,72,52.2,0.0
2026-01-23,Capesize,34880.38,17440.19,96,40.5,0.0
2026-01-26,Handysize,13192.83,6596.41,48,27.3,0.0
2026-01-26,Supramax,18244.25,9122.12,60,18.5,0.0
2026-01-26,Panamax,22437.94,11218.97,72,35.6,0.0
2026-01-26,Capesize,35091.99,17545.99,96,38.4,0.0
2026-01-27,Handysize,13867.46,6933.73,48,28.8,0.0
2026-01-27,Supramax,18502.64,9251.32,60,27.9,0.0
2026-01-27,Panamax,23521.04,11760.52,72,16.9,0.0
