run_id,model_name,vessel_class,training_date,rmse,mape_percent,r2_score,top_feature,model_status
RUN-0899,RandomForest_Demurrage_Estimator,Panamax,2025-03-29,3.15,5.86,0.823,bunker_price_vlsfo,Deployed
RUN-0900,LightGBM_Congestion_Predictor,Panamax,2026-07-06,1.75,5.12,0.897,trade_volume_monthly,Staging
RUN-0901,RandomForest_Demurrage_Estimator,Handysize,2024-03-31,2.76,7.13,0.887,port_congestion_wait_days,Deployed
RUN-0902,XGBoost_Freight_Predictor,All_Classes,2024-10-19,0.82,3.86,0.953,trade_volume_monthly,Archived
RUN-0903,RandomForest_Demurrage_Estimator,Handysize,2025-10-31,2.61,7.39,0.783,port_congestion_wait_days,Deployed
RUN-0904,SARIMAX_Bunker_Forecaster,Handysize,2024-08-25,1.93,6.83,0.87,trade_volume_monthly,Archived
RUN-0905,RandomForest_Demurrage_Estimator,Handysize,2024-05-29,2.04,8.99,0.885,trade_volume_monthly,Archived
RUN-0906,RandomForest_Demurrage_Estimator,Handysize,2025-01-01,1.71,7.54,0.788,port_congestion_wait_days,Deployed
RUN-0907,LightGBM_Congestion_Predictor,All_Classes,2024-05-18,1.48,5.4,0.934,port_congestion_wait_days,Archived
RUN-0908,LightGBM_Congestion_Predictor,Handysize,2026-04-10,0.97,5.23,0.91,bunker_price_vlsfo,Archived
RUN-0909,SARIMAX_Bunker_Forecaster,Capesize,2026-05-15,2.64,5.32,0.825,trade_volume_monthly,Staging
RUN-0910,RandomForest_Demurrage_Estimator,Supramax,2024-07-11,2.84,8.23,0.813,bunker_price_vlsfo,Archived
RUN-0911,SARIMAX_Bunker_Forecaster,Supramax,2026-05-20,2.97,8.29,0.884,seasonal_monsoon_flag,Staging
RUN-0912,SARIMAX_Bunker_Forecaster,Capesize,2026-05-05,2.06,7.44,0.857,bunker_price_vlsfo,Archived
RUN-0913,SARIMAX_Bunker_Forecaster,Handysize,2025-11-29,2.43,5.97,0.786,seasonal_monsoon_flag,Deployed
RUN-0914,SARIMAX_Bunker_Forecaster,Handysize,2026-04-01,2.21,7.16,0.822,distance_nm,Archived
RUN-0915,XGBoost_Freight_Predictor,All_Classes,2024-09-10,1.57,3.39,0.881,trade_volume_monthly,Archived
RUN-0916,RandomForest_Demurrage_Estimator,Handysize,2025-12-15,1.66,9.35,0.815,port_congestion_wait_days,Staging
RUN-0917,LightGBM_Congestion_Predictor,All_Classes,2025-10-21,0.95,2.67,0.934,bunker_price_vlsfo,Staging
RUN-0918,RandomForest_Demurrage_Estimator,All_Classes,2024-10-17,2.19,5.84,0.858,port_congestion_wait_days,Archived
RUN-0919,XGBoost_Freight_Predictor,Panamax,2026-04-03,1.43,2.97,0.926,distance_nm,Staging
RUN-0920,SARIMAX_Bunker_Forecaster,Handysize,2025-06-15,2.84,8.03,0.83,distance_nm,Staging
RUN-0921,LightGBM_Congestion_Predictor,Panamax,2024-03-20,1.42,4.96,0.932,port_congestion_wait_days,Staging
RUN-0922,SARIMAX_Bunker_Forecaster,Capesize,2025-01-29,2.47,7.2,0.801,distance_nm,Deployed
RUN-0923,RandomForest_Demurrage_Estimator,Supramax,2025-04-30,3.07,8.34,0.787,seasonal_monsoon_flag,Archived
RUN-0924,SARIMAX_Bunker_Forecaster,All_Classes,2026-03-08,2.76,8.28,0.847,baltic_dry_index,Deployed
RUN-0925,SARIMAX_Bunker_Forecaster,Handysize,2025-10-06,3.01,5.18,0.883,bunker_price_vlsfo,Deployed
RUN-0926,XGBoost_Freight_Predictor,Panamax,2026-01-01,1.06,4.34,0.895,baltic_dry_index,Archived
RUN-0927,XGBoost_Freight_Predictor,Supramax,2025-10-13,1.28,2.89,0.925,seasonal_monsoon_flag,Deployed
RUN-0928,RandomForest_Demurrage_Estimator,Handysize,2026-07-07,1.86,5.6,0.808,seasonal_monsoon_flag,Archived
RUN-0929,LightGBM_Congestion_Predictor,Capesize,2024-10-25,1.3,3.17,0.905,seasonal_monsoon_flag,Archived
RUN-0930,SARIMAX_Bunker_Forecaster,Capesize,2024-07-31,1.54,8.32,0.799,distance_nm,Deployed
RUN-0931,SARIMAX_Bunker_Forecaster,All_Classes,2025-04-05,1.97,8.22,0.813,baltic_dry_index,Archived
RUN-0932,RandomForest_Demurrage_Estimator,Handysize,2024-10-01,2.05,7.97,0.883,distance_nm,Staging
RUN-0933,LightGBM_Congestion_Predictor,Supramax,2024-08-29,1.56,5.25,0.914,baltic_dry_index,Archived
RUN-0934,SARIMAX_Bunker_Forecaster,Panamax,2025-03-11,2.45,6.57,0.788,trade_volume_monthly,Archived
RUN-0935,SARIMAX_Bunker_Forecaster,Capesize,2024-03-24,1.96,5.98,0.855,seasonal_monsoon_flag,Archived
RUN-0936,SARIMAX_Bunker_Forecaster,Capesize,2024-09-02,2.32,9.38,0.88,baltic_dry_index,Archived
RUN-0937,LightGBM_Congestion_Predictor,Supramax,2024-02-04,1.6,3.94,0.952,baltic_dry_index,Deployed
RUN-0938,LightGBM_Congestion_Predictor,Handysize,2024-02-05,1.04,2.66,0.891,trade_volume_monthly,Archived
RUN-0939,XGBoost_Freight_Predictor,Panamax,2026-02-02,1.16,3.46,0.887,port_congestion_wait_days,Staging
RUN-0940,RandomForest_Demurrage_Estimator,Capesize,2024-04-20,2.67,8.36,0.789,port_congestion_wait_days,Staging
RUN-0941,LightGBM_Congestion_Predictor,Handysize,2026-05-07,0.86,4.61,0.895,port_congestion_wait_days,Deployed
RUN-0942,RandomForest_Demurrage_Estimator,Supramax,2026-03-03,2.36,8.82,0.798,distance_nm,Archived
RUN-0943,LightGBM_Congestion_Predictor,Handysize,2025-10-15,1.21,3.32,0.934,port_congestion_wait_days,Staging
RUN-0944,XGBoost_Freight_Predictor,Supramax,2025-07-01,1.68,5.09,0.95,port_congestion_wait_days,Staging
RUN-0945,XGBoost_Freight_Predictor,Handysize,2025-04-10,1.05,2.9,0.935,trade_volume_monthly,Deployed
RUN-0946,SARIMAX_Bunker_Forecaster,All_Classes,2025-04-07,2.43,6.31,0.82,distance_nm,Archived
RUN-0947,XGBoost_Freight_Predictor,Supramax,2026-03-06,1.16,4.76,0.93,distance_nm,Archived
RUN-0948,XGBoost_Freight_Predictor,All_Classes,2025-06-03,1.22,2.67,0.889,port_congestion_wait_days,Staging
RUN-0949,XGBoost_Freight_Predictor,Capesize,2026-06-15,1.37,4.28,0.897,trade_volume_monthly,Deployed
RUN-0950,RandomForest_Demurrage_Estimator,Panamax,2026-04-11,1.57,6.64,0.869,trade_volume_monthly,Staging
RUN-0951,XGBoost_Freight_Predictor,Capesize,2025-04-08,0.92,2.56,0.936,baltic_dry_index,Deployed
RUN-0952,SARIMAX_Bunker_Forecaster,All_Classes,2025-06-05,1.65,6.79,0.887,seasonal_monsoon_flag,Archived
RUN-0953,SARIMAX_Bunker_Forecaster,Capesize,2024-06-24,1.94,5.69,0.881,distance_nm,Archived
RUN-0954,RandomForest_Demurrage_Estimator,All_Classes,2025-03-04,3.04,8.49,0.848,distance_nm,Deployed
RUN-0955,XGBoost_Freight_Predictor,Supramax,2025-07-10,1.28,2.51,0.901,trade_volume_monthly,Deployed
RUN-0956,RandomForest_Demurrage_Estimator,Supramax,2024-05-10,2.66,8.38,0.849,port_congestion_wait_days,Staging
RUN-0957,SARIMAX_Bunker_Forecaster,Handysize,2024-05-18,2.69,8.58,0.799,trade_volume_monthly,Staging
RUN-0958,RandomForest_Demurrage_Estimator,Handysize,2025-01-18,2.8,5.58,0.885,distance_nm,Staging
RUN-0959,RandomForest_Demurrage_Estimator,Supramax,2024-11-20,2.14,5.76,0.817,bunker_price_vlsfo,Archived
RUN-0960,LightGBM_Congestion_Predictor,Handysize,2025-07-13,1.19,3.34,0.921,seasonal_monsoon_flag,Archived
RUN-0961,SARIMAX_Bunker_Forecaster,All_Classes,2024-02-13,2.46,5.85,0.805,port_congestion_wait_days,Staging
RUN-0962,RandomForest_Demurrage_Estimator,All_Classes,2025-04-18,2.18,8.13,0.82,bunker_price_vlsfo,Archived
RUN-0963,SARIMAX_Bunker_Forecaster,Handysize,2026-04-22,2.42,5.82,0.834,bunker_price_vlsfo,Archived
RUN-0964,LightGBM_Congestion_Predictor,Handysize,2024-09-06,0.83,5.18,0.942,baltic_dry_index,Archived
RUN-0965,RandomForest_Demurrage_Estimator,Panamax,2024-08-18,3.14,9.49,0.869,distance_nm,Archived
RUN-0966,SARIMAX_Bunker_Forecaster,Capesize,2025-09-29,2.35,8.71,0.868,seasonal_monsoon_flag,Deployed
RUN-0967,RandomForest_Demurrage_Estimator,Panamax,2025-01-08,1.99,5.64,0.889,baltic_dry_index,Archived
RUN-0968,RandomForest_Demurrage_Estimator,Handysize,2026-05-24,1.64,5.05,0.887,seasonal_monsoon_flag,Staging
RUN-0969,LightGBM_Congestion_Predictor,Handysize,2025-01-12,1.64,3.41,0.935,port_congestion_wait_days,Staging
RUN-0970,SARIMAX_Bunker_Forecaster,Handysize,2025-07-05,1.55,6.57,0.856,bunker_price_vlsfo,Archived
RUN-0971,XGBoost_Freight_Predictor,All_Classes,2026-07-19,0.93,4.98,0.887,seasonal_monsoon_flag,Archived
RUN-0972,XGBoost_Freight_Predictor,Panamax,2024-12-02,1.2,4.71,0.957,port_congestion_wait_days,Archived
RUN-0973,XGBoost_Freight_Predictor,All_Classes,2024-08-24,1.08,2.87,0.884,bunker_price_vlsfo,Deployed
RUN-0974,RandomForest_Demurrage_Estimator,Panamax,2025-05-28,2.58,8.12,0.84,seasonal_monsoon_flag,Archived
RUN-0975,XGBoost_Freight_Predictor,Capesize,2024-05-08,1.0,5.4,0.954,baltic_dry_index,Deployed
RUN-0976,LightGBM_Congestion_Predictor,All_Classes,2025-12-16,1.19,4.22,0.906,trade_volume_monthly,Staging
RUN-0977,XGBoost_Freight_Predictor,Panamax,2025-07-04,1.68,3.14,0.958,baltic_dry_index,Staging
RUN-0978,LightGBM_Congestion_Predictor,Handysize,2024-04-25,1.76,2.64,0.898,bunker_price_vlsfo,Archived
RUN-0979,LightGBM_Congestion_Predictor,Panamax,2024-01-12,1.38,2.89,0.885,seasonal_monsoon_flag,Archived
RUN-0980,LightGBM_Congestion_Predictor,All_Classes,2025-01-03,1.63,3.46,0.921,distance_nm,Staging
RUN-0981,SARIMAX_Bunker_Forecaster,Capesize,2026-06-15,2.94,9.19,0.797,seasonal_monsoon_flag,Staging
RUN-0982,LightGBM_Congestion_Predictor,Capesize,2025-07-11,1.77,5.14,0.887,trade_volume_monthly,Archived
RUN-0983,SARIMAX_Bunker_Forecaster,Panamax,2024-11-29,2.98,7.99,0.782,bunker_price_vlsfo,Staging
RUN-0984,LightGBM_Congestion_Predictor,Capesize,2024-01-23,1.36,2.75,0.913,trade_volume_monthly,Staging
RUN-0985,RandomForest_Demurrage_Estimator,Capesize,2026-08-06,3.01,7.59,0.792,seasonal_monsoon_flag,Deployed
RUN-0986,SARIMAX_Bunker_Forecaster,All_Classes,2025-01-27,2.01,7.2,0.867,port_congestion_wait_days,Archived
RUN-0987,XGBoost_Freight_Predictor,All_Classes,2024-11-28,1.02,5.11,0.901,trade_volume_monthly,Archived
RUN-0988,XGBoost_Freight_Predictor,Handysize,2026-04-09,1.26,3.9,0.88,trade_volume_monthly,Staging
RUN-0989,XGBoost_Freight_Predictor,All_Classes,2024-03-04,1.69,2.87,0.902,bunker_price_vlsfo,Archived
RUN-0990,LightGBM_Congestion_Predictor,Supramax,2025-04-03,0.95,3.73,0.93,bunker_price_vlsfo,Archived
RUN-0991,RandomForest_Demurrage_Estimator,Supramax,2026-01-29,2.99,8.34,0.868,distance_nm,Staging
RUN-0992,SARIMAX_Bunker_Forecaster,Supramax,2024-05-15,2.19,5.49,0.866,distance_nm,Staging
RUN-0993,SARIMAX_Bunker_Forecaster,Handysize,2024-03-21,2.91,7.92,0.791,seasonal_monsoon_flag,Archived
RUN-0994,XGBoost_Freight_Predictor,Supramax,2025-12-03,1.63,3.76,0.922,bunker_price_vlsfo,Archived
RUN-0995,LightGBM_Congestion_Predictor,Handysize,2025-07-13,1.45,4.22,0.899,distance_nm,Staging
RUN-0996,RandomForest_Demurrage_Estimator,Panamax,2025-08-24,2.64,7.14,0.85,seasonal_monsoon_flag,Staging
RUN-0997,SARIMAX_Bunker_Forecaster,Handysize,2026-02-06,2.45,7.48,0.856,trade_volume_monthly,Deployed
RUN-0998,XGBoost_Freight_Predictor,Panamax,2025-08-06,0.98,4.56,0.914,bunker_price_vlsfo,Archived
RUN-0999,XGBoost_Freight_Predictor,Panamax,2024-11-13,1.36,2.95,0.959,distance_nm,Archived
RUN-1000,LightGBM_Congestion_Predictor,Capesize,2025-12-17,1.29,3.69,0.937,bunker_price_vlsfo,Staging
RUN-1001,LightGBM_Congestion_Predictor,Panamax,2024-05-06,1.22,2.91,0.916,distance_nm,Archived
RUN-1002,LightGBM_Congestion_Predictor,All_Classes,2026-04-23,1.03,4.8,0.936,baltic_dry_index,Archived
RUN-1003,RandomForest_Demurrage_Estimator,All_Classes,2026-04-30,1.57,5.49,0.872,port_congestion_wait_days,Deployed
RUN-1004,XGBoost_Freight_Predictor,Supramax,2024-09-30,1.13,2.72,0.884,trade_volume_monthly,Staging
RUN-1005,XGBoost_Freight_Predictor,All_Classes,2025-02-19,1.11,5.31,0.941,seasonal_monsoon_flag,Deployed
RUN-1006,LightGBM_Congestion_Predictor,Handysize,2026-03-29,1.64,5.04,0.913,port_congestion_wait_days,Deployed
RUN-1007,RandomForest_Demurrage_Estimator,Capesize,2025-08-02,1.88,8.85,0.875,seasonal_monsoon_flag,Archived
RUN-1008,SARIMAX_Bunker_Forecaster,Handysize,2024-04-07,1.92,6.3,0.866,distance_nm,Archived
RUN-1009,RandomForest_Demurrage_Estimator,All_Classes,2026-08-18,2.42,5.42,0.783,port_congestion_wait_days,Staging
RUN-1010,SARIMAX_Bunker_Forecaster,All_Classes,2025-12-05,1.81,7.43,0.81,port_congestion_wait_days,Archived
RUN-1011,SARIMAX_Bunker_Forecaster,Capesize,2024-03-09,2.98,9.04,0.87,port_congestion_wait_days,Deployed
RUN-1012,RandomForest_Demurrage_Estimator,Handysize,2025-09-22,1.93,7.04,0.794,bunker_price_vlsfo,Deployed
RUN-1013,LightGBM_Congestion_Predictor,Panamax,2024-05-13,1.52,4.99,0.925,distance_nm,Archived
RUN-1014,SARIMAX_Bunker_Forecaster,Supramax,2024-08-10,1.92,6.58,0.884,trade_volume_monthly,Archived
RUN-1015,LightGBM_Congestion_Predictor,Panamax,2024-08-03,1.8,2.63,0.898,port_congestion_wait_days,Archived
RUN-1016,SARIMAX_Bunker_Forecaster,Panamax,2026-06-06,1.74,6.59,0.841,trade_volume_monthly,Deployed
RUN-1017,RandomForest_Demurrage_Estimator,All_Classes,2024-11-08,2.07,5.71,0.797,seasonal_monsoon_flag,Archived
RUN-1018,LightGBM_Congestion_Predictor,Panamax,2024-10-30,1.01,5.35,0.901,baltic_dry_index,Staging
RUN-1019,RandomForest_Demurrage_Estimator,Supramax,2024-10-27,2.8,5.74,0.89,bunker_price_vlsfo,Staging
RUN-1020,SARIMAX_Bunker_Forecaster,Panamax,2026-03-14,2.32,6.32,0.843,seasonal_monsoon_flag,Staging
RUN-1021,SARIMAX_Bunker_Forecaster,Handysize,2026-02-16,1.94,9.1,0.781,port_congestion_wait_days,Archived
RUN-1022,RandomForest_Demurrage_Estimator,Capesize,2026-05-04,1.63,5.63,0.863,bunker_price_vlsfo,Archived
RUN-1023,RandomForest_Demurrage_Estimator,Capesize,2024-10-30,2.26,8.7,0.793,distance_nm,Archived
RUN-1024,XGBoost_Freight_Predictor,Capesize,2024-05-02,1.43,5.16,0.896,bunker_price_vlsfo,Archived
RUN-1025,RandomForest_Demurrage_Estimator,All_Classes,2025-07-03,1.62,9.08,0.785,seasonal_monsoon_flag,Archived
RUN-1026,LightGBM_Congestion_Predictor,Supramax,2026-07-24,1.55,2.74,0.952,bunker_price_vlsfo,Staging
RUN-1027,XGBoost_Freight_Predictor,Panamax,2025-06-29,1.37,4.04,0.938,trade_volume_monthly,Staging
RUN-1028,XGBoost_Freight_Predictor,Handysize,2026-07-09,1.24,3.76,0.921,baltic_dry_index,Archived
RUN-1029,SARIMAX_Bunker_Forecaster,Handysize,2024-12-21,1.63,8.0,0.883,bunker_price_vlsfo,Deployed
RUN-1030,XGBoost_Freight_Predictor,All_Classes,2025-04-15,0.97,4.49,0.958,baltic_dry_index,Deployed
RUN-1031,LightGBM_Congestion_Predictor,Panamax,2024-09-11,1.06,3.98,0.891,port_congestion_wait_days,Archived
RUN-1032,LightGBM_Congestion_Predictor,Panamax,2025-01-09,1.08,4.43,0.895,trade_volume_monthly,Deployed
RUN-1033,RandomForest_Demurrage_Estimator,Capesize,2026-02-18,2.18,9.38,0.836,distance_nm,Deployed
RUN-1034,LightGBM_Congestion_Predictor,Handysize,2024-02-07,0.93,5.31,0.908,distance_nm,Staging
RUN-1035,XGBoost_Freight_Predictor,Handysize,2024-12-28,1.01,2.65,0.926,distance_nm,Staging
RUN-1036,LightGBM_Congestion_Predictor,Handysize,2026-07-24,1.72,3.43,0.918,distance_nm,Deployed
RUN-1037,LightGBM_Congestion_Predictor,Handysize,2026-04-02,1.12,3.72,0.923,distance_nm,Archived
RUN-1038,XGBoost_Freight_Predictor,Handysize,2026-01-13,0.81,3.14,0.891,port_congestion_wait_days,Archived
RUN-1039,SARIMAX_Bunker_Forecaster,Panamax,2024-03-02,1.74,6.15,0.819,baltic_dry_index,Staging
RUN-1040,RandomForest_Demurrage_Estimator,Handysize,2026-02-08,2.37,7.51,0.888,seasonal_monsoon_flag,Staging
RUN-1041,LightGBM_Congestion_Predictor,Handysize,2026-02-16,1.52,3.36,0.883,distance_nm,Archived
RUN-1042,RandomForest_Demurrage_Estimator,All_Classes,2024-12-05,1.57,7.36,0.85,distance_nm,Archived
RUN-1043,SARIMAX_Bunker_Forecaster,Handysize,2025-08-02,1.59,9.29,0.783,bunker_price_vlsfo,Deployed
RUN-1044,LightGBM_Congestion_Predictor,Supramax,2024-02-27,0.84,4.84,0.946,seasonal_monsoon_flag,Deployed
RUN-1045,RandomForest_Demurrage_Estimator,Handysize,2026-01-21,2.0,5.73,0.831,seasonal_monsoon_flag,Deployed
RUN-1046,RandomForest_Demurrage_Estimator,All_Classes,2025-01-13,2.52,7.59,0.783,distance_nm,Archived
RUN-1047,LightGBM_Congestion_Predictor,All_Classes,2025-08-13,1.13,4.57,0.885,port_congestion_wait_days,Staging
RUN-1048,RandomForest_Demurrage_Estimator,Capesize,2024-08-18,2.25,8.5,0.789,baltic_dry_index,Deployed
RUN-1049,SARIMAX_Bunker_Forecaster,All_Classes,2024-06-29,1.65,9.19,0.803,bunker_price_vlsfo,Deployed
RUN-1050,RandomForest_Demurrage_Estimator,All_Classes,2024-02-10,1.87,7.32,0.872,baltic_dry_index,Deployed
RUN-1051,SARIMAX_Bunker_Forecaster,Supramax,2026-02-07,2.67,6.29,0.853,baltic_dry_index,Archived
RUN-1052,LightGBM_Congestion_Predictor,All_Classes,2026-05-30,1.18,4.54,0.891,bunker_price_vlsfo,Archived
RUN-1053,SARIMAX_Bunker_Forecaster,Handysize,2025-05-09,1.58,5.8,0.781,distance_nm,Deployed
RUN-1054,SARIMAX_Bunker_Forecaster,Capesize,2026-01-27,2.16,8.17,0.783,distance_nm,Deployed
RUN-1055,SARIMAX_Bunker_Forecaster,All_Classes,2025-09-16,1.87,6.49,0.845,seasonal_monsoon_flag,Archived
RUN-1056,RandomForest_Demurrage_Estimator,Capesize,2024-01-16,2.69,5.52,0.884,baltic_dry_index,Deployed
RUN-1057,RandomForest_Demurrage_Estimator,All_Classes,2025-01-27,2.85,6.46,0.875,distance_nm,Archived
RUN-1058,RandomForest_Demurrage_Estimator,Panamax,2025-06-01,1.99,7.15,0.83,distance_nm,Deployed
RUN-1059,SARIMAX_Bunker_Forecaster,Capesize,2025-07-13,3.18,6.76,0.829,bunker_price_vlsfo,Deployed
RUN-1060,SARIMAX_Bunker_Forecaster,Panamax,2024-08-01,1.57,5.9,0.826,bunker_price_vlsfo,Archived
RUN-1061,RandomForest_Demurrage_Estimator,Panamax,2024-03-10,2.74,8.39,0.845,trade_volume_monthly,Staging
RUN-1062,SARIMAX_Bunker_Forecaster,Supramax,2024-03-25,2.78,5.17,0.783,seasonal_monsoon_flag,Archived
RUN-1063,RandomForest_Demurrage_Estimator,Handysize,2025-05-08,2.02,8.32,0.863,baltic_dry_index,Archived
RUN-1064,LightGBM_Congestion_Predictor,Panamax,2024-11-24,0.91,4.95,0.881,port_congestion_wait_days,Archived
RUN-1065,RandomForest_Demurrage_Estimator,All_Classes,2026-08-30,2.48,5.1,0.806,port_congestion_wait_days,Archived
RUN-1066,XGBoost_Freight_Predictor,Handysize,2024-01-14,1.59,2.63,0.9,seasonal_monsoon_flag,Staging
RUN-1067,SARIMAX_Bunker_Forecaster,Supramax,2025-03-17,2.05,6.22,0.865,trade_volume_monthly,Archived
RUN-1068,XGBoost_Freight_Predictor,Handysize,2025-04-27,0.98,3.67,0.955,trade_volume_monthly,Staging
RUN-1069,RandomForest_Demurrage_Estimator,Panamax,2025-01-07,2.44,8.03,0.851,bunker_price_vlsfo,Archived
RUN-1070,XGBoost_Freight_Predictor,Panamax,2024-06-09,1.79,4.6,0.913,seasonal_monsoon_flag,Staging
RUN-1071,LightGBM_Congestion_Predictor,Supramax,2025-08-25,1.31,4.38,0.884,distance_nm,Staging
RUN-1072,LightGBM_Congestion_Predictor,All_Classes,2025-03-12,1.72,4.3,0.946,seasonal_monsoon_flag,Deployed
RUN-1073,LightGBM_Congestion_Predictor,Panamax,2025-02-26,1.51,4.17,0.947,bunker_price_vlsfo,Deployed
RUN-1074,LightGBM_Congestion_Predictor,Capesize,2026-03-15,1.04,4.36,0.942,trade_volume_monthly,Archived
RUN-1075,LightGBM_Congestion_Predictor,Supramax,2024-12-15,0.93,3.23,0.9,distance_nm,Archived
RUN-1076,RandomForest_Demurrage_Estimator,All_Classes,2025-09-08,2.87,9.14,0.814,distance_nm,Staging
RUN-1077,LightGBM_Congestion_Predictor,Panamax,2024-11-11,1.62,3.88,0.947,trade_volume_monthly,Archived
RUN-1078,RandomForest_Demurrage_Estimator,Supramax,2024-12-20,3.11,5.66,0.851,bunker_price_vlsfo,Archived
RUN-1079,SARIMAX_Bunker_Forecaster,Supramax,2024-09-30,2.1,8.73,0.792,bunker_price_vlsfo,Archived
RUN-1080,XGBoost_Freight_Predictor,Capesize,2024-01-19,0.9,2.66,0.926,trade_volume_monthly,Archived
RUN-1081,LightGBM_Congestion_Predictor,Handysize,2024-06-02,1.06,2.74,0.941,distance_nm,Staging
RUN-1082,LightGBM_Congestion_Predictor,Handysize,2025-01-29,0.98,5.32,0.888,baltic_dry_index,Archived
RUN-1083,LightGBM_Congestion_Predictor,Capesize,2025-01-28,1.37,3.7,0.952,bunker_price_vlsfo,Archived
RUN-1084,RandomForest_Demurrage_Estimator,All_Classes,2024-06-20,2.58,7.73,0.851,port_congestion_wait_days,Staging
RUN-1085,XGBoost_Freight_Predictor,Capesize,2024-11-03,1.4,4.29,0.947,trade_volume_monthly,Archived
RUN-1086,RandomForest_Demurrage_Estimator,All_Classes,2024-01-09,1.85,7.23,0.874,trade_volume_monthly,Archived
RUN-1087,LightGBM_Congestion_Predictor,Capesize,2025-04-27,1.53,2.62,0.953,bunker_price_vlsfo,Archived
RUN-1088,RandomForest_Demurrage_Estimator,Supramax,2026-06-01,1.9,7.71,0.783,seasonal_monsoon_flag,Staging
RUN-1089,LightGBM_Congestion_Predictor,Supramax,2025-01-09,0.86,5.26,0.887,trade_volume_monthly,Archived
RUN-1090,RandomForest_Demurrage_Estimator,Handysize,2025-09-20,3.01,8.99,0.848,seasonal_monsoon_flag,Archived
RUN-1091,XGBoost_Freight_Predictor,Panamax,2026-04-20,1.75,3.43,0.896,seasonal_monsoon_flag,Staging
RUN-1092,XGBoost_Freight_Predictor,All_Classes,2025-09-29,1.48,2.79,0.937,baltic_dry_index,Deployed
RUN-1093,RandomForest_Demurrage_Estimator,Handysize,2025-03-21,1.85,8.3,0.823,port_congestion_wait_days,Archived
RUN-1094,LightGBM_Congestion_Predictor,Panamax,2025-01-18,1.42,3.62,0.941,bunker_price_vlsfo,Staging
RUN-1095,LightGBM_Congestion_Predictor,Handysize,2024-09-06,1.58,5.45,0.885,bunker_price_vlsfo,Deployed
RUN-1096,XGBoost_Freight_Predictor,Supramax,2026-06-14,1.08,3.41,0.927,distance_nm,Archived
RUN-1097,XGBoost_Freight_Predictor,Capesize,2024-09-15,1.5,4.65,0.894,port_congestion_wait_days,Staging
RUN-1098,LightGBM_Congestion_Predictor,Panamax,2026-01-31,0.86,4.93,0.931,trade_volume_monthly,Archived
RUN-1099,XGBoost_Freight_Predictor,All_Classes,2026-03-22,1.79,4.49,0.925,port_congestion_wait_days,Archived
RUN-1100,LightGBM_Congestion_Predictor,All_Classes,2026-01-25,1.32,3.57,0.935,port_congestion_wait_days,Archived
RUN-1101,SARIMAX_Bunker_Forecaster,Panamax,2025-06-27,2.52,8.05,0.781,port_congestion_wait_days,Archived
RUN-1102,RandomForest_Demurrage_Estimator,Capesize,2024-04-18,2.32,6.73,0.826,baltic_dry_index,Staging
RUN-1103,SARIMAX_Bunker_Forecaster,Panamax,2024-06-08,1.91,8.33,0.854,baltic_dry_index,Archived
RUN-1104,SARIMAX_Bunker_Forecaster,Handysize,2025-10-24,2.86,6.53,0.785,trade_volume_monthly,Archived
RUN-1105,LightGBM_Congestion_Predictor,All_Classes,2024-10-13,0.85,3.34,0.902,bunker_price_vlsfo,Deployed
RUN-1106,SARIMAX_Bunker_Forecaster,Capesize,2025-04-29,1.94,7.87,0.84,port_congestion_wait_days,Archived
RUN-1107,RandomForest_Demurrage_Estimator,All_Classes,2024-08-10,2.52,5.54,0.88,trade_volume_monthly,Archived
RUN-1108,LightGBM_Congestion_Predictor,Handysize,2026-08-11,1.6,3.15,0.934,baltic_dry_index,Staging
RUN-1109,LightGBM_Congestion_Predictor,Panamax,2025-06-05,1.75,4.14,0.883,trade_volume_monthly,Staging
RUN-1110,SARIMAX_Bunker_Forecaster,All_Classes,2024-01-14,1.66,5.82,0.866,distance_nm,Deployed
RUN-1111,LightGBM_Congestion_Predictor,All_Classes,2025-05-01,1.44,4.16,0.92,bunker_price_vlsfo,Staging
RUN-1112,RandomForest_Demurrage_Estimator,Handysize,2025-12-14,2.97,5.38,0.828,port_congestion_wait_days,Staging
RUN-1113,SARIMAX_Bunker_Forecaster,Supramax,2024-08-27,2.47,7.36,0.823,bunker_price_vlsfo,Staging
RUN-1114,SARIMAX_Bunker_Forecaster,Capesize,2024-11-21,1.74,8.12,0.852,distance_nm,Archived
RUN-1115,RandomForest_Demurrage_Estimator,All_Classes,2026-02-05,2.39,7.22,0.848,trade_volume_monthly,Staging
RUN-1116,XGBoost_Freight_Predictor,Supramax,2025-08-06,0.85,4.74,0.955,trade_volume_monthly,Archived
RUN-1117,SARIMAX_Bunker_Forecaster,Panamax,2026-07-11,1.66,6.65,0.822,baltic_dry_index,Archived
RUN-1118,XGBoost_Freight_Predictor,Supramax,2026-08-11,1.68,3.35,0.898,port_congestion_wait_days,Archived
RUN-1119,XGBoost_Freight_Predictor,Capesize,2024-12-20,1.5,2.95,0.926,baltic_dry_index,Archived
RUN-1120,XGBoost_Freight_Predictor,Panamax,2025-10-11,0.99,3.09,0.902,baltic_dry_index,Deployed
RUN-1121,SARIMAX_Bunker_Forecaster,Supramax,2024-12-25,2.12,9.13,0.817,seasonal_monsoon_flag,Archived
RUN-1122,SARIMAX_Bunker_Forecaster,Supramax,2026-08-18,2.07,7.3,0.796,bunker_price_vlsfo,Archived
