date,index_name,vessel_class,index_value
2023-07-21,BPI,Panamax,1507.13
2023-07-21,BSI,Supramax,1095.61
2023-07-24,BCI,Capesize,2252.72
2023-07-24,BHSI,Handysize,644.32
2023-07-24,BPI,Panamax,1509.03
2023-07-24,BSI,Supramax,1220.22
2023-07-25,BCI,Capesize,1817.67
2023-07-25,BHSI,Handysize,686.51
2023-07-25,BPI,Panamax,1413.52
2023-07-25,BSI,Supramax,1150.66
2023-07-26,BCI,Capesize,2255.42
2023-07-26,BHSI,Handysize,694.94
2023-07-26,BPI,Panamax,1573.06
2023-07-26,BSI,Supramax,1165.37
2023-07-27,BCI,Capesize,2222.0
2023-07-27,BHSI,Handysize,731.75
2023-07-27,BPI,Panamax,1549.6
2023-07-27,BSI,Supramax,1120.23
2023-07-28,BCI,Capesize,2243.24
2023-07-28,BHSI,Handysize,685.42
2023-07-28,BPI,Panamax,1454.62
2023-07-28,BSI,Supramax,1286.59
2023-07-31,BCI,Capesize,2142.76
2023-07-31,BHSI,Handysize,663.31
2023-07-31,BPI,Panamax,1360.88
2023-07-31,BSI,Supramax,1135.98
2023-08-01,BCI,Capesize,2338.59
2023-08-01,BHSI,Handysize,779.94
2023-08-01,BPI,Panamax,1475.88
2023-08-01,BSI,Supramax,1231.58
2023-08-02,BCI,Capesize,2307.93
2023-08-02,BHSI,Handysize,679.65
2023-08-02,BPI,Panamax,1444.87
2023-08-02,BSI,Supramax,1161.17
2023-08-03,BCI,Capesize,1977.31
2023-08-03,BHSI,Handysize,674.36
2023-08-03,BPI,Panamax,1437.4
2023-08-03,BSI,Supramax,1130.29
2023-08-04,BCI,Capesize,2196.31
2023-08-04,BHSI,Handysize,709.61
2023-08-04,BPI,Panamax,1429.03
2023-08-04,BSI,Supramax,1178.76
2023-08-07,BCI,Capesize,1929.9
2023-08-07,BHSI,Handysize,576.46
2023-08-07,BPI,Panamax,1233.57
2023-08-07,BSI,Supramax,1071.15
2023-08-08,BCI,Capesize,1885.7
2023-08-08,BHSI,Handysize,660.2
2023-08-08,BPI,Panamax,1387.51
2023-08-08,BSI,Supramax,1150.96
2023-08-09,BCI,Capesize,2079.14
2023-08-09,BHSI,Handysize,615.28
2023-08-09,BPI,Panamax,1451.46
2023-08-09,BSI,Supramax,1297.1
2023-08-10,BCI,Capesize,2333.84
2023-08-10,BHSI,Handysize,698.31
2023-08-10,BPI,Panamax,1565.62
2023-08-10,BSI,Supramax,1148.71
2023-08-11,BCI,Capesize,2377.16
2023-08-11,BHSI,Handysize,775.84
2023-08-11,BPI,Panamax,1465.35
2023-08-11,BSI,Supramax,1418.37
2023-08-14,BCI,Capesize,2317.25
2023-08-14,BHSI,Handysize,669.68
2023-08-14,BPI,Panamax,1680.1
2023-08-14,BSI,Supramax,1336.65
2023-08-15,BCI,Capesize,2352.5
2023-08-15,BHSI,Handysize,641.42
2023-08-15,BPI,Panamax,1360.47
2023-08-15,BSI,Supramax,1166.04
2023-08-16,BCI,Capesize,2369.25
2023-08-16,BHSI,Handysize,816.15
2023-08-16,BPI,Panamax,1680.02
2023-08-16,BSI,Supramax,1142.74
2023-08-17,BCI,Capesize,2115.98
2023-08-17,BHSI,Handysize,650.28
2023-08-17,BPI,Panamax,1483.12
2023-08-17,BSI,Supramax,1225.64
2023-08-18,BCI,Capesize,2257.65
2023-08-18,BHSI,Handysize,631.7
2023-08-18,BPI,Panamax,1575.06
2023-08-18,BSI,Supramax,1157.31
2023-08-21,BCI,Capesize,2257.99
2023-08-21,BHSI,Handysize,755.54
2023-08-21,BPI,Panamax,1471.71
2023-08-21,BSI,Supramax,1311.0
2023-08-22,BCI,Capesize,2216.87
2023-08-22,BHSI,Handysize,618.15
2023-08-22,BPI,Panamax,1544.74
2023-08-22,BSI,Supramax,1154.88
2023-08-23,BCI,Capesize,2331.18
2023-08-23,BHSI,Handysize,762.76
2023-08-23,BPI,Panamax,1441.62
2023-08-23,BSI,Supramax,1120.73
2023-08-24,BCI,Capesize,2291.27
2023-08-24,BHSI,Handysize,709.87
2023-08-24,BPI,Panamax,1395.14
2023-08-24,BSI,Supramax,1109.51
2023-08-25,BCI,Capesize,2214.15
2023-08-25,BHSI,Handysize,746.59
2023-08-25,BPI,Panamax,1604.33
2023-08-25,BSI,Supramax,1262.72
2023-08-28,BCI,Capesize,2381.18
2023-08-28,BHSI,Handysize,718.55
2023-08-28,BPI,Panamax,1508.77
2023-08-28,BSI,Supramax,1173.67
2023-08-29,BCI,Capesize,2172.35
2023-08-29,BHSI,Handysize,741.0
2023-08-29,BPI,Panamax,1503.32
2023-08-29,BSI,Supramax,1190.16
2023-08-30,BCI,Capesize,2076.85
2023-08-30,BHSI,Handysize,658.88
2023-08-30,BPI,Panamax,1610.04
2023-08-30,BSI,Supramax,1271.53
2023-08-31,BCI,Capesize,2205.14
2023-08-31,BHSI,Handysize,681.49
2023-08-31,BPI,Panamax,1423.76
2023-08-31,BSI,Supramax,1178.33
2023-09-01,BCI,Capesize,2091.72
2023-09-01,BHSI,Handysize,603.63
2023-09-01,BPI,Panamax,1549.63
2023-09-01,BSI,Supramax,1194.07
2023-09-04,BCI,Capesize,2093.84
2023-09-04,BHSI,Handysize,740.12
2023-09-04,BPI,Panamax,1437.87
2023-09-04,BSI,Supramax,1192.13
2023-09-05,BCI,Capesize,2140.26
2023-09-05,BHSI,Handysize,706.32
2023-09-05,BPI,Panamax,1461.11
2023-09-05,BSI,Supramax,1229.69
2023-09-06,BCI,Capesize,2041.38
2023-09-06,BHSI,Handysize,639.48
2023-09-06,BPI,Panamax,1474.21
2023-09-06,BSI,Supramax,1218.35
2023-09-07,BCI,Capesize,2135.03
2023-09-07,BHSI,Handysize,614.41
2023-09-07,BPI,Panamax,1349.24
2023-09-07,BSI,Supramax,1171.36
2023-09-08,BCI,Capesize,1877.86
2023-09-08,BHSI,Handysize,694.49
2023-09-08,BPI,Panamax,1391.51
2023-09-08,BSI,Supramax,1173.79
2023-09-11,BCI,Capesize,2183.4
2023-09-11,BHSI,Handysize,760.64
2023-09-11,BPI,Panamax,1589.88
2023-09-11,BSI,Supramax,1146.76
2023-09-12,BCI,Capesize,2141.03
2023-09-12,BHSI,Handysize,674.94
2023-09-12,BPI,Panamax,1539.86
2023-09-12,BSI,Supramax,1057.03
2023-09-13,BCI,Capesize,1973.66
2023-09-13,BHSI,Handysize,634.55
2023-09-13,BPI,Panamax,1420.49
2023-09-13,BSI,Supramax,1158.87
2023-09-14,BCI,Capesize,2170.46
2023-09-14,BHSI,Handysize,618.83
2023-09-14,BPI,Panamax,1441.62
2023-09-14,BSI,Supramax,1276.16
2023-09-15,BCI,Capesize,2199.2
2023-09-15,BHSI,Handysize,713.94
2023-09-15,BPI,Panamax,1386.66
2023-09-15,BSI,Supramax,1062.49
2023-09-18,BCI,Capesize,1807.96
2023-09-18,BHSI,Handysize,611.43
2023-09-18,BPI,Panamax,1512.7
2023-09-18,BSI,Supramax,1052.06
2023-09-19,BCI,Capesize,1994.09
2023-09-19,BHSI,Handysize,651.6
2023-09-19,BPI,Panamax,1416.18
2023-09-19,BSI,Supramax,1081.07
2023-09-20,BCI,Capesize,1898.84
2023-09-20,BHSI,Handysize,684.86
2023-09-20,BPI,Panamax,1394.4
2023-09-20,BSI,Supramax,1150.17
2023-09-21,BCI,Capesize,1813.13
2023-09-21,BHSI,Handysize,689.7
2023-09-21,BPI,Panamax,1522.73
2023-09-21,BSI,Supramax,1167.85
2023-09-22,BCI,Capesize,2242.56
2023-09-22,BHSI,Handysize,661.55
2023-09-22,BPI,Panamax,1380.64
2023-09-22,BSI,Supramax,1148.17
2023-09-25,BCI,Capesize,2142.1
2023-09-25,BHSI,Handysize,658.84
2023-09-25,BPI,Panamax,1618.37
2023-09-25,BSI,Supramax,1114.13
2023-09-26,BCI,Capesize,2097.57
2023-09-26,BHSI,Handysize,745.11
2023-09-26,BPI,Panamax,1318.07
2023-09-26,BSI,Supramax,1171.35
2023-09-27,BCI,Capesize,1904.38
2023-09-27,BHSI,Handysize,645.1
2023-09-27,BPI,Panamax,1634.82
2023-09-27,BSI,Supramax,1074.04
2023-09-28,BCI,Capesize,2220.1
2023-09-28,BHSI,Handysize,668.58
2023-09-28,BPI,Panamax,1420.04
2023-09-28,BSI,Supramax,1173.33
2023-09-29,BCI,Capesize,2053.24
2023-09-29,BHSI,Handysize,641.01
2023-09-29,BPI,Panamax,1493.2
2023-09-29,BSI,Supramax,1279.15
2023-10-02,BCI,Capesize,2187.76
2023-10-02,BHSI,Handysize,747.05
2023-10-02,BPI,Panamax,1314.49
2023-10-02,BSI,Supramax,1094.57
2023-10-03,BCI,Capesize,2216.63
2023-10-03,BHSI,Handysize,671.67
2023-10-03,BPI,Panamax,1442.66
2023-10-03,BSI,Supramax,1072.63
2023-10-04,BCI,Capesize,2360.59
2023-10-04,BHSI,Handysize,659.08
2023-10-04,BPI,Panamax,1385.07
2023-10-04,BSI,Supramax,1301.91
2023-10-05,BCI,Capesize,2001.85
2023-10-05,BHSI,Handysize,725.16
2023-10-05,BPI,Panamax,1433.62
2023-10-05,BSI,Supramax,1145.6
2023-10-06,BCI,Capesize,1760.02
2023-10-06,BHSI,Handysize,630.48
2023-10-06,BPI,Panamax,1474.46
2023-10-06,BSI,Supramax,1275.43
2023-10-09,BCI,Capesize,2159.51
2023-10-09,BHSI,Handysize,707.48
2023-10-09,BPI,Panamax,1541.58
2023-10-09,BSI,Supramax,1152.46
2023-10-10,BCI,Capesize,2312.91
2023-10-10,BHSI,Handysize,639.21
2023-10-10,BPI,Panamax,1427.2
2023-10-10,BSI,Supramax,1112.8
2023-10-11,BCI,Capesize,2253.83
2023-10-11,BHSI,Handysize,607.48
2023-10-11,BPI,Panamax,1448.79
2023-10-11,BSI,Supramax,1168.3
2023-10-12,BCI,Capesize,2111.06
2023-10-12,BHSI,Handysize,617.58
2023-10-12,BPI,Panamax,1323.39
2023-10-12,BSI,Supramax,1069.84
2023-10-13,BCI,Capesize,2019.04
2023-10-13,BHSI,Handysize,633.33
2023-10-13,BPI,Panamax,1346.7
2023-10-13,BSI,Supramax,1149.38
2023-10-16,BCI,Capesize,2205.39
2023-10-16,BHSI,Handysize,645.58
2023-10-16,BPI,Panamax,1590.86
2023-10-16,BSI,Supramax,1113.28
2023-10-17,BCI,Capesize,1958.26
2023-10-17,BHSI,Handysize,612.33
2023-10-17,BPI,Panamax,1364.23
2023-10-17,BSI,Supramax,1044.02
2023-10-18,BCI,Capesize,2197.38
2023-10-18,BHSI,Handysize,691.12
2023-10-18,BPI,Panamax,1602.73
2023-10-18,BSI,Supramax,1187.74
2023-10-19,BCI,Capesize,2219.62
2023-10-19,BHSI,Handysize,628.59
2023-10-19,BPI,Panamax,1443.51
2023-10-19,BSI,Supramax,1152.42
2023-10-20,BCI,Capesize,2281.98
2023-10-20,BHSI,Handysize,572.35
2023-10-20,BPI,Panamax,1455.8
2023-10-20,BSI,Supramax,1152.2
2023-10-23,BCI,Capesize,2488.74
2023-10-23,BHSI,Handysize,755.14
2023-10-23,BPI,Panamax,1532.02
2023-10-23,BSI,Supramax,1056.56
2023-10-24,BCI,Capesize,2176.41
2023-10-24,BHSI,Handysize,683.79
2023-10-24,BPI,Panamax,1562.48
2023-10-24,BSI,Supramax,1276.91
2023-10-25,BCI,Capesize,1999.95
2023-10-25,BHSI,Handysize,749.15
2023-10-25,BPI,Panamax,1405.77
2023-10-25,BSI,Supramax,1196.39
2023-10-26,BCI,Capesize,2089.48
2023-10-26,BHSI,Handysize,618.78
2023-10-26,BPI,Panamax,1394.91
2023-10-26,BSI,Supramax,1214.67
2023-10-27,BCI,Capesize,1877.22
2023-10-27,BHSI,Handysize,697.56
2023-10-27,BPI,Panamax,1445.34
2023-10-27,BSI,Supramax,1136.52
2023-10-30,BCI,Capesize,2062.98
2023-10-30,BHSI,Handysize,727.57
2023-10-30,BPI,Panamax,1503.68
2023-10-30,BSI,Supramax,1048.71
2023-10-31,BCI,Capesize,2128.18
2023-10-31,BHSI,Handysize,686.91
2023-10-31,BPI,Panamax,1569.77
2023-10-31,BSI,Supramax,1338.41
2023-11-01,BCI,Capesize,2193.12
2023-11-01,BHSI,Handysize,656.46
2023-11-01,BPI,Panamax,1542.08
2023-11-01,BSI,Supramax,1230.77
2023-11-02,BCI,Capesize,2307.73
2023-11-02,BHSI,Handysize,715.95
2023-11-02,BPI,Panamax,1610.27
2023-11-02,BSI,Supramax,1189.88
2023-11-03,BCI,Capesize,2168.89
2023-11-03,BHSI,Handysize,755.27
2023-11-03,BPI,Panamax,1700.56
2023-11-03,BSI,Supramax,1276.05
2023-11-06,BCI,Capesize,2376.97
2023-11-06,BHSI,Handysize,732.97
2023-11-06,BPI,Panamax,1546.49
2023-11-06,BSI,Supramax,1298.09
2023-11-07,BCI,Capesize,2189.08
2023-11-07,BHSI,Handysize,696.46
2023-11-07,BPI,Panamax,1520.38
2023-11-07,BSI,Supramax,1192.25
2023-11-08,BCI,Capesize,2182.85
2023-11-08,BHSI,Handysize,735.33
2023-11-08,BPI,Panamax,1352.56
2023-11-08,BSI,Supramax,1287.26
2023-11-09,BCI,Capesize,2126.33
2023-11-09,BHSI,Handysize,729.37
2023-11-09,BPI,Panamax,1244.91
2023-11-09,BSI,Supramax,1266.23
2023-11-10,BCI,Capesize,2124.29
2023-11-10,BHSI,Handysize,645.15
2023-11-10,BPI,Panamax,1471.93
2023-11-10,BSI,Supramax,1066.98
2023-11-13,BCI,Capesize,2199.38
2023-11-13,BHSI,Handysize,594.26
2023-11-13,BPI,Panamax,1416.65
2023-11-13,BSI,Supramax,1087.21
2023-11-14,BCI,Capesize,1997.26
2023-11-14,BHSI,Handysize,682.43
2023-11-14,BPI,Panamax,1401.31
2023-11-14,BSI,Supramax,1228.22
2023-11-15,BCI,Capesize,2048.83
2023-11-15,BHSI,Handysize,647.43
2023-11-15,BPI,Panamax,1483.99
2023-11-15,BSI,Supramax,964.94
2023-11-16,BCI,Capesize,2077.3
2023-11-16,BHSI,Handysize,680.69
2023-11-16,BPI,Panamax,1443.13
2023-11-16,BSI,Supramax,1145.87
2023-11-17,BCI,Capesize,1905.26
2023-11-17,BHSI,Handysize,726.36
2023-11-17,BPI,Panamax,1533.36
2023-11-17,BSI,Supramax,1035.78
2023-11-20,BCI,Capesize,1929.81
2023-11-20,BHSI,Handysize,669.67
2023-11-20,BPI,Panamax,1408.26
2023-11-20,BSI,Supramax,1081.08
2023-11-21,BCI,Capesize,1972.81
2023-11-21,BHSI,Handysize,706.69
2023-11-21,BPI,Panamax,1330.16
2023-11-21,BSI,Supramax,1091.74
2023-11-22,BCI,Capesize,2190.42
2023-11-22,BHSI,Handysize,612.0
2023-11-22,BPI,Panamax,1504.93
2023-11-22,BSI,Supramax,1102.59
2023-11-23,BCI,Capesize,2101.49
2023-11-23,BHSI,Handysize,768.44
2023-11-23,BPI,Panamax,1394.27
2023-11-23,BSI,Supramax,1086.31
2023-11-24,BCI,Capesize,2191.73
2023-11-24,BHSI,Handysize,764.01
2023-11-24,BPI,Panamax,1525.52
2023-11-24,BSI,Supramax,1098.98
2023-11-27,BCI,Capesize,2348.34
2023-11-27,BHSI,Handysize,712.19
2023-11-27,BPI,Panamax,1476.98
2023-11-27,BSI,Supramax,1387.84
2023-11-28,BCI,Capesize,2245.93
2023-11-28,BHSI,Handysize,825.33
2023-11-28,BPI,Panamax,1484.67
2023-11-28,BSI,Supramax,1375.28
2023-11-29,BCI,Capesize,2337.35
2023-11-29,BHSI,Handysize,687.88
2023-11-29,BPI,Panamax,1562.11
2023-11-29,BSI,Supramax,1157.49
2023-11-30,BCI,Capesize,2321.28
2023-11-30,BHSI,Handysize,714.76
2023-11-30,BPI,Panamax,1589.89
2023-11-30,BSI,Supramax,1391.74
2023-12-01,BCI,Capesize,2326.79
2023-12-01,BHSI,Handysize,757.93
2023-12-01,BPI,Panamax,1602.4
2023-12-01,BSI,Supramax,1218.46
2023-12-04,BCI,Capesize,2248.35
2023-12-04,BHSI,Handysize,744.06
2023-12-04,BPI,Panamax,1561.26
2023-12-04,BSI,Supramax,1279.78
2023-12-05,BCI,Capesize,1989.22
2023-12-05,BHSI,Handysize,708.4
2023-12-05,BPI,Panamax,1420.74
2023-12-05,BSI,Supramax,1265.75
2023-12-06,BCI,Capesize,2297.08
2023-12-06,BHSI,Handysize,764.93
2023-12-06,BPI,Panamax,1537.67
2023-12-06,BSI,Supramax,1213.13
2023-12-07,BCI,Capesize,2546.92
2023-12-07,BHSI,Handysize,763.3
2023-12-07,BPI,Panamax,1668.66
2023-12-07,BSI,Supramax,1353.49
2023-12-08,BCI,Capesize,2485.01
2023-12-08,BHSI,Handysize,723.35
2023-12-08,BPI,Panamax,1432.98
2023-12-08,BSI,Supramax,1293.25
2023-12-11,BCI,Capesize,2477.06
2023-12-11,BHSI,Handysize,753.89
2023-12-11,BPI,Panamax,1571.75
2023-12-11,BSI,Supramax,1240.95
2023-12-12,BCI,Capesize,2588.38
2023-12-12,BHSI,Handysize,803.13
2023-12-12,BPI,Panamax,1730.01
2023-12-12,BSI,Supramax,1218.21
2023-12-13,BCI,Capesize,2408.3
2023-12-13,BHSI,Handysize,735.34
2023-12-13,BPI,Panamax,1564.78
2023-12-13,BSI,Supramax,1238.65
2023-12-14,BCI,Capesize,2404.14
2023-12-14,BHSI,Handysize,779.75
2023-12-14,BPI,Panamax,1477.68
2023-12-14,BSI,Supramax,1172.22
2023-12-15,BCI,Capesize,2317.23
2023-12-15,BHSI,Handysize,726.19
2023-12-15,BPI,Panamax,1619.67
2023-12-15,BSI,Supramax,1310.84
2023-12-18,BCI,Capesize,2317.06
2023-12-18,BHSI,Handysize,721.23
2023-12-18,BPI,Panamax,1563.65
2023-12-18,BSI,Supramax,1197.55
2023-12-19,BCI,Capesize,2490.71
2023-12-19,BHSI,Handysize,815.45
2023-12-19,BPI,Panamax,1548.15
2023-12-19,BSI,Supramax,1290.55
2023-12-20,BCI,Capesize,2606.41
2023-12-20,BHSI,Handysize,803.76
2023-12-20,BPI,Panamax,1640.89
2023-12-20,BSI,Supramax,1431.12
2023-12-21,BCI,Capesize,2387.01
2023-12-21,BHSI,Handysize,681.16
2023-12-21,BPI,Panamax,1680.9
2023-12-21,BSI,Supramax,1401.56
2023-12-22,BCI,Capesize,2318.37
2023-12-22,BHSI,Handysize,741.13
2023-12-22,BPI,Panamax,1619.79
2023-12-22,BSI,Supramax,1295.76
2023-12-25,BCI,Capesize,2314.45
2023-12-25,BHSI,Handysize,758.44
2023-12-25,BPI,Panamax,1555.6
2023-12-25,BSI,Supramax,1255.83
2023-12-26,BCI,Capesize,2373.07
2023-12-26,BHSI,Handysize,734.45
2023-12-26,BPI,Panamax,1724.85
2023-12-26,BSI,Supramax,1389.74
2023-12-27,BCI,Capesize,2104.59
2023-12-27,BHSI,Handysize,761.74
2023-12-27,BPI,Panamax,1542.37
2023-12-27,BSI,Supramax,1297.39
2023-12-28,BCI,Capesize,1988.1
2023-12-28,BHSI,Handysize,740.04
2023-12-28,BPI,Panamax,1600.23
2023-12-28,BSI,Supramax,1235.29
2023-12-29,BCI,Capesize,2211.84
2023-12-29,BHSI,Handysize,722.21
2023-12-29,BPI,Panamax,1516.19
2023-12-29,BSI,Supramax,1141.9
2024-01-01,BCI,Capesize,2069.3
2024-01-01,BHSI,Handysize,705.14
2024-01-01,BPI,Panamax,1454.93
2024-01-01,BSI,Supramax,1252.39
2024-01-02,BCI,Capesize,2230.77
2024-01-02,BHSI,Handysize,781.41
2024-01-02,BPI,Panamax,1518.25
2024-01-02,BSI,Supramax,1318.14
2024-01-03,BCI,Capesize,2324.55
2024-01-03,BHSI,Handysize,777.5
2024-01-03,BPI,Panamax,1555.78
2024-01-03,BSI,Supramax,1231.81
2024-01-04,BCI,Capesize,2309.19
2024-01-04,BHSI,Handysize,773.24
2024-01-04,BPI,Panamax,1648.97
2024-01-04,BSI,Supramax,1315.74
2024-01-05,BCI,Capesize,2613.84
2024-01-05,BHSI,Handysize,771.18
2024-01-05,BPI,Panamax,1852.49
2024-01-05,BSI,Supramax,1286.93
2024-01-08,BCI,Capesize,2471.83
2024-01-08,BHSI,Handysize,747.46
2024-01-08,BPI,Panamax,1587.01
2024-01-08,BSI,Supramax,1308.84
2024-01-09,BCI,Capesize,2479.76
2024-01-09,BHSI,Handysize,762.08
2024-01-09,BPI,Panamax,1621.54
2024-01-09,BSI,Supramax,1142.31
2024-01-10,BCI,Capesize,2565.91
2024-01-10,BHSI,Handysize,837.0
2024-01-10,BPI,Panamax,1679.91
2024-01-10,BSI,Supramax,1334.31
2024-01-11,BCI,Capesize,2261.28
2024-01-11,BHSI,Handysize,814.08
2024-01-11,BPI,Panamax,1683.99
2024-01-11,BSI,Supramax,1392.56
2024-01-12,BCI,Capesize,2563.9
2024-01-12,BHSI,Handysize,740.47
2024-01-12,BPI,Panamax,1670.74
2024-01-12,BSI,Supramax,1271.31
2024-01-15,BCI,Capesize,2406.26
2024-01-15,BHSI,Handysize,773.62
2024-01-15,BPI,Panamax,1761.94
2024-01-15,BSI,Supramax,1321.86
2024-01-16,BCI,Capesize,2489.55
2024-01-16,BHSI,Handysize,784.74
2024-01-16,BPI,Panamax,1414.49
2024-01-16,BSI,Supramax,1249.9
2024-01-17,BCI,Capesize,2185.38
2024-01-17,BHSI,Handysize,762.43
2024-01-17,BPI,Panamax,1379.44
2024-01-17,BSI,Supramax,1301.39
2024-01-18,BCI,Capesize,2074.76
2024-01-18,BHSI,Handysize,748.2
2024-01-18,BPI,Panamax,1522.01
2024-01-18,BSI,Supramax,1235.03
2024-01-19,BCI,Capesize,2443.54
2024-01-19,BHSI,Handysize,690.81
2024-01-19,BPI,Panamax,1689.14
2024-01-19,BSI,Supramax,1200.54
2024-01-22,BCI,Capesize,2439.06
2024-01-22,BHSI,Handysize,706.54
2024-01-22,BPI,Panamax,1486.67
2024-01-22,BSI,Supramax,1401.72
2024-01-23,BCI,Capesize,2270.61
2024-01-23,BHSI,Handysize,815.29
2024-01-23,BPI,Panamax,1363.77
2024-01-23,BSI,Supramax,1377.12
2024-01-24,BCI,Capesize,2272.71
2024-01-24,BHSI,Handysize,829.75
2024-01-24,BPI,Panamax,1684.42
2024-01-24,BSI,Supramax,1260.81
2024-01-25,BCI,Capesize,2547.7
2024-01-25,BHSI,Handysize,693.77
2024-01-25,BPI,Panamax,1652.28
2024-01-25,BSI,Supramax,1341.23
2024-01-26,BCI,Capesize,2292.99
2024-01-26,BHSI,Handysize,781.48
2024-01-26,BPI,Panamax,1576.93
2024-01-26,BSI,Supramax,1381.38
2024-01-29,BCI,Capesize,2714.68
2024-01-29,BHSI,Handysize,827.43
2024-01-29,BPI,Panamax,1602.88
2024-01-29,BSI,Supramax,1402.83
2024-01-30,BCI,Capesize,2332.73
2024-01-30,BHSI,Handysize,683.3
2024-01-30,BPI,Panamax,1587.76
2024-01-30,BSI,Supramax,1213.75
2024-01-31,BCI,Capesize,2538.29
2024-01-31,BHSI,Handysize,730.98
2024-01-31,BPI,Panamax,1678.74
2024-01-31,BSI,Supramax,1411.04
2024-02-01,BCI,Capesize,2372.2
2024-02-01,BHSI,Handysize,765.25
2024-02-01,BPI,Panamax,1592.78
2024-02-01,BSI,Supramax,1276.39
2024-02-02,BCI,Capesize,2495.26
2024-02-02,BHSI,Handysize,740.14
2024-02-02,BPI,Panamax,1688.97
2024-02-02,BSI,Supramax,1288.34
2024-02-05,BCI,Capesize,2348.11
2024-02-05,BHSI,Handysize,780.73
2024-02-05,BPI,Panamax,1396.55
2024-02-05,BSI,Supramax,1520.31
2024-02-06,BCI,Capesize,2361.6
2024-02-06,BHSI,Handysize,824.66
2024-02-06,BPI,Panamax,1550.8
2024-02-06,BSI,Supramax,1323.77
2024-02-07,BCI,Capesize,2445.86
2024-02-07,BHSI,Handysize,738.02
2024-02-07,BPI,Panamax,1562.51
2024-02-07,BSI,Supramax,1302.04
2024-02-08,BCI,Capesize,2272.66
2024-02-08,BHSI,Handysize,769.92
2024-02-08,BPI,Panamax,1623.42
2024-02-08,BSI,Supramax,1151.09
2024-02-09,BCI,Capesize,2527.47
2024-02-09,BHSI,Handysize,755.6
2024-02-09,BPI,Panamax,1605.1
2024-02-09,BSI,Supramax,1426.52
2024-02-12,BCI,Capesize,2358.78
2024-02-12,BHSI,Handysize,779.44
2024-02-12,BPI,Panamax,1730.02
2024-02-12,BSI,Supramax,1225.15
2024-02-13,BCI,Capesize,2453.7
2024-02-13,BHSI,Handysize,791.26
2024-02-13,BPI,Panamax,1526.37
2024-02-13,BSI,Supramax,1280.31
2024-02-14,BCI,Capesize,2348.08
2024-02-14,BHSI,Handysize,910.17
2024-02-14,BPI,Panamax,1698.92
2024-02-14,BSI,Supramax,1331.59
2024-02-15,BCI,Capesize,2176.19
2024-02-15,BHSI,Handysize,873.83
2024-02-15,BPI,Panamax,1775.79
2024-02-15,BSI,Supramax,1488.21
2024-02-16,BCI,Capesize,2428.21
2024-02-16,BHSI,Handysize,709.95
2024-02-16,BPI,Panamax,1841.32
2024-02-16,BSI,Supramax,1397.16
2024-02-19,BCI,Capesize,2833.84
2024-02-19,BHSI,Handysize,753.78
2024-02-19,BPI,Panamax,1657.54
2024-02-19,BSI,Supramax,1349.42
2024-02-20,BCI,Capesize,2640.34
2024-02-20,BHSI,Handysize,770.34
2024-02-20,BPI,Panamax,1752.31
2024-02-20,BSI,Supramax,1402.84
2024-02-21,BCI,Capesize,2545.54
2024-02-21,BHSI,Handysize,755.5
2024-02-21,BPI,Panamax,1572.25
2024-02-21,BSI,Supramax,1344.21
2024-02-22,BCI,Capesize,2502.03
2024-02-22,BHSI,Handysize,746.44
2024-02-22,BPI,Panamax,1513.36
2024-02-22,BSI,Supramax,1394.7
2024-02-23,BCI,Capesize,2522.57
2024-02-23,BHSI,Handysize,793.74
2024-02-23,BPI,Panamax,1792.26
2024-02-23,BSI,Supramax,1379.34
2024-02-26,BCI,Capesize,2612.76
2024-02-26,BHSI,Handysize,773.84
2024-02-26,BPI,Panamax,1726.7
2024-02-26,BSI,Supramax,1455.52
2024-02-27,BCI,Capesize,2486.22
2024-02-27,BHSI,Handysize,804.12
2024-02-27,BPI,Panamax,1907.51
2024-02-27,BSI,Supramax,1517.22
2024-02-28,BCI,Capesize,2790.43
2024-02-28,BHSI,Handysize,929.62
2024-02-28,BPI,Panamax,1666.91
2024-02-28,BSI,Supramax,1472.59
2024-02-29,BCI,Capesize,2696.27
2024-02-29,BHSI,Handysize,796.19
2024-02-29,BPI,Panamax,1812.74
2024-02-29,BSI,Supramax,1387.86
2024-03-01,BCI,Capesize,2739.49
2024-03-01,BHSI,Handysize,820.2
2024-03-01,BPI,Panamax,1961.75
2024-03-01,BSI,Supramax,1493.63
2024-03-04,BCI,Capesize,2720.25
2024-03-04,BHSI,Handysize,879.89
2024-03-04,BPI,Panamax,1844.3
2024-03-04,BSI,Supramax,1441.81
2024-03-05,BCI,Capesize,2662.95
2024-03-05,BHSI,Handysize,826.86
2024-03-05,BPI,Panamax,1832.35
2024-03-05,BSI,Supramax,1368.3
2024-03-06,BCI,Capesize,2700.99
2024-03-06,BHSI,Handysize,777.33
2024-03-06,BPI,Panamax,1773.94
2024-03-06,BSI,Supramax,1390.59
2024-03-07,BCI,Capesize,2613.65
2024-03-07,BHSI,Handysize,793.74
2024-03-07,BPI,Panamax,1582.99
2024-03-07,BSI,Supramax,1386.48
2024-03-08,BCI,Capesize,2453.15
2024-03-08,BHSI,Handysize,886.71
2024-03-08,BPI,Panamax,1828.38
2024-03-08,BSI,Supramax,1433.38
2024-03-11,BCI,Capesize,2411.72
2024-03-11,BHSI,Handysize,771.21
2024-03-11,BPI,Panamax,1644.66
